lagoslakeid,lake_nhdid,lake_glaciatedlatewisc,lake_lat_decdeg,lake_lon_decdeg,lake_huc12,ws_area_ha,ws_lake_arearatio
6405,139725973,Glaciated,40.9182308684,-72.4085319166,020302020506,221.1731666,31.52034015
106857,139724895,Glaciated,41.0417274667,-71.9523672516,020302020802,246.0242391,3.488416922
115083,60460457,Glaciated,41.1750432913,-74.1248398293,020301030202,285.9905286,9.804833344
52069,55506225,Glaciated,41.2365161916,-74.1116873327,020301030202,567.9368506,9.967865762
57194,55500787,Glaciated,41.2621970291,-74.0921607673,020301010103,229.0479023,1.893755767
6562,55506183,Glaciated,41.3731873171,-73.887588825,020301010102,67.33112902,3.61810668
6423,55494919,Glaciated,41.2116034651,-73.8313082375,020301010307,323.2020385,19.84251494
6484,55489337,Glaciated,41.4420265582,-73.743385661,020301010206,57.58028917,2.817029761
7161,55486193,Glaciated,41.3281134852,-73.740376607,020301010305,250.3076764,39.19386847
103754,139736530,Not_Glaciated,40.6683963622,-73.4680451296,020302020201,6082.833289,383.8708155
38413,139726756,Glaciated,40.9225188267,-72.8497197942,020302020501,1092.50152,59.1869996
66535,139725832,Glaciated,40.9789442845,-72.5575166926,020302020505,109.5874338,9.130335732
7116,139725959,Glaciated,40.9218586896,-72.4182941459,020302020506,192.1592116,5.666235411
7176,139725615,Glaciated,40.9776182504,-72.2961828243,020302020701,76.56841403,10.30955707
30070,55503197,Glaciated,41.2307959721,-74.0729073974,020301010104,506.5895613,5.927016465
65498,55485545,Glaciated,40.7746334496,-73.9704369705,020301010405,86.0732945,12.63246952
41684,55490421,Glaciated,41.2784716091,-73.8147772827,020301010305,369.8912329,8.613542659
11264,139737020,Not_Glaciated,40.6602954702,-73.6554283262,020302020204,2593.729364,288.9868846
6496,55486587,Glaciated,41.2860860651,-73.6547209888,020301010302,43.20781555,4.265188013
37377,133271814,Glaciated,40.8850537228,-73.565453831,020302010201,2190.498698,85.03390854
7291,139732883,Glaciated,40.7879297985,-73.0211539152,020302020303,2850.119932,332.527433
108911,139732429,Glaciated,40.8363084112,-72.924986063,020302020302,4983.559613,492.4276593
57190,60458349,Glaciated,41.1969359262,-74.1369245524,020301030202,859.3012414,7.121739499
6526,60458277,Glaciated,41.2156499154,-74.1945927395,020301030204,1233.200623,54.16313419
62344,132168558,Glaciated,40.9584943142,-73.8008148176,020301020201,464.8125311,20.15425306
7381,{087f9907-50d6-4b15-af4c-10d42476032d},Glaciated,41.3855135172,-73.7490999133,020301010305,740.1455249,13.91005724
6510,55486249,Glaciated,41.3413505157,-73.7266758039,020301010302,129.3959074,14.64710594
7399,55497985,Glaciated,41.2978254866,-73.5842493325,020301010303,300.4114727,5.235539497
7379,55497575,Glaciated,41.2965673477,-73.5613926759,020301010303,304.0361094,11.33569148
102711,139727106,Glaciated,40.8837165141,-72.9317146382,020302020302,201.4564731,33.27918653
79019,60444321,Glaciated,41.2572269343,-74.14005492,020301030201,344.8156984,15.06748694
79031,55499987,Glaciated,41.3150950081,-73.9915352285,020301010105,88.57856469,7.468940145
18468,132168303,Glaciated,41.0474661174,-73.7467852796,020301020202,263.7246266,14.945336
75792,60440901,Glaciated,41.13856065,-73.9227775997,020301030901,304.8065989,2.719910948
7382,55498091,Glaciated,41.3631016873,-73.5799135837,020301010204,369.1805813,3.72221018
42729,139736402,Not_Glaciated,40.6782464576,-73.4637886772,020302020201,5679.723539,846.4766564
16365,133271783,Glaciated,40.8386124694,-73.224976153,020302010302,4820.703791,114.0550382
100675,139724653,Glaciated,41.0780872324,-71.910136613,020302020802,55.90684709,2.568885943
4808,60437711,Glaciated,41.1917888886,-74.3179069756,020301030101,3231.135659,4.316205901
6723,55506359,Glaciated,41.3806487832,-73.7393572168,020301010305,296.8302544,1.226341434
6890,60444397,Glaciated,41.3172120093,-74.2114254371,020301030201,185.2337266,4.662539124
76835,60458185,Glaciated,41.2373264954,-74.1614573801,020301030201,301.582622,8.451277393
7127,55490509,Glaciated,41.3101593757,-73.8517209876,020301010101,224.5334215,5.391517775
6512,55493619,Glaciated,41.4389327352,-73.8075079019,020301010101,385.2869734,8.097313734
6400,55502061,Glaciated,41.1948464511,-73.5920204287,020301010304,165.0385328,9.004075399
6507,55497601,Glaciated,41.2816747434,-73.55353897,020301010303,974.099186,26.34932444
79021,139725221,Glaciated,41.0569279518,-72.3362693788,020302020701,29.77458458,5.219681727
122517,151957878,Glaciated,42.0777401322,-74.8980509514,020401020405,82146.61683,35.44486906
135130,26168626,Glaciated,41.3510235568,-75.1707100304,020401040401,47.98622073,2.141033566
7121,25480172,Not_Glaciated,40.2056045995,-74.9133002473,020402010303,2370.665878,32.80980414
16405,149269406,Glaciated,41.6655019871,-74.8764608804,020401040105,352.1884489,4.463579301
70643,25534084,Glaciated,41.9639026373,-74.8293107941,020401020202,398.7753632,29.139299
38457,26152502,Glaciated,41.7739924941,-74.6563619275,020401040304,262.7307196,9.705679774
6548,26160524,Glaciated,41.4288195283,-74.6005704345,020401040308,100.6512715,7.113566176
7157,120022934,Not_Glaciated,40.0682976325,-75.7236859973,020402050101,4999.583186,24.71312918
20641,149269408,Glaciated,41.6274831285,-74.8502091961,020401040105,1572.110342,4.758359113
38456,26148816,Glaciated,41.5927484294,-74.7951006828,020401040105,1616.587233,23.96644561
124607,120022970,Glaciated,41.5063398743,-74.7582446632,020401040107,4778.555875,28.01046837
6635,120022942,Not_Glaciated,40.1127315626,-75.8650980025,020402050103,708.1928594,12.39758997
6480,25858802,Glaciated,42.0224475077,-75.4594693944,020401010305,200.4576513,3.612872055
17452,25860294,Glaciated,41.6949270813,-75.1314989596,020401010601,80.10061554,3.922126507
57242,120022749,Glaciated,41.5016980852,-74.9688468084,020401010606,93.82743521,2.233646716
21721,25866134,Glaciated,41.6297225804,-74.9339076799,020401010603,243.3557431,20.72533761
7167,26151696,Glaciated,41.2451293477,-74.9178431576,020401040703,25.11085745,1.620749563
58281,120022964,Glaciated,41.6245393252,-74.9052634811,020401040501,419.5064777,6.776779225
63474,26150132,Glaciated,41.6518297627,-74.8854446077,020401040105,230.2593326,6.594623829
104835,120023042,Glaciated,40.8598205129,-75.6150923105,020401060404,18753.53082,44.39574566
6475,25921640,Glaciated,41.6483610433,-75.3829455256,020401030103,957.7764996,10.57089621
6515,120022908,Not_Glaciated,40.4659980546,-75.2207811588,020401050702,17236.75808,29.99374266
25980,149269381,Glaciated,41.8310933,-74.6477232809,020401040303,23318.29159,37.42847549
11307,26161948,Glaciated,41.3136040829,-75.0155819197,020401040602,161.1726377,26.53987053
96643,120022751,Glaciated,41.555827164,-74.9979260799,020401010603,455.6921244,26.40895063
104831,25859456,Glaciated,41.572813615,-74.982489461,020401010603,96.53884429,3.424392256
6504,25859460,Glaciated,41.5934526569,-74.9830151482,020401010603,2881.98996,114.644879
93620,26143554,Glaciated,41.5970408507,-74.9445611044,020401040501,167.0071926,11.11491078
83193,26172396,Glaciated,41.3836449227,-74.9050521385,020401040504,509.3916067,4.409928596
134108,26149030,Glaciated,41.5130968793,-74.843181277,020401040502,53.54735378,1.177052844
9319,120022692,Glaciated,41.8867485887,-74.7464624668,020401020101,237.8086355,7.210888266
30090,25537326,Glaciated,41.9635286283,-74.6872518663,020401020103,946.1377327,22.05726971
72641,120022795,Glaciated,41.4292677137,-75.2095692463,020401030505,42651.7635,19.29898939
59349,26154124,Glaciated,41.7574294487,-74.7886546817,020401040103,3699.315321,27.99519619
14385,26175400,Glaciated,41.2159379509,-75.0531104231,020401040604,24.93247633,1.778664889
7371,120022741,Glaciated,41.872754215,-75.026636679,020401010501,75.52462361,4.908857932
92561,120022969,Glaciated,41.6258198087,-74.7402070499,020401040104,418.889603,8.152712386
42761,25935612,Glaciated,41.2919190518,-75.2378859648,020401030501,421.0659501,97.05826938
9311,25859764,Glaciated,41.9157904603,-75.1844677833,020401010406,235.9962385,12.09383756
6550,25863648,Glaciated,41.8574761779,-74.9625232412,020401010502,60.94780639,3.680950803
121468,25858106,Glaciated,42.3255748834,-74.9644205741,020401010106,71.04544311,9.116099512
115132,26176766,Glaciated,41.6572457805,-74.8604290777,020401040105,1456.402717,15.14923634
119315,120022971,Glaciated,41.6143376466,-74.7840780527,020401040104,20994.31166,58.59121891
27014,26280777,Glaciated,41.1130500828,-75.7703238211,020401060204,1757.954877,82.1855237
7216,26279205,Glaciated,41.1802405525,-75.4099683899,020401060102,1660.449722,101.5126466
132003,26158192,Glaciated,41.0047238417,-75.339196379,020401040802,269.3376101,7.246915772
6555,26052808,Not_Glaciated,40.4790895974,-75.2658540493,020401050701,1038.06263,71.69495091
6535,25924834,Glaciated,41.5545454334,-75.2707032002,020401030103,147.9553806,4.201533392
6428,25859748,Glaciated,41.9102162227,-75.2289831376,020401010406,91.468116,3.885308642
62377,26156414,Glaciated,41.7003459917,-74.6759943382,020401040304,360.9075994,11.45151954
106907,26156452,Glaciated,41.7273572572,-74.645958065,020401040304,216.3089662,7.222086377
21711,120022990,Glaciated,41.6963379893,-74.6280286779,020401040304,1758.044474,20.71626
135134,26181910,Glaciated,41.6200282814,-74.5998303711,020401040307,256.5670886,23.95088679
40610,120022743,Glaciated,42.0904251094,-75.3230711724,020401010207,112388.8873,58.86553816
6401,{6162C94A-0792-41FD-85A5-CE304CA3C826},Not_Glaciated,40.782350317,-76.1234998634,020402030101,418.4419975,20.99768858
9357,26283685,Glaciated,41.1113641605,-75.4582997675,020401060101,1534.785201,15.77771244
6933,26278969,Glaciated,41.2299429987,-75.4550461878,020401060201,947.5668071,8.839043067
7123,26279049,Glaciated,41.2053298913,-75.4063366527,020401060102,2257.893053,33.79727819
7414,25861706,Glaciated,41.9095231469,-75.3371759905,020401010307,532.8431708,34.87122483
6430,26157758,Glaciated,41.0977155765,-75.2773205172,020401040902,2485.337775,319.7715468
77924,26140664,Glaciated,41.0674186963,-75.1660183672,020401040905,847.4228821,39.36836911
57239,26168460,Glaciated,41.2888600729,-75.1601149324,020401040601,24.49526195,1.863055916
7120,120023014,Glaciated,41.4136391056,-75.0247087398,020401040403,1694.246767,59.58589448
116195,25536002,Glaciated,41.8847888814,-74.9750528701,020401020203,584.9347172,8.035424038
133046,26143488,Glaciated,41.5803818597,-74.9430921677,020401040501,226.0252311,11.57836938
100718,26143530,Glaciated,41.5918431275,-74.9379055563,020401040501,60.7470474,4.716294806
13337,120022690,Glaciated,41.8844128551,-74.8730726061,020401020104,197.6238448,5.702417825
116194,26148646,Glaciated,41.5294548123,-74.8489953838,020401040502,285.8172554,3.455123037
21715,26156342,Glaciated,41.6769926542,-74.6663529011,020401040304,187.5924632,3.078688309
16410,26165320,Glaciated,41.402463232,-74.6551944191,020401040308,1127.636538,38.52616872
52107,120022985,Glaciated,41.7538603971,-74.6527383097,020401040304,142.7935295,2.703922555
116191,26181876,Glaciated,41.6135150354,-74.5844477349,020401040307,174.501041,1.976150681
6429,26181826,Glaciated,41.585414095,-74.5532804944,020401040202,651.3492432,3.949248804
32228,26282527,Glaciated,41.1010397433,-75.5105156114,020401060102,9188.006258,43.15815653
6868,25920192,Glaciated,41.6099101849,-75.3380092801,020401030103,11136.53015,94.78785523
6542,25861152,Glaciated,42.0594399142,-75.5533613193,020401010303,508.7887683,42.55796635
112057,26276595,Glaciated,41.1639160857,-75.532886637,020401060202,1869.048302,20.66687056
7172,25935766,Glaciated,41.3530072642,-75.1970352979,020401030602,649.6277282,33.42217582
6485,25923316,Glaciated,41.4052470615,-75.1309710772,020401030602,129.7921356,6.672689926
133041,25865814,Glaciated,41.6829646504,-74.9902926374,020401010603,147.5883878,4.444758458
89507,25536012,Glaciated,41.906269693,-74.987319548,020401020203,444.0630406,20.19665525
67615,25865912,Glaciated,41.726973418,-74.9464211378,020401010504,680.3301325,18.62218445
114040,26143382,Glaciated,41.5221304861,-74.9263029654,020401040501,137.3187005,15.51137656
54198,26143600,Glaciated,41.6114098107,-74.9162726861,020401040501,52.63778985,8.057526251
24926,26148662,Glaciated,41.5474143957,-74.7771276995,020401040107,1183.355488,27.45013155
21712,26146982,Glaciated,41.5972680396,-74.7042198566,020401040106,1193.368927,12.58011572
122514,26152472,Glaciated,41.7645840895,-74.6526339095,020401040304,434.7786597,38.64858706
97708,26182130,Glaciated,41.610651667,-74.5905470957,020401040307,35.338479,1.885978142
31169,26160910,Glaciated,41.4898124355,-74.5385837861,020401040203,97.74486159,5.257601326
7112,57356613,Glaciated,41.8806675509,-77.1348036783,020501040907,71804.67699,374.9594481
6601,66542379,Glaciated,41.7295845727,-77.2914156195,020502050301,429.1975494,18.42646795
7380,{62E7DBBC-4954-48E1-AFBC-9C7BB84CBBBC},Glaciated,41.8056756492,-76.6622020751,020501060104,2746.595791,103.316799
7131,62635430,Glaciated,42.7032610869,-76.155772613,020501020202,1692.754569,41.23830007
7285,66420215,Glaciated,41.5107945685,-75.8499272956,020501061407,344.3975867,4.599178456
7171,62634938,Glaciated,42.7606074219,-75.5577572419,020501020506,4741.529768,428.0866303
6563,65612498,Not_Glaciated,40.4825888244,-78.2780444747,020503020301,4260.679526,68.67020286
30101,46466535,Glaciated,42.3670141719,-76.7354045609,020501030602,3732.811157,24.07999727
117225,65646633,Glaciated,41.2632175973,-75.7488364324,020501070202,741.5190019,19.90524106
101772,66418139,Glaciated,41.5923735261,-75.7105204894,020501061101,79.97950947,4.963927561
6519,62634806,Glaciated,42.8608320906,-75.6991511994,020501020506,1887.29434,18.41867774
6546,62635496,Glaciated,42.5880707885,-75.6510028819,020501020606,241.4076008,7.544844849
6488,62634912,Glaciated,42.8029129246,-75.6069183394,020501020506,1282.753212,34.26703649
7162,65644389,Glaciated,41.7210370674,-75.5013017913,020501070101,1229.122114,63.45482686
139178,48525254,Glaciated,42.3313772142,-77.1769611752,020501050303,196.5657641,12.29030704
6495,57484299,Not_Glaciated,39.9850444137,-77.0423601198,020503060303,2180.577991,19.7132688
6417,46469383,Glaciated,41.9571373919,-75.9640377026,020501030202,74.29407558,8.161089384
74796,43498546,Glaciated,41.9714775538,-75.8799945957,020501011310,341.3049171,27.98610982
6479,62634856,Glaciated,42.8345599542,-75.6778351922,020501020506,304.8717131,5.582526471
6529,62634842,Glaciated,42.8339716977,-75.6621907616,020501020506,243.6467712,4.32183673
7129,65645285,Glaciated,41.3818567924,-75.5031175944,020501070107,570.1838559,20.63591562
7352,43493971,Glaciated,42.6114122021,-75.0044461075,020501010605,52.34782143,1.858138787
6556,65852375,Not_Glaciated,40.0343951968,-78.6256322821,020503030101,9262.369234,51.38719696
6923,120022434,Not_Glaciated,40.0739209389,-76.8920981915,020503060503,4382.870563,30.28275297
7185,57357147,Glaciated,41.809838055,-77.1987950312,020501040605,420.14491,8.25303181
140238,66416197,Glaciated,41.6583715549,-75.7082527017,020501061204,131.545423,9.676888008
6745,65644517,Glaciated,41.6392095287,-75.5371133134,020501070103,73.04786155,0.946683572
32250,62634920,Glaciated,42.7767676723,-75.4957905368,020501020503,270.3107404,17.66357512
6509,43495572,Glaciated,42.582715744,-75.4412709943,020501010907,128.8785698,2.325006084
62381,43495321,Glaciated,42.5921441246,-75.3723394847,020501010908,276.8618742,13.31827029
134097,{18702AB1-14B5-4A38-BFF3-7F41D3335699},Glaciated,42.9115749509,-75.3153599757,020501010904,353.8280882,12.67987828
6649,61842257,Not_Glaciated,40.9227954102,-78.5469265555,020502010408,94149.25869,266.1342528
6756,65851063,Not_Glaciated,40.3802087425,-78.0580669474,020503030804,235346.9665,71.48004672
7152,57488257,Not_Glaciated,39.7944214042,-76.9023712101,020503060701,5529.183952,11.64645324
7317,57355709,Glaciated,41.9748147521,-77.1971781706,020501040809,75536.00524,173.0444384
46877,57354289,Glaciated,42.3463115419,-77.7128591776,020501040104,13786.46146,250.6341183
6427,48525182,Glaciated,42.3887682123,-77.4744026343,020501050105,239.2371449,13.12365795
65570,57354715,Glaciated,42.1855750216,-77.2976006709,020501040411,51.45667077,5.572793375
6951,62635180,Glaciated,42.7716774255,-76.1489323063,020501020202,306.0439408,7.169071309
6528,62635126,Glaciated,42.7860067955,-76.1480113106,020501020202,824.705709,19.27890487
50019,62635136,Glaciated,42.7820599858,-76.1365983146,020501020202,7.331410365,3.328666789
7160,62635816,Glaciated,42.4703095212,-75.8741271908,020501020307,407.1551988,24.62062031
45837,62636512,Glaciated,42.2104522577,-75.8364149281,020501020810,94.21186836,6.435951195
6412,62635730,Glaciated,42.5173399853,-75.7748075952,020501020702,1273.533329,28.96484659
7156,62635954,Glaciated,42.3746147227,-75.6463367732,020501020804,439.2487705,34.0999116
7170,66414119,Glaciated,41.7076296846,-75.6075687271,020501061002,456.0438095,16.4837498
6564,65645191,Glaciated,41.4174514322,-75.5953034875,020501070107,714.7335719,75.17522385
25998,43495642,Glaciated,42.5166184776,-75.0507913394,020501010606,627.1899711,15.4970552
