lake_nhdid,area,perimeter,bbox_lw_rat,SDI,dist_pole
"72863809",4854164.61038208,18086.9040316394,2.710,2.316,502.713804427005
"166867661",703359.154022217,7468.57577903248,2.548,2.512,208.930101752441
"59748093",2824464.97192383,10036.0685746305,1.833,1.685,464.728914792236
"120019890",2863025.81530762,8276.3557977256,1.095,1.380,704.598487853087
"59746189",4571283.51803589,19015.2379797043,2.160,2.509,512.377332951445
"166948214",6722122.42745972,20853.0658373146,1.073,2.269,652.307170633212
"81632962",2081435.54055786,14272.2016204579,1.206,2.791,297.572130973403
"47723087",1404343.17474365,6650.74568603175,4.013,1.583,337.902854770141
"120019491",3302955.8873291,9029.71381148415,1.694,1.402,677.841303276488
"120019556",6440125.98007202,18552.7706069611,2.098,2.062,737.785572616699
"120019518",2127882.39839172,6963.60029627496,2.039,1.347,556.111004110662
"120019527",6389838.4883728,16342.0881861999,2.517,1.824,646.747117797031
"166868535",14399785.7953491,28707.0344513598,1.078,2.134,1234.97939960138
"120018926",2311458.71075439,6589.09005317991,1.661,1.223,610.126276980454
"47719667",15566888.0982056,27346.4097205717,3.656,1.955,1016.69261154608
"45338621",1071570.52639771,9303.57219631109,1.214,2.535,331.761419844912
"120019315",3328129.90576172,7416.08750679636,1.215,1.147,729.247559844649
"120019336",1944138.84249878,5256.20877800257,1.185,1.063,643.784156254557
"120019934",2420477.23736572,8162.88425720955,1.579,1.480,630.29709107942
"59745613",1393938.37307739,5736.70007546257,1.765,1.371,422.811451398127
"120019462",26845053.368927,87195.9523861438,1.964,4.747,811.540162725339
"59747785",1686593.41171265,6235.95051802695,1.852,1.355,559.260449572481
"120020983",25637214.9109497,102856.61435206,1.122,5.730,1200.26180550124
"80006805",1534724.37976074,8300.92881968534,2.926,1.890,309.848205154631
"166868799",2500411.53555298,11511.3547255405,1.416,2.054,479.9631398089
"120020922",5436727.65261841,32527.5202430404,2.383,3.935,487.495971748305
"120020913",1233275.75106812,7918.01707101178,1.451,2.011,355.446687227984
"120020930",1748350.64877319,9181.84886557421,5.505,1.959,288.762313344144
"80003979",1514740.42861938,10440.4908116859,1.040,2.393,278.329641884688
"120018355",1188858.72196198,8474.18684755382,1.575,2.192,329.059124194755
"120018352",441057.60609436,4810.41253165474,2.000,2.043,181.724958183003
"120018354",703347.352790833,4020.78744178903,1.989,1.352,297.303163084792
"58125215",393473.668891907,2615.31345835591,1.374,1.176,273.884657132677
"120020506",742131.535873413,6474.91987899537,5.581,2.120,208.260517174748
"120019451",432668.535247803,3713.67796259549,2.549,1.593,177.34607774044
"120020535",716728.933059692,4397.52943259059,1.550,1.465,296.636132428876
"120019450",947860.490661621,5200.26761960664,3.459,1.507,269.956141730271
"47728743",216917.751815796,2679.09364845107,3.826,1.623,138.584019594125
"120020707",331175.259017944,4532.09016059789,3.522,2.222,116.445645907166
"120019493",656026.818527222,4486.70768851197,4.059,1.563,208.153663773303
"167256832",244815.952484131,2133.86847292595,2.048,1.217,189.174954806695
"72859385",49943.1355743408,1025.19214253084,2.140,1.294,77.7059268493035
"120020796",1333422.38000488,4681.55094013053,1.916,1.144,476.068430988659
"59807111",255554.946273804,1919.69970708327,1.586,1.071,217.523053978457
"45358275",1271441.05883789,8179.28630077297,4.678,2.046,268.292874567476
"45380484",571940.434616089,4005.72467541755,2.647,1.494,226.119360890311
"45380640",142101.140045166,2126.9596770285,1.345,1.592,132.156213449235
"59804947",678639.091690063,7904.41661784213,1.983,2.707,236.487735038225
"45383234",144344.169250488,1695.07740346178,2.500,1.259,123.698671606798
"45382280",140630.06590271,2354.85771879507,3.897,1.771,97.0603793501158
"45378878",541181.746902466,3647.06382519477,2.817,1.399,219.117465088423
"47710417",1349683.03074646,6113.05482148032,1.253,1.484,378.017970730847
"120019756",399576.716842651,2356.45486084447,1.202,1.052,317.276516042622
"45382042",332569.968994141,4835.47201772416,4.552,2.365,114.371136294678
"72863203",370714.424209595,2912.46077334829,1.819,1.349,245.84599254956
"72861333",109648.622497559,1498.96216716188,1.468,1.277,153.538045049073
"72862177",90872.6242675781,1659.976643337,1.407,1.553,89.8652502256425
"72861521",85697.7801513672,1373.75032203641,2.725,1.324,106.198131155322
"72861185",201597.171691895,2344.05617863444,1.225,1.473,178.745626048515
"58121523",719022.051055908,4434.12930489476,2.145,1.475,340.208374280242
"120018960",546882.666442871,3454.70327422367,2.748,1.318,237.35317980368
"120018222",491198.317718506,2933.69159091649,1.829,1.181,259.984523313047
"120018932",447204.000488281,3343.30059808484,2.376,1.410,217.05157298322
"120019722",2394251.79309082,7656.68810720331,1.308,1.396,616.742390885874
"45386512",607720.528656006,2968.29775045317,1.182,1.074,373.949823684532
"120019853",464368.18069458,3073.00169704862,1.532,1.272,270.273596065186
"58122363",122037.867675781,2277.12564343622,3.488,1.839,121.097753741028
"120019848",220289.5050354,2189.77569924893,2.201,1.316,165.27408979451
"45726248",417519.258636475,3219.99347718814,2.615,1.406,205.512873413552
"120018969",293720.656097412,3627.57775774505,1.691,1.888,132.530713809533
"59812615",802279.5234375,3854.95899303667,1.414,1.214,377.843942628843
"45384088",2191692.27593994,9338.02410098173,1.620,1.779,415.887070747067
"72863489",427807.920471191,2496.94876769294,1.070,1.077,313.742400282538
"167256817",386416.839630127,4237.49315926886,1.148,1.923,217.63504369895
"167256825",604295.393737793,4209.69102998484,1.183,1.528,296.286688452982
"59720569",189650.235107422,2059.92438443422,1.337,1.334,177.099752087423
"59723185",228305.227508545,2068.25177862875,1.218,1.221,207.364049813062
"59720727",362315.381378174,2501.64277975518,1.317,1.172,233.603169916414
"47704973",202089.950012207,1990.57242624886,1.808,1.249,175.671898312846
"120019884",2063037.16165161,6510.16956296902,1.636,1.279,550.923526649657
"72862457",169682.699432373,2655.55264240196,3.723,1.819,105.994069907211
"45728518",772709.858337402,6615.44540370405,1.952,2.123,270.460732227716
"167258108",981968.241729736,8182.68188451623,4.165,2.329,232.618099433452
"59812359",362021.042053223,3044.60337048072,2.434,1.427,201.384456249122
"59811777",375417.609588623,2674.52700130311,1.434,1.231,290.838593185276
"167258128",266074.29699707,3190.95706453543,1.744,1.745,162.151358344708
"120019906",345136.773406982,2277.53645103165,1.054,1.094,269.853286607796
"59721595",719462.784881592,3691.80084712348,2.091,1.228,306.442795510447
"45386418",189625.026062012,2554.20604355259,3.806,1.655,131.408604973434
"120020845",1726909.89419556,5410.67972183963,1.469,1.161,597.246703303263
"59748295",1075132.58816528,5730.92933183943,2.375,1.559,392.049159818011
"45365189",394150.866851807,2668.53830187915,1.582,1.199,227.977688449225
"59721039",303565.419128418,2218.33472126695,1.656,1.136,235.291546593892
"47708621",150781.278839111,2234.65612906784,1.939,1.623,140.930008061329
"59811449",352482.000579834,2599.29140387678,1.486,1.235,266.214019743286
"120019931",398282.546966553,3169.37864522771,1.183,1.417,253.490849677304
"166866591",902893.592773438,7519.45106468171,1.343,2.232,278.081322243609
"59746565",1597515.61425781,4715.63397944653,1.383,1.052,567.03511487411
"47707475",65339.4541931152,998.073500774437,1.397,1.101,107.745517216705
"45725496",62806.8192138672,1041.98195433858,2.052,1.173,101.762753972606
"166867862",193702.950561523,2269.4272178857,1.584,1.455,158.714414815052
"120019812",358784.432434082,4454.87028267254,1.340,2.098,172.188043764075
"59723411",980418.578918457,7401.91651270632,1.597,2.109,273.157512349138
"47712182",225110.830230713,2324.77050255603,1.308,1.382,178.910107671884
"120019866",1100886.17474365,3988.14767181052,1.186,1.072,526.126462224358
"45726710",170596.441558838,2272.74371020264,1.092,1.552,168.165266496634
"59745773",369182.249359131,2422.45438997268,1.164,1.125,250.637958637521
"59723911",161838.963653564,1605.6510411716,1.735,1.126,161.037515088727
"45366235",727987.419464111,4212.36344203063,1.543,1.393,275.493119867327
"59723213",388391.656494141,2462.56347322713,1.590,1.115,266.057407569981
"47715217",225350.923400879,2223.69216703594,1.013,1.321,193.360333184394
"59722869",785696.401672363,6317.58984071383,2.063,2.011,240.045043065717
"120019729",331074.7684021,2513.486702036,2.066,1.232,209.34916739755
"45726990",213273.367004395,2063.25965565764,1.772,1.260,157.252744895776
"59720465",42051.051940918,873.89270050946,1.502,1.202,84.4173377950194
"59720559",108729.168121338,2121.77894290563,1.709,1.815,100.104732948812
"45728360",427092.782501221,4668.44446789758,2.688,2.015,188.572833689247
"59748211",99788.247467041,1672.37884997394,2.339,1.493,101.579804425677
"120018249",355070.497467041,2763.79050855372,1.269,1.308,211.281185037544
"80005553",780603.405700684,5372.60725665705,1.745,1.715,248.728567521814
"72859549",279724.010559082,3088.93780655961,1.734,1.648,177.798497479604
"45366515",885963.891418457,5352.88149126642,1.086,1.604,343.267536836484
"45362953",92509.6342468262,1244.97642770114,1.507,1.155,128.044385390815
"45362127",254149.952819824,2865.0557461974,2.663,1.603,188.450163607909
"120019942",304118.791931152,2354.87647171856,1.542,1.205,205.233181823565
"45730758",375048.455993652,4253.5317086598,1.011,1.959,140.051001386756
"45715884",479279.93572998,3596.66606929164,3.099,1.466,220.695325501421
"45715820",813505.565307617,5911.36628153547,1.024,1.849,253.029183523599
"45715748",725271.890289307,3319.13279824657,1.194,1.099,403.415935102214
"120019945",1480475.48742676,6115.43292219293,1.429,1.418,460.408469312005
"81632524",662790.91986084,5332.36149793135,1.987,1.848,275.146624770063
"120019701",433544.491027832,3089.88179466696,2.076,1.324,239.545435320651
"45363429",1366508.66790771,5416.88153833538,2.001,1.307,453.267947571097
"81632862",674123.061065674,4110.00183559035,2.118,1.412,271.434575312086
"59724661",189998.541717529,2503.09614045189,3.073,1.620,125.652093906189
"59747289",431960.529052734,4546.47337307472,1.304,1.951,167.606726690419
"120019675",499125.934051514,4034.4474220546,1.149,1.611,287.497149492071
"59748063",392027.660369873,4617.27594465224,2.703,2.080,177.182492674688
"59747269",630614.739654541,6879.64091271927,1.497,2.444,193.489777048324
"120020971",388073.715515137,3417.16026400262,1.545,1.547,195.775446868616
"34132753",305329.637207031,2544.30172185202,1.312,1.299,223.148392130654
"120019688",948201.625915527,5839.27429615985,2.684,1.692,310.428526266153
"80005821",457094.815551758,3489.50705923088,1.818,1.456,215.714509138041
"80004969",364504.332092285,2708.6455346951,1.895,1.266,229.962080692706
"80005713",109705.33404541,1693.42563665907,2.372,1.442,135.944042766553
"45362983",551404.092163086,4085.65350260428,2.038,1.552,251.20159737329
"45364353",48761.6248474121,866.561728102579,1.283,1.107,103.048945681383
"45364805",160819.359558105,1484.17517740063,1.338,1.044,193.250391628507
"34133697",65083.9438476563,1106.06809259572,1.899,1.223,96.0875930226876
"34133278",189592.095489502,1830.45975290808,1.331,1.186,187.201818499978
"47723649",506889.783691406,5836.347288056,3.038,2.312,199.069321496732
"47714085",133134.069854736,1934.0699357449,1.531,1.495,115.191517125965
"120018126",438676.967498779,4289.65581692188,2.536,1.827,207.482843119806
"47715723",860176.409576416,7316.36240826801,2.132,2.225,263.049687724259
"45337659",296386.933013916,2426.81434315967,1.931,1.257,203.436541426137
"120019674",444817.445526123,4623.73790192325,1.290,1.956,245.951501499421
"47716030",56218.4206542969,1032.96300974572,2.382,1.229,82.5440435125392
"34129739",214774.216461182,2141.99589879627,1.062,1.304,201.370065604795
"34122432",110133.956604004,2279.24886312234,1.993,1.937,106.827415107615
"80003453",143525.115783691,1427.96686040247,1.328,1.063,180.083711869668
"120019524",602893.016082764,6857.54685817853,1.593,2.491,201.110633954077
"80004849",419684.114501953,3827.27931131414,2.556,1.667,196.419251907326
"80004413",564497.680206299,4693.98614282459,2.111,1.762,246.593527637938
"80002347",283919.457946777,3386.65036446007,1.337,1.793,145.938622807524
"80004303",157678.902557373,1699.12117026845,1.765,1.207,151.150957063966
"80002713",119620.119537354,1890.67565743315,3.853,1.542,93.3598885218149
"80002285",785876.515075684,7142.12773699764,1.626,2.273,288.435074003268
"34131169",82303.437713623,1797.64932957101,2.531,1.768,92.0673601689132
"34130988",724402.548400879,4103.20835675975,1.169,1.360,402.428204665123
"34129875",98421.7469787598,1371.20216505661,1.763,1.233,132.53276929685
"34127075",88329.7857055664,1287.35580472848,1.636,1.222,108.770637103772
"59747487",1109473.06256104,4435.65754989291,1.007,1.188,464.057474283103
"80001823",421835.751434326,4606.94739934704,1.893,2.001,151.914355425679
"80003325",273409.156036377,3603.88136768301,2.346,1.944,154.819625623531
"80001513",383002.656219482,3145.91181033302,1.922,1.434,218.235098745331
"34126462",41429.4779968262,923.307199874857,1.283,1.280,75.7576615922294
"120018007",70963.6303100586,1435.68321977796,2.845,1.520,70.6808896168071
"34126978",40708.9117126465,1200.73153286371,2.093,1.679,53.5797971024036
