OBJECTID,lagoslakei,area,perimeter,SDI,bbox_lw_rat,dist_pole
228358,"66077",30700.4801025391,1532.35460798415,2.467,2.939,39.6349428750024
224471,"11778",746791.153015137,3910.56833449444,1.277,1.166,355.573370006655
229801,"114591",89245.5927734375,4012.10832585917,3.789,4.305,102.289464440955
228397,"137617",90616.6391601563,1919.28872214005,1.799,4.599,77.2043812537075
223284,"92014",140734.597961426,2846.37100231105,2.140,1.061,104.873862226929
228278,"67087",72262.2215576172,1187.51985748911,1.246,1.582,102.617778435141
232543,"47403",204992.624755859,2798.3347425573,1.744,2.528,145.533299126356
226290,"3837",120035.079345703,2083.98357848331,1.697,2.459,138.207493982362
154700,"4848",1053193.5958252,7959.61088954333,2.188,1.682,289.392772316685
151229,"41819",15620.1171875,512.43249486074,1.157,1.196,55.2681719528258
229419,"120939",61353.9885253906,2094.16451510985,2.385,1.138,99.0400529270741
228206,"72157",277921.437133789,2776.40352305444,1.486,2.904,175.655722692738
232558,"5313",42019.1744384766,855.827065783048,1.178,1.690,80.5260568675646
229115,"67098",109164.004272461,1399.52994319851,1.195,1.363,154.271139970414
146991,"2612",304971.64074707,4226.923585337,2.159,1.908,151.312307913922
230540,"43320",35170.9934082031,826.966666021831,1.244,1.815,72.7656265087333
229463,"4538",458871.318969727,4180.39434080345,1.741,1.612,204.199046538024
230293,"1223",622397.899658203,4695.02811575326,1.679,2.297,262.443168130471
149709,"128776",16125.5317382813,533.436352157926,1.185,1.949,50.2128828209698
230602,"70162",64030.4342041016,1063.07583228441,1.185,1.859,100.771405662159
225335,"80567",57851.646484375,1474.33888723432,1.729,1.104,70.1032966506693
228810,"4977",210466.864501953,2491.34903159515,1.532,1.140,155.747473020314
233028,"32758",13582.7797851563,448.317055525633,1.085,1.583,49.8171315785495
149250,"38522",88001.5135498047,1506.09099128693,1.432,2.663,86.5318562214723
154470,"107015",34413.7392578125,933.021929821445,1.419,2.447,56.5757966468738
225068,"39094",12861.598449707,425.325518683525,1.058,1.602,47.539896840708
230723,"4850",172782.240356445,2025.75001291511,1.375,1.775,144.761960906203
223577,"133605",44998.1066894531,1017.9663963259,1.354,2.173,75.3524401816319
232482,"9798",512971.809082031,8448.01930917956,3.327,1.742,176.635226551725
152681,"4695",210209.550170898,3709.27053400432,2.282,2.001,105.41181457448
152566,"19689",24973.4877929688,985.334380924997,1.759,1.718,42.4611395173416
232315,"276472",1371069.90393066,7375.26979498569,1.777,1.363,396.860172493944
237092,"131453",65475.0847167969,2397.25418034394,2.643,1.995,102.125566040393
151199,"935",103787.216186523,1416.63041319588,1.240,1.629,135.009017297633
236853,"65091",48628.5434570313,932.704715702864,1.193,1.128,106.794725233017
230686,"2310",130477.305541992,1474.83087085467,1.152,1.516,162.754010155577
150278,"28056",58252.7239990234,1104.14449177753,1.291,1.603,105.894091993395
228387,"71145",94597.533996582,1453.28353303799,1.333,3.008,89.1777447901364
225435,"69097",39537.8139648438,1145.28252580846,1.625,3.790,55.1083302942533
151176,"5036",1872542.36279297,6776.0107192658,1.397,1.190,536.246732751348
234427,"90056",63206.9896240234,973.351617284632,1.092,1.357,110.517721710616
145161,"14437",12374.641418457,459.491105040654,1.165,2.275,38.5250719846971
223515,"49449",85806.8799438477,1607.92376724506,1.548,2.409,98.1014027824294
149573,"79140",81650.0384521484,2430.69140033187,2.400,1.812,70.4141613417537
147914,"3610",223412.278808594,2981.94048320856,1.780,1.235,176.335111086937
149632,"110055",24525.3033447266,1640.85119431277,2.956,1.595,32.033312701084
226225,"127319",173551.661682129,2722.06826974399,1.843,4.173,96.6746948900837
147607,"50067",59021.9820556641,1115.38297634288,1.295,2.863,75.2730137405322
225084,"2478",199560.467773438,2505.91077395094,1.582,1.324,178.904466972616
149884,"19668",38706.5382080078,1032.31614777909,1.480,1.540,69.6650382161964
230676,"2687",86669.3654785156,1423.28832185003,1.364,1.068,95.1109108821922
230299,"2910",611702.231445313,5370.62252442405,1.937,1.570,233.880273196969
228338,"20116",29538.1436767578,751.286350568565,1.233,2.517,58.5919442778981
229958,"112635",107013.979064941,1717.99831972167,1.481,1.854,109.640455064145
230469,"4773",880787.895751953,5558.55421532874,1.671,1.563,332.401047550517
234094,"73230",77033.5743408203,1302.21904602132,1.324,1.443,84.3767461786521
152910,"33262",95646.7458496094,1192.86943534833,1.088,1.387,138.836386458198
229177,"136578",27391.2986450195,647.646561123949,1.104,1.843,69.0898344183631
153354,"131934",20035.8034667969,519.774227292857,1.036,1.349,67.2457532734246
150671,"91607",25894.2357177734,687.076277875123,1.204,2.131,57.9847806695051
152267,"699",4859627.83337402,21118.9108323224,2.702,2.620,469.727746210689
223666,"28493",85184.6142578125,1683.5767157226,1.627,2.488,82.6506668288869
152950,"3322",410827.219848633,3654.02903257314,1.608,3.025,211.182134616103
150718,"33294",14922.9934082031,474.086298905697,1.095,1.616,52.0733953836214
150267,"3675",140328.63269043,2123.13622702785,1.599,2.713,121.874352962273
226239,"8811",77527.8997192383,1644.12656822026,1.666,2.698,100.678371381851
233696,"13890",66699.2825927734,934.596148152158,1.021,1.263,124.283437141553
149612,"55263",13771.0919189453,524.377766106557,1.261,2.346,46.0262177688729
230253,"83752",139067.388305664,1849.69928831453,1.399,1.689,134.16501375998
150485,"46940",35839.2510986328,730.239233140563,1.088,1.466,82.3865931808719
223669,"5419",222689.745788574,2531.02957659133,1.513,2.818,132.921427350756
224443,"48409",158982.940063477,1627.65984943665,1.152,1.516,179.886463894768
233045,"122019",127754.545776367,1429.77346108689,1.128,1.162,166.717527920333
228759,"81647",116697.57598877,1510.79230247823,1.248,2.364,116.030177039278
229822,"3035",60189.8862304688,2312.9907050423,2.660,1.989,73.7358310597788
151625,"30178",27551.9813232422,809.408722016877,1.376,3.297,54.4636402206916
154265,"67836",81556.2332763672,1098.94405932378,1.086,1.451,122.605773760098
228028,"5235",247039.726074219,2805.60766681783,1.592,1.605,215.96052202068
244220,"5403",1907737.20019531,12240.6252029882,2.500,1.158,489.649233524825
232178,"103313",36847.2280273438,1038.83069917409,1.527,1.157,77.3336220203943
234333,"2555",320252.160644531,2663.241501321,1.328,1.955,203.371950722686
229831,"75303",190159.451538086,2336.58197412631,1.512,2.529,152.950795404749
150407,"105997",109126.407958984,1706.26632622914,1.457,2.625,103.131415976447
153687,"5431",239626.55871582,1888.03077036795,1.088,1.185,239.24655936181
230259,"87926",30575.5325927734,814.418733749731,1.314,2.262,65.9635934415646
228962,"63994",24041.3485107422,840.51989243428,1.529,1.666,71.4513420010923
230254,"103287",69189.1921386719,1157.32668108465,1.241,1.524,106.126010049669
228311,"128291",181964.772216797,2089.26365409022,1.382,1.039,154.320005862361
234112,"133546",53813.7404785156,1005.82659336027,1.223,1.304,98.9105979256884
153648,"1052",56041.0916748047,900.138967855085,1.073,1.328,108.882633845218
153105,"101865",22438.6970214844,575.156519484288,1.083,1.112,74.8581918870376
151909,"57314",102624.15625,1948.85997802544,1.716,1.028,92.3836169681675
233695,"3629",88814.9105224609,1225.46418951299,1.160,1.923,119.789835398422
153237,"57305",31309.634765625,751.792535887203,1.199,1.698,68.5117859721762
232956,"87963",30483.1717529297,744.19636966781,1.202,1.062,73.9936200858071
233392,"110521",44495.8088378906,1104.22058552537,1.477,1.025,73.8022909990491
231031,"4877",388722.030029297,3365.24244899511,1.523,1.681,214.479241609908
149593,"89595",21210.0549316406,654.909898234025,1.269,1.283,62.1867652029805
228870,"131506",43318.9916381836,873.811077265965,1.184,1.144,88.3652357068748
145650,"883",71793.5130615234,1320.71199546195,1.390,1.815,98.2376065204814
225314,"58767",239100.414611816,3079.26566350859,1.776,1.987,177.232327101221
234494,"100263",69601.5,1185.79554601846,1.268,2.833,88.0705731480094
226201,"4246",84630.6544799805,1506.73526474567,1.461,2.637,100.879840484619
150764,"53277",63991.6614990234,929.579877630607,1.037,1.341,122.959874414591
228908,"1774",44984.1282348633,779.361198814113,1.037,1.328,99.662871254609
149649,"51135",100087.122802734,1167.91566635415,1.041,1.354,152.419892259252
153562,"49026",45876.4652099609,1368.78348540767,1.803,2.747,92.5240948757831
233774,"2838",649583.571655273,3678.68184559887,1.288,1.390,298.586664212665
148238,"5582",584124.326171875,6172.67810523433,2.278,1.334,267.579506152008
233125,"10865",99969.5289306641,1813.11721980604,1.618,2.035,105.221179315049
151807,"1394",15470.3530273438,963.05266853193,2.184,4.492,28.1328944324193
232284,"115695",107170.842041016,1259.65768685424,1.085,1.377,152.946511551766
229886,"99232",204282.178588867,2069.82857236653,1.292,1.236,186.773346896174
149733,"32294",46116.8986816406,1033.26730214922,1.357,1.569,89.9422007549346
152952,"94709",94954.1490478516,1375.84754655825,1.260,1.513,143.915210861796
224147,"2954",157861.582885742,2745.46009553948,1.949,2.882,115.149378836301
229120,"495",157101.107177734,3190.74525737949,2.271,1.007,108.347306901079
223785,"129399",25141.0802001953,707.400677630501,1.259,2.840,48.8634128472635
153500,"103904",15390.8217773438,449.162325369753,1.021,1.276,60.6040265236944
149666,"102806",15831.0495605469,466.927102988703,1.047,1.373,58.7753557903157
224674,"106364",87883.1404418945,1088.94322372662,1.036,1.470,136.727741844526
223653,"58752",268003.08795166,2122.42613057825,1.157,1.474,229.908167628109
229691,"32741",725723.055541992,7673.79420143823,2.541,1.547,216.60269588694
153914,"88552",23776.7626953125,597.443195482255,1.093,1.725,68.9218120441696
223658,"138705",48832.4378662109,1107.51358452123,1.414,1.327,106.292396280379
234056,"4377",984835.926879883,5303.1231677214,1.507,1.802,318.836716751343
228469,"4727",320521.38873291,2161.88898647401,1.077,1.133,257.580446965242
150276,"2564",339385.177734375,3410.88362352255,1.652,1.877,194.036292992384
228720,"2865",446576.609008789,4451.48944994263,1.879,1.301,232.727564366577
150722,"128789",959516.248046875,4687.738446136,1.350,1.819,364.72004539479
224599,"5460",286644.948303223,2098.052004341,1.105,1.370,223.264779476258
225009,"4439",381296.964660645,3492.18500705961,1.595,2.932,193.147694028418
230371,"80591",96891.0897827148,2098.5444033717,1.902,2.620,89.7954923733598
225479,"47332",53342.4112548828,932.209907738358,1.139,1.870,97.8224103543659
146859,"5468",97383.2173461914,1851.72191505307,1.674,2.879,117.933290421351
228350,"5323",1245506.04150391,14687.7966431305,3.713,1.960,227.319381268248
233333,"89034",51976.7535400391,845.927612044597,1.047,1.226,111.963097631233
232140,"5141",901778.43762207,7276.65657297165,2.162,1.469,313.855358515612
225456,"131549",131034.263244629,2001.32174395571,1.560,1.690,164.002298157921
152596,"30173",12455.0454101563,446.56822493502,1.129,1.420,48.3679833080589
225497,"117698",55665.6571044922,1819.77401593454,2.176,2.146,62.1830639018103
151445,"87476",61013.8885498047,1059.2129527736,1.210,2.620,82.1371881174711
229506,"4590",1053019.35144043,6293.29625332535,1.730,1.018,395.906738434153
145881,"44888",21204.6721191406,686.550523632818,1.330,2.983,46.0790807484147
231874,"2394",383430.051025391,2733.43534421401,1.245,1.469,279.90095977129
150755,"74870",83355.7276611328,1683.83880758624,1.645,1.370,99.5432548482629
146444,"70686",92460.1653442383,1561.34087957955,1.448,1.875,128.415604906729
229446,"110503",38181.8327636719,873.4944453116,1.261,2.009,72.4020120064492
223372,"4960",2093503.18817139,7937.31660243126,1.548,2.056,554.154073712382
228718,"33741",186544.850219727,2438.83738143435,1.593,1.981,154.727045102144
153771,"73806",15367.9573974609,459.138994216826,1.045,1.421,56.3815018110931
231909,"2581",689220.048950195,13934.7453438407,4.735,2.125,159.818761514296
230653,"118826",54253.5494384766,938.570513151648,1.137,1.031,109.148439105368
226950,"83748",43112.6217041016,1327.70889477612,1.804,2.091,69.4058305795301
232179,"276470",659042.580444336,3779.06457967185,1.313,1.051,351.94987932908
224439,"320",509341.221008301,5934.468726971,2.346,2.417,180.809958136645
229507,"4982",4076518.76025391,8170.26827178819,1.142,1.031,950.766384987322
231030,"67093",123089.74206543,2426.68784955379,1.951,3.374,88.1743387652653
228550,"75300",10563.8858642578,373.026424004617,1.024,1.187,51.522990152917
151250,"4573",102067.287963867,1650.97912650782,1.458,1.761,153.411811731017
149596,"1373",171498.416259766,1794.58909430463,1.222,1.489,163.497457731651
149599,"26053",73650.2270507813,1557.15879383427,1.619,1.433,100.031878286881
150786,"69698",68176.3641357422,1125.94634173339,1.216,2.295,96.0675306129459
150214,"79142",29842.1422119141,640.891815584464,1.047,1.123,83.0503166859239
153502,"73802",67475.6374511719,1182.73017933917,1.284,2.478,92.3840119267654
224512,"133612",66132.3209838867,1094.41887289995,1.201,1.675,110.544595065335
150487,"797",30364.5207519531,963.457490234678,1.560,2.345,48.5505646539402
225283,"2088",791123.374267578,6688.40780039164,2.121,2.216,292.915124429229
226169,"4515",1345065.59057617,5976.74421734207,1.454,1.167,528.157056394969
227073,"2256",216195.660827637,2815.92564046158,1.708,5.120,117.28810905016
153006,"592",94479.5313720703,2039.49608603354,1.872,1.765,110.068242339861
228899,"66082",96478.7512817383,1835.53593521211,1.667,1.085,119.563627615287
232909,"71171",26872.0946044922,693.496854100359,1.193,1.373,66.2245736850461
237741,"124153",10932.7823486328,388.20444463548,1.047,1.258,48.1019804524986
146998,"2198",555249.496948242,4738.01831114825,1.794,1.861,233.032971753158
233676,"95157",31311.748046875,731.743534800095,1.167,1.052,81.9941117418751
224862,"43287",59387.370300293,1028.22470867669,1.190,1.622,87.4205924929074
224503,"22237",85274.4390869141,1056.64182383556,1.021,1.141,147.293393064944
233417,"2082",691533.871704102,3449.18826736851,1.170,1.410,335.920030980741
234420,"3073",524738.743530273,3851.62296945217,1.500,1.343,255.400668866182
233814,"56768",43294.8371582031,826.114600593557,1.120,1.794,87.729710322987
229908,"3881",1538657.38244629,10020.5740345498,2.279,2.682,345.585629574259
224702,"26500",1332097.93945313,11171.7232353606,2.731,2.989,263.962700613235
153733,"1078",515169.344482422,5376.21435176257,2.113,3.286,176.162929256261
153457,"39640",59441.8807373047,1524.53683773667,1.764,3.358,63.5110362451357
231996,"276457",2451765.46936035,15852.4227702903,2.856,2.573,402.681821546299
230200,"111556",71519.1204833984,1349.69501431739,1.424,3.237,88.5070034918579
152991,"137007",71972.6490478516,1752.10735262298,1.842,2.765,82.7871046033764
150833,"33275",367292.413085938,6320.94805372121,2.942,1.367,133.735860246908
229503,"4842",1499091.48791504,18027.0914685658,4.153,4.146,196.026774240136
154019,"4836",1831661.41992188,13601.6619045917,2.835,4.789,277.953019494993
233386,"108440",237662.786499023,2879.90748911938,1.666,3.083,169.814097899041
230882,"77417",113517.434387207,2622.96750078504,2.196,2.258,85.9945698435524
152330,"5095",454748.602661133,5443.89212878406,2.277,2.212,188.282512356695
225337,"11798",195955.424560547,2817.97095073318,1.796,4.278,108.096050950686
231689,"67118",82604.7133789063,1801.20549091684,1.768,3.230,72.8083594492754
154724,"67709",157953.233520508,2766.94540984402,1.964,3.124,102.333417956681
230330,"63995",962255.384887695,8866.43038486274,2.550,3.464,224.028156534353
233440,"4666",3587271.10095215,13506.2379710587,2.012,4.388,436.708100318201
152309,"20743",41117.8023681641,969.184249892686,1.348,2.420,73.8691845667226
152682,"651",222015.990112305,2942.46860344559,1.762,1.993,168.876741223557
228343,"4847",14080252.6827393,70978.069125395,5.336,2.782,622.972464491743
244609,"110604",341048.938476563,4323.88553766785,2.089,3.532,159.258953577602
242227,"5525",423276.009521484,4759.8882867587,2.064,2.601,184.916287323656
150931,"28062",159855.206542969,2116.27364463193,1.493,1.669,124.303952657058
229143,"5317",1698613.02185059,19074.8823583893,4.129,3.194,232.441451987188
144853,"127783",449987.372802734,3278.63055329872,1.379,1.654,233.561528186203
224941,"72118",87125.5452270508,2423.71713199683,2.316,4.959,58.8956190950699
225947,"5158",1106003.89526367,7156.08238523513,1.920,3.506,233.59197388411
226184,"4344",188987.635192871,2994.52088341424,1.943,6.110,107.374905115773
151324,"4253",350827.098632813,3238.19884503162,1.542,3.189,188.041591025723
226321,"139721",184565.255981445,2132.04878270993,1.400,2.616,144.810358553225
230076,"97174",23867.9790649414,698.913612704496,1.276,2.383,58.122689096615
145457,"50060",72669.7927246094,1675.41757346226,1.753,2.959,75.8595122802971
231658,"8763",14853.6943969727,1064.58730244694,2.464,3.744,22.6493104355163
232586,"3416",161277.353149414,2809.27775889099,1.973,2.791,99.1207479245862
231956,"535",281271.010620117,5472.21910413505,2.911,1.549,127.160827684784
233433,"3860",911120.130981445,14149.4029676861,4.182,1.743,192.066636022794
234022,"110511",261235.475097656,3467.6835612413,1.914,5.534,123.852129521213
232262,"70186",42056.8961181641,1586.67798462035,2.183,2.950,57.2503883978762
233997,"2066",457253.682861328,4594.19322603418,1.917,2.279,231.242000270725
232953,"2976",437758.522094727,7746.78838174425,3.303,1.187,142.36779743738
225400,"3326",187501.848876953,4605.19183381358,3.000,3.572,97.1876669087309
226229,"81607",246599.640319824,3693.37005509065,2.098,3.883,135.337798160492
144485,"17494",69268.7808837891,1479.91324210323,1.586,5.172,64.8566183284721
144260,"4674",1144379.07385254,11131.8174545879,2.935,1.587,246.531950767027
146213,"69663",129916.625549316,2293.42376205609,1.795,4.306,107.060530053719
226281,"4738",337742.742858887,5449.33058598596,2.645,3.873,117.79301109119
149918,"28054",64609.7237548828,1586.95915519547,1.761,3.082,79.5220607452054
230962,"50523",29143.9866943359,932.032268593673,1.540,2.232,46.0047506360629
233269,"51602",48312.4229736328,1235.59747309176,1.586,2.701,66.2057162594607
228745,"5293",4408150.51647949,23230.7335287861,3.121,1.964,455.404452035691
153409,"750",1029428.55505371,7361.47893127957,2.047,3.065,344.301843537433
150687,"130865",246986.455566406,2650.74848789245,1.505,2.214,160.740589843723
150208,"3181",1376265.89331055,10177.6212828965,2.447,3.446,301.969060075023
224163,"14870",98436.2635498047,1694.27019224459,1.523,2.428,106.315814746575
231515,"68133",142312.339111328,5395.76012625879,4.035,4.288,73.5354186253797
223541,"4472",608881.679992676,5448.84830080261,1.970,2.587,254.671707764997
223682,"4579",368215.401306152,3902.83884633589,1.814,2.083,195.411869639267
150691,"4497",176885.446655273,1913.31716461716,1.283,1.740,167.834799921051
224658,"104291",77550.2991943359,1547.97368860123,1.568,1.979,83.9874910103912
224604,"35805",218956.718811035,1737.7362265854,1.048,1.129,230.042417547958
223334,"11780",409143.420959473,3406.39436756309,1.502,2.091,223.31117039555
223315,"111515",146098.83807373,1713.88152929121,1.265,2.364,134.838829699926
223271,"4492",202667.495300293,2479.60648727195,1.554,3.445,139.462237849927
228090,"16944",542117.346130371,5526.34277765885,2.117,1.159,181.689122061085
228822,"4640",160645.906799316,3245.1615067118,2.284,1.876,115.909094420446
228036,"75302",165604.47064209,3666.75898336721,2.542,2.571,99.3212709433601
149712,"5451",1322204.42724609,5559.15310988934,1.364,1.646,387.09340484211
233312,"27551",88332.6649169922,1219.40121945071,1.157,1.624,121.412612756119
234117,"73226",143857.724243164,1937.6236628497,1.441,2.052,143.448946461905
146898,"4844",131344.588806152,2277.67807736585,1.773,1.072,119.278687360601
145519,"3357",151003.610900879,2356.58329258636,1.711,1.398,150.365176327009
152561,"3393",190774.047119141,2341.3115619922,1.512,1.649,138.448755473858
225524,"4696",1262155.45349121,9788.27980821902,2.458,1.929,320.234992907243
224058,"53671",228645.528198242,3281.81954432993,1.936,2.127,119.759667101677
229376,"75296",525893.573669434,10787.3018934823,4.196,4.726,126.191961000067
231837,"14944",61270.3179931641,1121.54799357427,1.278,2.086,83.93121838337
229145,"2199",1131731.84570313,9999.02274368367,2.651,2.619,346.914677739159
223693,"122996",353378.255065918,3895.67385673714,1.849,1.093,169.52938668062
153670,"3589",83211.1422119141,1351.16637012303,1.321,1.312,120.421673464595
232168,"50549",28594.916015625,753.784696440425,1.257,1.068,81.3823881703998
232638,"104351",170360.57800293,1671.24447255972,1.142,1.610,172.412531271022
232339,"3019",2181178.08361816,7540.88069912208,1.440,1.205,566.04927217875
146814,"3558",107017.487731934,1616.13156638081,1.394,2.188,120.00695284725
228887,"60844",14740.2493896484,496.039913566722,1.153,1.065,56.2531465926568
229216,"140740",190032.524902344,1956.86631956884,1.266,1.563,202.036065352189
231005,"125175",34838.630859375,976.069555577834,1.475,1.330,83.9269391699008
228152,"121997",206910.61517334,2627.95323962142,1.630,1.589,170.603397781033
228268,"82648",16565.1690673828,523.049141960582,1.146,1.528,54.6178260221159
225065,"32708",163977.837890625,1572.38057974959,1.095,1.817,166.51010195453
224492,"104279",45901.4765014648,1190.33533713123,1.567,1.818,79.6504735093164
229265,"135607",58436.2176513672,1101.31798601754,1.285,1.341,90.971185961085
228654,"36890",17131.9544677734,571.115361096603,1.231,2.612,42.3598087922267
230085,"65046",60036.4375610352,1024.94422425623,1.180,2.026,95.637146664646
231915,"124123",649535.768554688,3986.62738427966,1.395,1.277,384.783248572473
153310,"78007",373302.804321289,3965.81191230274,1.831,3.571,191.348469224641
151800,"43884",54111.2318115234,993.773187267313,1.205,1.513,94.5632514509449
234018,"57798",38422.2451171875,779.339079782488,1.122,1.485,83.0156508458494
232816,"62949",101661.571044922,1186.60360077253,1.050,1.108,154.39349406366
232865,"1163",142085.368286133,1605.13808736878,1.201,1.074,162.042971299223
232616,"99253",205311.718261719,1800.09384618768,1.121,1.429,194.029400691359
237683,"4928",1000151.25939941,4598.42066728064,1.297,1.411,416.98492906055
225870,"140776",44563.8921508789,1077.64256691642,1.440,2.577,65.2318580223507
226227,"86846",139319.238220215,1531.53735362728,1.157,1.893,151.815583130311
152424,"52198",12981.3618164063,514.241316689299,1.273,2.568,42.6542260815077
150121,"47991",31319.0100097656,635.303241615469,1.013,1.088,93.5197204487917
151378,"51120",37722.6749267578,802.213884313942,1.165,1.585,73.9356741763303
153632,"54292",24610.4104003906,574.038749964168,1.032,1.388,74.601185028727
149638,"1387",303741.910522461,2697.17394203853,1.381,1.998,223.927973240539
153767,"21819",167713.762817383,1848.17519311216,1.273,1.923,146.464425743601
153007,"4241",338938.757324219,2288.28716305804,1.109,1.409,269.370128108065
223154,"2225",225347.631164551,2070.66017781771,1.230,2.585,156.272090167474
145576,"135086",44915.0463256836,802.577891264004,1.068,1.105,98.4300178560427
230268,"134595",30348.2878417969,675.031178559761,1.093,1.829,72.838373043894
230963,"22283",81793.2352905273,1166.73939578553,1.151,1.450,120.668776646885
223253,"126162",80003.6070556641,1022.86868897111,1.020,1.239,138.640753640157
230327,"4432",9487409.31689453,40513.8935290601,3.710,1.760,737.414440549707
232999,"2598",100704.286743164,1368.28815286929,1.216,1.462,123.975223413609
223072,"5264",958414.91986084,3956.36245547018,1.140,1.200,476.541270153135
223617,"5071",838190.417724609,9937.68551341969,3.062,2.068,359.935938334009
228549,"4920",312501.351623535,2809.68667558579,1.418,2.275,191.756355736906
223097,"4427",532088.112915039,3951.30377991389,1.528,3.179,201.870827338731
232314,"84824",49717.8208007813,1577.14374266176,1.995,2.289,60.9202709074543
148866,"2358",129222.030883789,2106.91713106027,1.653,1.355,90.6321067376587
232296,"124126",338878.12512207,5960.52559672081,2.888,1.866,112.877225119208
233078,"276506",1532065.98498535,8557.00239477703,1.950,1.315,404.860643077565
224514,"4370",1483047.70617676,5924.17358915984,1.372,1.571,479.346972446106
230152,"564",865563.641174316,7765.52846022748,2.355,2.975,253.423370628675
232663,"47399",321044.861694336,3894.77620469982,1.939,1.363,157.41212627362
149583,"73792",34593.1135253906,984.378606832178,1.493,1.637,69.9809785790409
229962,"4791",532028.129699707,6980.60481902107,2.700,1.336,260.729622928062
224255,"5224",3175694.54797363,11421.3012955077,1.808,1.840,734.178719891499
153401,"103906",23917.2830810547,788.438239940685,1.438,1.535,69.9026271277055
237563,"5130",254249.802978516,2584.15524429816,1.446,1.055,208.985274872426
228320,"2885",601744.100830078,3381.24292908416,1.230,1.700,323.090535355878
152447,"69691",54285.9541015625,854.99473468157,1.035,1.402,107.893780109781
228101,"22277",192508.926635742,2149.40641860602,1.382,1.737,171.268003630564
151925,"88546",52981.1511230469,1089.7520891692,1.336,1.259,111.721780080692
151896,"87471",19819.2487792969,532.063816455434,1.066,1.621,62.2938506135774
234316,"2683",802097.408081055,7095.67814514047,2.235,1.249,232.329877881964
154146,"684",13050.5521240234,409.390747319167,1.011,1.007,61.1282860622847
224132,"5363",504041.047424316,4326.27846288329,1.719,1.162,233.697315878074
231636,"29610",158111.467224121,3532.52155681123,2.506,5.065,85.5022831316776
237065,"1991",54407.2990722656,1749.52949828895,2.116,3.153,43.8341756107043
153493,"110039",39503.5797119141,863.541510830108,1.226,1.135,92.4082105869747
224254,"5342",835510.707458496,13389.2775105185,4.132,1.977,343.331213173833
236929,"4461",375856.928833008,3706.00486259898,1.705,3.629,191.908745292905
236761,"1488",966069.052368164,10505.3049827137,3.015,1.757,245.679387675083
231623,"276453",3406332.19909668,16850.6809224847,2.576,1.755,499.109757693623
223743,"67072",162356.125,4570.33969133049,3.200,4.009,107.646171514495
241050,"4650",1510109.41870117,12594.523026383,2.891,1.759,317.506042097538
223552,"5026",389181.583068848,2613.93529446862,1.182,1.718,252.994538381472
153338,"5455",1534118.21716309,13456.8853494564,3.065,2.445,303.865183760559
153004,"73791",20154.2995605469,560.310403563081,1.113,1.038,65.5287290995987
151696,"4520",801028.508789063,9658.29276320632,3.044,2.053,229.871978737599
230345,"1698",95673.8676147461,1655.84861790986,1.510,3.327,104.461303908443
231020,"5144",394415.750244141,3748.95071820842,1.684,2.315,177.498816783722
229505,"4498",727567.794555664,7055.14629771228,2.333,1.381,238.207071629986
230701,"4951",1157112.50323486,6513.21366325676,1.708,3.024,269.649322484662
223214,"31671",448066.826049805,6265.99096498655,2.641,2.540,246.825059153622
228776,"4675",868445.382385254,5082.19919245491,1.538,1.857,339.04767001406
151318,"79138",153749.61730957,1926.89755363854,1.386,2.645,124.555692836344
225401,"74237",99007.2547607422,1905.24511081804,1.708,3.802,105.973575633733
227733,"102265",42295.6413574219,1268.62959487036,1.740,1.151,67.3909034881416
234478,"137596",33555.8869628906,717.58487784983,1.105,1.144,84.1277738116078
229318,"2214",258333.826965332,5507.5114461655,3.057,1.393,105.536801995829
237420,"106448",95930.4123535156,1360.57199260593,1.239,1.051,131.4757322113
228130,"54752",51339.2734985352,1497.28377525467,1.864,1.394,63.9324609275105
228457,"5234",293646.145202637,7012.10474194915,3.650,1.984,120.565700327465
154704,"138100",280663.70703125,3753.59621180593,1.999,1.740,172.518683401899
224580,"33716",179097.24597168,2596.35643862658,1.731,3.756,123.022009916779
146458,"105947",78906.8580322266,2350.31048437131,2.360,6.469,74.8010969777269
153383,"23995",81511.0821533203,1131.01400488726,1.118,1.950,111.434634877829
224645,"83727",33107.2405395508,953.72549972614,1.479,3.558,51.1630204958946
232846,"116740",146446.730224609,2113.90064655028,1.558,2.546,123.624426911564
237766,"4455",228899.392578125,4406.08355776626,2.598,2.704,122.084499584781
152436,"115215",116602.186035156,1300.03125084774,1.074,1.645,150.464962571504
153207,"4678",43658.8259277344,933.367403465885,1.260,1.842,78.9029775850209
230987,"25471",23584.3758544922,764.653817490689,1.405,2.233,58.9080989121658
231829,"77456",65905.5610351563,1406.93321695061,1.546,1.673,98.8643931707622
149905,"19673",30752.8099365234,756.906557162715,1.218,2.107,70.1697449095199
243067,"4820",385092.468994141,3233.26789532531,1.470,1.320,290.456642805978
149718,"71721",148310.002075195,1698.96650104057,1.244,1.404,166.188389541238
232185,"86892",194791.787597656,2154.79175514072,1.377,1.329,115.208624795642
151253,"2781",260509.911499023,2682.33797690889,1.483,1.238,164.207324770071
226346,"3432",234488.221130371,3338.88679405514,1.945,1.462,158.146138362186
153591,"3093",127889.529541016,1573.31477978557,1.241,1.706,145.314099969394
146197,"99759",68858.7790527344,1322.87202112161,1.422,2.477,89.4239166251784
153167,"3339",121878.477172852,1410.87127679041,1.140,1.443,150.709217868578
152357,"113164",68831.9619140625,1415.16801353502,1.522,1.048,82.5707335368547
