NLAID,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
NLA06608-2477,-0.0025289818126758928,0.002529913927842058,-1.2570879369212256e-5,-0.0023824024823919,0.001814132894154639,-1.346267942260807e-4,1170,1227,1176.0000000000002,0,27.611425399780273,2.9836860126696885,19,182,66.00000000000001,7,73,25,1,35,4.999999999999999,0,19,2,-1.1530895155460112,0.5156234841320559,-0.5279628524364101,-1.561475362599622,0.8446103280761322,-0.31984978920009494,-2.5196208187310223,2.207943636994511,-0.10793616324784457,-1.988269693593459,1.8490006543489805,-0.019134381060843256
NLA06608-0733,-0.0016750469321234818,0.002989578436992999,-4.516743619706826e-5,-0.0023079609697513937,0.001564933822325415,-6.71648889611974e-5,1019,1066,1030.0000000000002,0,23.985612869262695,3.9234473460605646,27,158,68,8,81,32,1,35,8,0,19,4,-1.3682002843411172,0.9559282110411803,-0.6187146595249691,-2.069938895047534,1.4469299129923958,-0.47674465460388177,-2.7151751841879586,3.1872568101839325,-0.10954127953751307,-2.113677565327622,2.6666666679085056,0.001248581217801629
NLA06608-1261,-5.637551483357798e-4,9.371343366753749e-4,3.6878002802632136e-6,-6.154144326858429e-4,6.057623361607304e-4,-2.684221267904657e-5,1570,1589,1575.9999999999998,0,12.917885780334473,1.854334115982056,6,23,14.999999999999996,3,23,10,0,14,2.9999999999999964,0,10,2,-1.7694764791459425,1.8671731547642407,-0.46091105255258513,-2.662638832305112,2.8586625287677236,-0.29556029221791147,-2.621605947346024,3.220827828192975,-0.047032268361481507,-2.6666666679085056,2.6666666679085056,0
NLA06608-2797,-0.006764770618294408,0.004274808145441372,8.964641156035994e-5,-0.007491812642836396,0.003987307478481312,-2.1400846140322153e-4,1592,1697,1624.000000000001,0,47.875518798828125,8.37110983631049,37,124,88,21,100,61,1,67,16,0,44,7.000000000000002,-1.7559667800381302,1.3609430561698637,-0.617796067441793,-1.833361945391566,1.421471106134773,-0.38216187264025087,-1.6642119108920863,1.8631885232225882,-0.023500018165702078,-1.7071583990791765,2.2015812879904852,0.0010705509688185473
NLA06608-0895,-0.0026459599629936963,0.004116881145074825,7.561408160005875e-5,-0.0026054111056497426,0.0037156972766233445,-7.582240344851565e-5,1802,1881,1827.9999999999995,0,30.765504837036133,4.999486401401041,14,159,68,8,82,33.00000000000001,0,39,9,0,25,4,-2.0228733735290394,2.8244981946309506,-0.26550086757174524,-2.6504888323173503,5.265449741304683,-0.0779987540368427,-2.594335384564765,2.5661329031274813,0.013321761822581485,-2.6666666679085056,2.3107753113490475,0.0038800992731340164
NLA06608-0127,-8.403383127496999e-4,7.963321851013525e-4,-2.5229283495010377e-5,-0.0011728240687510787,9.133263430897385e-4,-1.9283392891384892e-4,2104,2135,2114.9999999999995,0,15.070085525512695,2.907064290232619,19,44,28.999999999999996,7,38,19,0,15,6,0,11,3,-2.1073716799820046,0.6755619022151087,-0.39740124638172786,-1.9450845456506742,2.063469255409022,-0.07851803743884013,-2.3462481795091623,2.81773816864081,0.047026863675224295,-2.6666666679078235,2.6666666679078235,4.0605974463036877e-4
NLA06608-1151,-9.223956874340841e-4,0.001488944565923485,1.1523891908748351e-4,-0.0027351015649130133,0.0014884206674883375,3.168786621382089e-4,2492,2586,2521.000000000001,0,27.218772888183594,4.790032303144037,30,213,115.00000000000001,16,99,39,1,34,10.000000000000002,0,22,4,-1.8745602392711642,2.6968200364062653,-0.45421447145232774,-2.6618893841816735,3.0169860470462133,-0.1099073453557122,-3.11166984288052,2.246772735574827,0.046543334147985484,-2.6666666679078235,2.0355267564255364,0.003582395456764139
NLA06608-0809,-0.0025502331827178893,0.0025085968121817096,-1.6323216298550634e-5,-0.0017768242100697936,0.0019612242079653317,-2.055207680897543e-4,1896,1936,1922.9999999999998,0,20.271955490112305,3.57042728862988,16,64,29.000000000000007,11,47,19.000000000000004,1,25,8,0,14,2.999999999999999,-3.267393944023076,1.0648159795921353,-0.23337170812591362,-2.899717440387853,1.6921642842758347,0.0778184634058924,-2.5481057451155964,2.316977276828132,0.14258764860162781,-2,2.6666666679085056,0.07667888158859934
NLA06608-0873,-3.4129593083171464e-4,4.544476977040092e-4,4.7743576958510705e-5,-4.2491439759121205e-4,4.4022034562658547e-4,8.93525078167891e-6,2064,2077,2071,0,7.285728931427002,1.8543341159820554,10,29,18,5,20,10,1,8,3.0000000000000018,0,6,2,-1.2135384115447125,1.743430399435898,0.3973691806099055,-1.502199089708593,2.0487603667010843,0.19899339428278875,-2.371685433046097,2.4537271703402146,0.011892905536403079,-1.8333333341869698,2,0
NLA06608-1129,-0.006799802500759071,0.005523822981858633,3.119252019278422e-5,-0.00869364572387898,0.003946360543559517,-0.0011317433929721157,2001,2213,2108.9999999999995,0,50.360870361328125,19.407975798459695,63,267,114.99999999999999,47,215,92.99999999999999,6,100,37.00000000000001,1,57,15,-2.622043708161611,1.625654618379618,-0.39094433925241767,-2.143584038870617,1.8808237888479284,-0.016445551367518577,-1.94698500987124,1.7336637798666952,0.11725155608540344,-1.7962008374787772,1.7638342071418371,0.054889137530125295
NLA06608-0836,-9.831447022155102e-4,0.001676156841785519,2.155461089110788e-5,-0.0014435825557472057,0.0020150457442929376,-1.325419769346146e-4,1950,1993,1963.0000000000002,0,24.22923469543457,4.348963291459947,21,59,39,10,48,23,0,23,8,0,21,4,-1.4504914364523687,3.1967177118021213,-0.4224658657220704,-1.746879806433555,2.332324087169128,-0.2026252855955482,-2.2589436634726017,3.0093209423194147,-0.043392861567993615,-2.0158105227159355,1.9654492643648016,0
NLA06608-0617,-0.0029896247328498864,0.0014402042563681587,1.62362119741907e-5,-0.0027318844951614366,0.0019158326157287457,-4.755873978257952e-4,2070,2148,2097.0000000000005,0,31.13823127746582,7.011539678765773,16,132,88,10,128,46,2,44,13,0,27,5,-1.3593644419977826,1.109139740627507,-0.49244354053395795,-1.514065663228821,1.2667990951346262,-0.2732059722850707,-1.9939825827625923,2.440000093003868,-0.01709408501412067,-2.357022603954944,2.332393294407892,0.005970464482554395
NLA06608-1641,-5.430380098164862e-4,6.068436892623461e-4,3.935846335507244e-6,-6.663375277427557e-4,6.630489890140591e-4,1.208632673422433e-5,2164,2188,2173,0,8.363960266113281,2.4460922779038463,10,31,17.000000000000004,6,26,11.999999999999998,1,11,4,0,6,2,-1.2824233526424305,2.2755445881719765,-0.13271910289817115,-1.952145545477519,3.159946564035796,0.04306711696628545,-2.685920893365707,2.5661329038606033,0.045639289681519375,-1.885618083164341,2.6666666679078235,0
NLA06608-0061,-0.004060390614250509,0.002293932853787515,2.669345769347972e-6,-0.0025601032391396336,0.0021530372733868635,-4.4174096745049345e-6,320,428,340.9999999999997,0,32.969512939453125,0,9,192,35,0,116,19,0,45,2.9999999999999996,0,26,1,-1.5459114569837116,3.94609849481111,-0.5159727559011849,-2.283158941205912,7.249378862595768,-0.28226320559958734,-3.015481139631126,4.270786588553474,4.165943405889186e-4,-2.13333333334326,2.6666666665115217,1.4608979494600796e-4
NLA06608-0130,-0.0037910997024699186,0.0033712152881083435,2.3486785685551223e-4,-0.004679885823333496,0.0033395123942474444,-5.731770322265539e-4,1162,1268,1191,0,34.62213897705078,9.709456400034057,62,212,123.99999999999999,30,155,79,3,55,18,0,29,8,-1.4621551745329464,1.4672420327890514,-0.6487856338866219,-1.430642164240833,1.8505963399971541,-0.3676280245399989,-1.909164783507239,1.8022025402324282,-0.05341852195856745,-1.8090680674665818,1.6932833998239964,-0.024513560352362632
NLA06608-0834,-0.007908985560258515,0.006183023989710488,9.101768522286437e-5,-0.007801593313362049,0.006984019862028426,-3.358180938995488e-4,429,639,480.99999999999994,0,61.42238235473633,11.358916756082813,36,315,112.3896255850234,17,271,77.00000000000001,0,96,23,0,82,9.000000000000002,-1.3845782033796,2.483018750669397,-0.46027071537722736,-1.2539898751782719,2.171773410833814,-0.257614681342849,-2.1154911697173007,3.9748202720179213,-0.04657165879604001,-2,2.1624820236024327,0.005027972173637658
NLA06608-1602,-0.00876082212265953,0.008959003960575232,6.150994404625357e-5,-0.007672857623393554,0.009240933811236075,-7.870406584169114e-4,501,939,616.4885140877296,0,76.77452087402344,16.27555026464978,60,639,269.49979523931404,26,526,124.43533532836904,0,253,30.000000000000018,0,199,12.000000000000005,-1.7460853710012445,1.580403584453328,-0.44495475236594273,-1.552686373152962,2.1652498293817706,-0.25787748126137156,-1.9743815415842678,2.676743928941619,-0.04738598281499811,-1.924500897298709,1.9878247522246828,0.002749852250843571
NLA06608-0569,-0.0024422209295313583,0.0025722363425165124,4.6603191617895725e-005,-0.0018055200908578693,0.00243203429274477,-1.673894644127119e-5,1550,1591,1572.0000000000002,0,23.025354385375977,3.7047917842864995,18,71,36,9,42,20.999999999999996,1,32,7.000000000000005,0,16,3.0000000000000004,-2.039566823318359,2.3992191425892804,-0.17377492675561035,-2.1375004409212606,2.614313292029784,-0.01471603968009039,-2.0294125151795384,2.5957816363474318,0.012388158263158625,-2.1412135157055587,1.8856180831640195,0.0010677518172222942
NLA06608-1593,-0.00234271424393263,0.0021595845486321245,4.5738981952829394e-5,-0.001914582327447946,0.0018233797596224728,-2.9463546525050865e-4,1555,1616,1581.0000000000002,0,23.682727813720703,5.1420208215874545,36,129,64,14,72,37.00000000000001,2,34,10.000000000000002,0,18,4,-1.3477440022059228,2.7527630032983437,-0.4231931378405296,-1.7582684846173544,2.1688293234568308,-0.2562576401191419,-2.0253705442157375,2.0831016646906266,-0.07914573985934563,-2.1333333332539213,1.6666666666667425,-0.023232138407663642
NLA06608-0925,-0.011855267804391608,0.015343943330401878,5.0887901736280625e-5,-0.012166270366108204,0.010675076037761437,-3.0398950581182906e-4,322,768,390.51285568101287,0,80.9144287109375,7.855933876751883,0,959,85.598955701400385,0,609,53.47666852279895,0,299,14.657791758432873,0,292,6.718482499728922,-2.501263570051041,5.067116491591024,-0.2658626977057238,-2.6791412719603955,6.977422892629841,-0.09407391758983584,-3.8440898828044845,3.5316704713679123,0.006991402404779439,-2.6666666665115217,2.6666666665115217,0.003640807109706216
NLA06608-1577,-0.002926473706770235,9.304496779647456e-4,3.745355140897189e-5,-0.00283919678941162,0.0014518177471772476,-1.651448080688825e-4,1997,2040,2017,0,30.288829803466797,4.817097789631093,19,49,28.000000000000004,12,41,23.000000000000004,0,31,10.999999999999998,0,24,4,-2.4792223817069248,1.3292376989147034,-0.009291928585409835,-2.168195188135125,1.9275086013365144,0.26553574481339004,-2.1808209002640173,2.1367003919232865,0.1423433075749031,-2,2.3570226039552655,0.047771151061725886
NLA06608-2457,-0.0022493689264618285,0.0032320387753383105,1.0884870054264458e-4,-0.003205331559733065,0.003217178463634077,-4.407195488452078e-4,2464,2539,2491.0000000000005,0,34.139400482177734,7.7317498814166425,45,170,97,14,99,46,0,41,14.000000000000007,0,29,6.000000000000001,-1.39388879063873,1.969107503271566,-0.2744654752278012,-1.7014442239530168,2.10028392602327,-0.14942854225743127,-1.8434668730589938,1.8964700542553619,0.005709750649760167,-1.8293182419210134,1.6378460494886278,1.5327410240880505e-4
NLA06608-2217,-0.004882046465201427,0.004062158929496665,9.293841670399374e-5,-0.004566282795867235,0.002970061053133732,-4.5178644587431317e-5,2219,2323,2260.9999999999995,0,32.4942626953125,11.38687319720493,46,134,85,33,107,60.00000000000003,4,48,21.000000000000004,1,30,9,-1.9803836265931822,1.0880885447532986,-0.5850468080447443,-2.065409397246289,1.4809886754312025,-0.16348948209369304,-1.7338968312317793,1.538768088364397,0.024022515729995034,-2.0956487115089524,1.6932833997374543,0.023736676445532425
NLA06608-0877,-7.961333447199608e-4,5.306074230396867e-4,4.1767595330873825e-6,-6.900161534212369e-4,5.32443501892801e-4,-1.1803066120319754e-5,60,77,69.99999999999996,0,9.004377365112305,1.4469431675485085,5,17,8.999999999999982,4,17,7,1,11,3.0000000000000013,0,7,1,-5.287094804989152,3.9866577526039473,0.03635754105631261,-4.545547059081239,3.2485978161057223,0.0762099023829108,-2.5209378211261027,2.407114995081674,0.07725431282710267,-2.6666666666642316,2.6666666666642316,0
NLA06608-0770,-8.322683382510812e-4,7.774889674991904e-4,2.6389343329759826e-5,-5.665378131611434e-4,5.968232520960875e-4,-3.21837224562414e-5,354,368,361.10732924587796,0,9.539477348327637,2.7802884578704834,7,20,10.999999999999993,5,20,8,1,12,5.000000000000002,1,8,2,-2.518603969520977,3.237366656257833,0.2395238887367918,-2.77076942670061,3.1594867411905176,0.14025191250280844,-2.6427123565631363,2.545584412271571,0.013662441148558658,-2.0869967789997865,2.13333333334326,4.413159165661339e-4
NLA06608-NV:4,-0.0016750469321234818,0.002989578436992999,-4.516743619706826e-5,-0.0023079609697513937,0.001564933822325415,-6.71648889611974e-5,1019,1066,1030.0000000000002,0,23.985612869262695,3.9234473460605646,27,158,68,8,81,32,1,35,8,0,19,4,-1.3682002843411172,0.9559282110411803,-0.6187146595249691,-2.069938895047534,1.4469299129923958,-0.47674465460388177,-2.7151751841879586,3.1872568101839325,-0.10954127953751307,-2.113677565327622,2.6666666679085056,0.001248581217801629
NLA06608-2322,-0.004243689680306875,0.003585808160007117,8.994022570518518e-5,-0.004878755170330843,0.004184856022110342,-7.726931587894074e-4,2086,2208,2141,0,36.368797302246094,14.601729456985723,59,177,115.99999999999999,49,113,79.99999999999999,4,63,25.999999999999996,0,33,10.000000000000002,-1.7020434673471772,1.8484972935067203,-0.5696941917944629,-1.7531587643913045,1.646981877662099,-0.2132385813967479,-1.186002776580754,1.260960031144068,0.006926302906047058,-1.4907119849997241,1.414213562373095,0.004249573779160861
NLA06608-0241,-0.006674050372061848,0.0062852380884832765,-3.0454940473061567e-5,-0.006808974928568465,0.0033730255223722565,-0.0010696509879264268,1454,1665,1533,0,45.20719528198242,22.85653366899391,112,404,246.76424956246154,34,297,158.52097458395272,0,76,38.00000000000001,0,38,16,-1.465346024988023,1.1400785683261936,-0.6487856216424498,-1.3293416758677756,1.3497216081578027,-0.31924664277405385,-2.239693073389901,1.7516807909158871,-0.07835196365159205,-1.8490006543489805,2.0355267563034762,-0.023335442594407792
NLA06608-1521,-0.0021324429791942383,0.0016912301407248451,3.926130065171179e-5,-0.0016508070563486436,0.001206229858534442,-4.015084295753085e-4,1500,1558,1521.0000000000002,0,21.40948486328125,5.082855645848886,23,139,102.99999999999999,13,109,43,1,24,9,0,18,4,-1.8142965014490091,1.0258732208123775,-0.5854057350503463,-1.664123793219222,1.885010661398367,-0.27324761749317755,-1.5779742728346122,1.5691784935825326,-0.010173813726622424,-1.8333333332265433,2,0
NLA06608-0497,-0.001403160832738721,0.0021208020749921555,1.271258651736754e-4,-0.001776109333013469,0.001735136630225482,8.194156607867847e-5,1466,1524,1492.0000000000005,0,22.598411560058594,4.176858521564393,27,149,40.99999999999999,15,63,24.000000000000007,2,20,8,0,16,3.0000000000000004,-0.7672275115699098,1.1747953730825622,0.2069600287287654,-1.274849981862208,2.4461483195026235,0.33688994103884035,-1.7741014283151275,2.125581909865677,0.10180346655545894,-2,2.1412135161777037,0.04807240492767954
NLA06608-0962,-0.006385021563989762,0.007272961022690323,3.3592602442290484e-4,-0.0072492256277543144,0.00365748085151269,-3.3407161816468e-4,1597,1864,1682.5067462376753,0,49.370853424072266,20.85429988803524,91,550,260.56007916313257,55,339,152.52110057631535,5,103,36.00000000000001,2,51,15,-1.559631665340335,1.2948280102317453,-0.6182375358540546,-1.5620420132937143,1.180169888405458,-0.2737323132793442,-1.3498119303446163,1.3749724415934492,-0.02365571091004182,-1.8095238095925736,1.3416407864998738,0.0045653521113437675
NLA06608-1170,-0.007749322787777316,0.005850408542983808,8.951738190809371e-5,-0.007444020052378584,0.0028696949845312143,-0.0010227081857929975,1784,2004,1873.4273124622434,0,55.69178771972656,19.9132867216715,128,304,219.99999999999997,61,229,141.41243578624324,4,95,34.00000000000002,0,59,15.000000000000005,-1.6589470933584896,0.9393065290726428,-0.5696341482023791,-1.5390393630386443,1.1995063309662823,-0.25710156710328946,-1.4284936170789713,1.45713823485564,-0.008154479812213079,-1.3761249240010178,1.7213259316477016,0.0045889641735991984
NLA06608-1874,-0.004626184200045503,0.004740500810287525,3.0876476531439173e-5,-0.004223153170495534,0.004628194644728361,-2.1362848513846875e-4,1663,1834,1709.441465369204,0,48.20110321044922,9.107197098451365,45,282,145,5,227,79.00000000000001,0,60,17,0,42,6.999999999999999,-1.1452635882210316,1.3360738406702204,-0.4142255260471273,-2.0316019968071513,2.030152851055083,-0.2663047189635931,-2.320446904417365,2.3470904973813798,-0.01689797559733884,-1.8490006543489805,1.8856180831640195,0.0010156543343442842
NLA06608-0850,-0.0060733014876203405,0.005357609995800751,9.797593848473602e-5,-0.006234329673993773,0.003518504604933187,-5.731304938157607e-4,1799,1960,1859.0000000000002,0,35.19349670410156,10.682094115399297,53,216,140.99999999999997,24,162,90.00000000000001,1,60,17.999999999999996,0,26,8,-1.2114829801192286,1.3039657909124187,-0.3670902791720894,-1.2016608774397886,1.9122944713598207,-0.211639529586223,-1.8294881872549917,2.20346270352459,-0.047732115034182586,-1.8095238095925736,2,0.0014982981381401008
NLA06608-2685,-0.0018209137592597588,0.0018850240326390385,-8.342123403463083e-5,-0.0022231551042047105,0.001516793992726376,-1.1091072762302849e-4,2983,3060,3017,0,22.468242645263672,7.6294050216674805,60,138,96,34,98,53,0,29,13,0,16,6.000000000000003,-1.3887005571873858,0.5177787013894818,-0.5118310424936118,-1.1328144129807562,0.9877452708578928,-0.13320030181618966,-1.7980744912789004,1.6391394279747782,-0.007018264583352231,-1.6378460494886278,1.9245008972988402,0
NLA06608-2801,-5.749010959304414e-4,5.347600463384491e-4,1.1794265302189406e-5,-0.0010336110117718277,9.054070864080294e-4,-1.0326557658291471e-4,1394,1418,1408.0000000000005,0,13.388888359069824,1.555826554260487,5,18,9.999999999999991,4,18,8,0,13,3.0000000000000013,0,10,2,-2.8028402478921115,1.6522729212165843,0.13953115419854142,-2.526827483595991,2.3535202812667317,0.32796691524980065,-3.7721046844974233,2.6784484037110126,0.04525359886244544,-2.6666666679085056,2.6666666679085056,0
NLA06608-0105,-0.00429444124917397,0.0055673023622547614,2.5410803736721247e-5,-0.0038056635084796923,0.00522781551568731,-2.7287963910810814e-4,1798,1967,1835.9999999999995,0,42.22579574584961,5.921893986874061,7,217,84.00000000000001,4,188,41,0,59,9.999999999999995,0,38,5.000000000000001,-1.822393604797554,2.682579939832044,-0.3902667122531492,-1.6006951836309917,3.0469469940926492,-0.20358542208654584,-2.6716671707186594,2.7953331154080465,0.0059379343896436825,-2.6666666679085056,2.0027758515332112,0.002824481587916425
NLA06608-0425,-9.263115205834742e-4,5.625942585180044e-4,-1.2104368548808235e-5,-0.0015385958069510785,4.2175396695336295e-4,-1.311106748659315e-4,2128,2175,2136.999999999999,0,16.194189071655273,2.3722769748633077,11,146,38,4,75,15,0,20,4,0,10,2,-1.244245897882318,0.1963005432298733,-0.49643373872055685,-1.7347505449429197,1.3492962681392489,-0.24243320796668824,-2.333587726494744,2.244019388495104,-0.018274807450071758,-2.357022603954944,2,3.382450502534899e-4
NLA06608-0825,-0.003300164580149749,0.006340090708635129,3.1349069902532934e-5,-0.0036890047694598527,0.005688589270901331,-4.0950661418336933e-4,1640,1793,1676,0,41.85710906982422,9.816962909698486,72,218,133.99999999999997,20,172,84.00000000000001,0,82,17.000000000000004,0,36,8,-1.5032524651387678,2.6339364241943732,-0.6412388425211931,-1.1535493696116677,1.730910666384906,-0.2573944774092383,-1.2578779869096477,2.195211666011275,-0.055502862898216807,-1.47920052347926,1.7638342071418371,6.663069463331869e-4
NLA06608-NV:2,-0.004160861882658321,0.003677104119821246,-2.1354110242642827e-4,-0.0035615599950792566,0.004210114894489371,-9.640468658876413e-4,2946,3133,3004,1.8543341159820557,54.700565338134766,21.876618576049804,222,391,332,128,352,209.00000000000003,8,102,43,2,50,17,-1.1544837230550613,0.457867725428833,-0.534648604493861,-1.2358925327892711,0.7580147146019032,-0.3373175150832855,-1.3310002312203095,1.5906017855116554,-0.10034113621056459,-1.6877201327603668,1.7888543819998317,-0.05556953085168214
NLA06608-0889,-0.003138611483536332,0.003949057285464528,7.594985390453408e-5,-0.003070089055679769,0.003917236499394677,-7.626292592938884e-5,1628,1697,1655.9999999999995,0,25.592430114746094,5.663679831432741,32,300,62.47319612301065,14,140,38.00000000000001,0,35,10,0,21,4.9999999999999964,-1.3507376170094518,1.2909149375090605,-0.3984752280539998,-1.6436862477537608,2.195595550760281,-0.1649608921288042,-2.3765800122092786,2.407766176211044,-0.016790666309087026,-2.6666666679085056,2.1333333332539213,0.0028829731058173875
NLA06608-1529,-0.0022154463706774877,0.0022992319759244715,4.5584673951818916e-5,-0.0021067499986214214,0.0021687521248546938,1.4215544030361594e-5,1244,1307,1267.2429466760418,0,20.489776611328125,2.612102373684486,5,182,14.133848733594695,4,100,11.000000000000012,0,24,4.999999999999998,0,16,2,-3.285023292086098,3.2293579979610487,0.04703738580876913,-3.229522025666021,4.017143017730252,0.1408930347016509,-2.6167826120087496,3.067528601055146,0.04698859057257154,-2.6666666679085056,2.6666666679085056,1.4099723241440488e-4
NLA06608-1862,-6.810219180700803e-4,7.515324198866681e-4,1.0507994929403396e-6,-0.001389119669760698,0.0013400708053742075,-1.0031741732975635e-4,1678,1701,1680.9999999999995,0,15.886905670166016,1.2465287289796159,7,134,48.00000000000002,3,61,17.000000000000004,0,19,3.0000000000000027,0,11,1,-1.143383041723583,2.15092824680489,-0.5706881775093927,-1.2645454098683957,4.366252318179432,-0.4229913349303406,-2.226625869257973,3.382026869400469,6.691340611561568e-4,-1.8490006543489805,1.8856180831641802,0
NLA06608-0905,-0.0054789253138146305,0.0059500544131591854,-2.3643961902420065e-5,-0.006022337484297514,0.0061582847077485325,-7.042363549916351e-4,2338,2522,2421,0,53.653221130371094,16.369782456743156,110,428,272.4835274069867,32,289,120.56120682548845,0,70,29.999999999999996,0,48,12,-1.403362971824301,1.4860339040486976,-0.29036684708817007,-1.3963971112159874,1.6587248240729173,-0.14890849814915602,-1.6746567105679042,3.311030456568205,-0.01639838426617302,-2.046468711745617,1.886912706099453,0.002458397056152754
NLA06608-0713,-0.005092200072656867,0.003088034853528183,9.38127158416022e-5,-0.006852286972352404,0.0034704233456953433,-2.1188021141734116e-4,1679,1792,1721,0,44.9919548034668,6.044979899999694,29,168,62.99999999999998,11,102,39.99999999999999,1,45,10.999999999999998,0,39,4.999999999999996,-1.7025364304495918,1.969189663629945,-0.1330461514193888,-1.688311176256321,2.6990856273077837,0.046306485184970374,-2.1531586527041195,2.188362810406617,0.07860293632164965,-2.6666666679085056,2.6666666679085056,0.04732206670885501
NLA06608-0137,-0.0022792567490004714,0.003443726393221231,1.5981471252894345e-5,-0.0030573306531149094,5.218226082971095e-4,-6.345196390914175e-4,2162,2349,2194,0,41.53882598876953,15.764160849298648,285,617,428.5177304964539,59,314,239,0,81,34,0,37,12.000000000000002,-0.9938370336677792,-0.044023243124738674,-0.6584257062739144,-1.3782468327685389,0.17402803096970476,-0.4411026796037289,-2.0462672347620705,1.4457947920244982,-0.10091831247770389,-1.8490006540841812,1.539600717839177,-0.03818407418883204
NLA06608-2185,-0.003293406325346216,0.0033219650858168086,4.558133170394129e-5,-0.0031602043938894027,0.0025811433224550086,-2.9413467687658623e-4,1517,1650,1530.9999999999998,0,42.48622131347656,7.382620820261128,7,360,110.47268687118076,4,233,72.99999999999999,0,68,14.999999999999998,0,45,5.999999999999998,-2.2387322748400016,2.122557013885997,-0.48468045608487803,-3.0731468504843815,2.4411038855374545,-0.35922086392718416,-2.5727152508955577,4.234525475830539,-0.07642081624322808,-2.0355267564257815,2.3761122965696813,-0.020403009280186426
NLA06608-0797,-5.314977194269834e-4,7.690234434661241e-4,-4.023472032952284e-6,-5.619432233360598e-4,5.996648762127415e-4,-3.3961882964767405e-5,1836,1866,1845.9999999999998,0,13.110878944396973,2.2089664735833745,11,74,21,4,37,12.000000000000004,1,14,4,0,8,2,-1.6330008207715794,1.1733898893421104,-0.36817075705663627,-2.8177561138422824,3.78722184895968,-0.11022712852095337,-1.852770955471805,3.1056883082093893,-0.04884454712451081,-1.8856180831640195,2.1333333332539213,4.1384506718193697e-4
NLA06608-3313,-0.001798468265150826,0.0019987705845474816,6.691562887469939e-5,-0.002255539371352364,0.0023392271891788433,-1.5946242941523986e-4,1463,1516,1487.9999999999998,0,20.440319061279297,5.547544956207275,28,61,41.99999999999999,14,47,29.000000000000004,2,28,9.999999999999998,1,17,4,-1.6756115718250983,1.7206728801933877,0.0701275256500237,-1.517122668945775,2.1840894596598788,0.2725328898229159,-1.561573741925837,1.977993749622845,0.1016725340775768,-1.8490006543489805,2,0.03948103948799513
NLA06608-1893,-0.003001909715338503,0.0035255222464051932,4.531334694486804e-5,-0.005120910802854081,0.004015131408206568,-1.4990651292295451e-4,1401,1522,1422.0000000000002,0,50.683815002441406,5.146389260413999,10,120,51.99999999999999,7,111,33.00000000000001,0,63,8.999999999999996,0,51,4,-2.4466428914900007,2.771067266628441,-0.20321078885728974,-2.978353275331707,3.325917910061161,-0.046645871653741976,-2.6991441088602595,2.4087550604138035,0.04687964733521784,-2.6666666679085056,2.566001196398366,0.0031058778536508474
NLA06608-1810,-9.338862408681684e-4,0.0015533258149097102,5.94839035565887e-6,-9.134281123409271e-4,0.001790203618580719,-8.503303643596267e-6,1271,1302,1284.9999999999984,0,22.828140258789063,2.2278552789823434,4,68,15,3,40,11.000000000000002,0,25,4,0,18,2,-5.718750714116861,11.298406057889126,-0.1854434581493648,-4.948922646960948,8.178159521817193,-0.09484084468812896,-2.65335939185624,3.8608814003744145,-0.07707643136559521,-2.6666666679085056,2.6666666679085056,1.4539217805980382e-4
NLA06608-1753,-0.002573201811538523,0.0024117743522117335,1.364403846306269e-4,-0.0026249330670073314,0.0020977395154493737,-4.73274145781069e-4,2753,2872,2790.0000000000005,0,30.41353416442871,16.942277113044707,77,264,179.99999999999997,36,209,140.99999999999997,0,50,32,0,25,11.999999999999995,-1.1867504967617144,0.8995883731459093,-0.6178280273516459,-0.9949479803162377,0.8043767475770734,-0.33914600688330876,-1.6857590869672217,1.4574467752530758,-0.03886856751398573,-1.8490006519650288,1.539600717839177,-0.012055685262194655
NLA06608-NV:3,-0.0046213463968905735,0.0012696958969365517,-1.873012239605871e-4,-0.0052011863830886814,0.0017282342024251547,-5.344626176569594e-4,2540,2742,2584,0.9274099469184875,56.550636291503906,19.934102818117303,204,454,344,102,326,210,6,124,44.00000000000001,2,81,15,-1.4356783907812698,0.38645446664726707,-0.8234154119437539,-1.2112818378494132,0.5433573231339975,-0.6849647979148081,-1.3866996367560558,1.3478331336394995,-0.1487012232940375,-1.4666666671037067,1.2480837523641277,-0.052842743612475665
NLA06608-2037,-6.871074811528201e-4,6.618575655198162e-4,2.7181584713592566e-5,-6.235408571015061e-4,8.251852800048907e-4,7.338976733544183e-5,1188,1201,1195,0,9.583303451538086,2.577927164637216,10,55,20,6,53,14.000000000000002,1,16,4,0,7,2,-3.544410398497536,2.651181859351594,0.20105220798733411,-3.8634852679874183,3.3127458367307487,0.1413238713473906,-2.66523297627779,2.721939517715843,0.012426537647157052,-2.2607766610647313,2.6666666679085056,0
