lagoslakei,area,perimeter,bbox_lw_rat,dist_pole,SDI
"2304",489329.146728515625000,5006.082938389729861,1.232,119.979997927669,2.019
"34860",372910.110961914062500,3816.749269178271788,1.100,108.205737638586,1.763
"2306",374471.318847656250000,3820.201849957516515,1.858,104.388704502514,1.761
"2305",587774.255004882812500,6052.027334976596649,1.452,111.953784338179,2.227
"2300",626388.143218994140625,6469.457239862397728,1.563,108.639340751484,2.306
"2299",789946.279785156250000,8077.780858911275573,2.258,108.241885234327,2.564
"2302",2247598.549682617187500,24707.138234551224741,3.139,117.587776064268,4.649
"2296",619787.425781250000000,6346.467687792439392,1.471,103.905669554307,2.274
"2295",332361.250610351562500,3387.381812102829826,1.110,106.61388402586,1.658
"2298",384130.840820312500000,3935.352378977075205,1.313,109.448019054842,1.791
"2297",8142766.080322265625000,83542.488734670449048,1.155,148.198871625346,8.259
"2260",1344848.856689453125000,14027.738206715617707,1.246,129.748028748214,3.412
"2259",2195729.646423339843750,30172.891714779114409,1.101,156.662675196582,5.744
"2262",552233.105041503906250,5811.094498047094021,1.544,106.952838161633,2.206
"2261",879153.771606445312500,9324.262284938460652,1.364,110.302040160034,2.805
"2256",654846.452026367187500,6761.169884741289934,2.586,109.060030077843,2.357
"2258",1907657.033020019531250,19639.200479373565031,1.114,137.81922090141,4.011
"2257",536498.673461914062500,5603.007932641419757,1.101,111.215040101264,2.158
"2251",2006267.941528320312500,22401.728347751042747,1.686,144.620841784406,4.462
"59401",1597131.666503906250000,17453.939664798297599,1.402,136.643116601356,3.896
"2254",341400.476318359375000,3514.603878104152955,1.349,101.823967727123,1.697
"2253",897154.501220703125000,9428.980686094297198,2.152,123.307792092179,2.808
"2248",357610.380371093750000,3711.551542326368235,1.108,104.273001106489,1.751
"2247",1045946.519134521484375,10616.334888497947759,1.921,105.92006644849,2.928
"2250",424835.824340820312500,4355.784105353252016,1.113,103.964475651384,1.885
"2249",704103.254882812500000,7241.995701656356687,2.213,109.391663792033,2.435
"2276",811844.954833984375000,8314.510772416704640,1.322,109.984313845795,2.603
"2275",1187056.212707519531250,13132.951674419553456,1.208,127.930107292076,3.400
"2278",898449.456909179687500,9076.968696248273773,1.008,101.564207463201,2.701
"2272",1345173.059204101562500,14365.252040941228188,3.768,110.469316174366,3.494
"2271",1314374.984985351562500,13466.186207561733681,2.343,147.089716867775,3.313
"2274",5355856.525817871093750,54478.072659958124859,1.117,156.043002818761,6.641
"2273",885426.279785156250000,9093.058999212284107,1.331,114.756489661969,2.726
"2268",1715380.990966796875000,18091.343318364335573,3.584,114.788744227276,3.897
"2267",546655.410156250000000,5739.449073706917261,1.166,109.723243962651,2.190
"2270",783616.390563964843750,8594.486574444130383,1.050,110.188041731798,2.739
"2269",1554433.113006591796875,15956.331651656893882,1.249,109.467351017654,3.610
"26919",494704.303222656250000,5476.135917007365606,1.027,110.500239013295,2.196
"2264",659146.089965820312500,6774.202792278165361,2.268,109.412969028382,2.354
"2263",493383.976928710937500,5711.208381595110041,1.555,110.107590165902,2.294
"2266",871709.350585937500000,8995.559821169073984,2.660,106.725233519694,2.718
"84155",538261.379394531250000,5785.104414312856534,1.102,110.742422549275,2.224
"2265",2089153.911621093750000,21911.679567010491155,1.323,125.166670193127,4.276
"2356",4426524.817749023437500,48529.464418533098069,2.078,147.132265588877,6.507
"2355",749567.227539062500000,8042.373916402447321,1.326,110.942814618705,2.620
"2358",491706.637695312500000,5060.946337440856951,1.191,121.256707491615,2.036
"2357",1099932.001647949218750,11215.351472963633569,2.711,106.695069986891,3.017
"2352",1180119.786254882812500,12219.946462828034782,1.932,132.487825611091,3.173
"2351",651730.059097290039063,6742.413099446008346,1.261,106.402698997814,2.356
"2354",688902.506347656250000,7197.452637124542889,1.943,115.313682135391,2.446
"2353",1324311.622314453125000,13539.063907882673448,2.776,105.776320141149,3.319
"2348",665654.619995117187500,7245.721852891911112,1.289,116.294181979263,2.505
"2347",1046375.153137207031250,11158.340787655035456,1.607,118.56376390314,3.077
"2349",548086.479248046875000,6168.500273631119853,1.245,109.249323028798,2.350
"2344",1731166.209991455078125,17881.283642655096628,3.577,114.004054077598,3.834
"2343",800854.474060058593750,8440.995704694019878,1.944,121.818068074347,2.661
"2346",724863.698547363281250,7419.783866684547320,1.775,112.135532319682,2.458
"2345",496166.142578125000000,5141.039151212803517,1.328,104.197374598927,2.059
"2372",631584.445800781250000,6665.358745411169366,1.302,120.681713055867,2.366
"2371",7268953.028320312500000,78158.488276110918378,5.265,163.201294573528,8.178
"2374",1377531.745605468750000,14009.183597459888915,1.150,139.280812669475,3.367
"2373",847173.266845703125000,9423.208741280735921,1.125,109.521494746436,2.888
"2368",1720364.449584960937500,17602.693803650057816,1.499,128.87924092091,3.786
"2367",1494289.402099609375000,16591.788942154253164,1.231,125.265247021686,3.829
"2370",624401.207275390625000,6430.061620068440789,1.304,121.447884812698,2.296
"2369",2612206.781097412109375,27187.782740111993917,1.978,116.318835253934,4.745
"2364",1037085.163940429687500,10616.804951424372121,1.614,116.599463855523,2.941
"2363",1191736.661254882812500,12210.892775666183297,1.337,115.184622912808,3.155
"2366",840185.163085937500000,9011.028399099162925,2.697,123.136595058642,2.773
"2360",733659.030517578125000,7591.484721438295310,1.732,118.454768825867,2.500
"2359",2336481.145080566406250,24194.350685612283996,2.115,141.991092791279,4.465
"2362",1731758.701263427734375,20304.449627499350754,2.015,133.150009399796,4.353
"2361",3643331.646303176879883,38382.036433771594602,1.750,147.497570221683,5.672
"2324",650740.531982421875000,6804.738548154859018,1.976,108.214650110338,2.380
"2323",628076.028808593750000,7113.005421291556559,1.460,112.205051195787,2.532
"2325",292577.640136718750000,3733.065828673599754,1.146,101.72192507931,1.947
"92296",473689.631805419921875,4856.384614653772587,1.212,106.999654726662,1.990
"2320",1449690.757812500000000,17656.939501731281780,1.469,118.569844631108,4.137
"2319",732195.848815917968750,7919.314038542643175,1.272,110.534798138623,2.611
"59464",737203.156738281250000,7563.834099790785331,1.559,122.695875429115,2.485
"2321",856531.142333984375000,8895.270804938965739,1.237,116.846930376421,2.711
"2315",508266.424865722656250,5473.754862323088673,1.431,113.141878975904,2.166
"2318",1038591.772216796875000,10754.703644263732713,1.299,124.696487565113,2.977
"2317",2455812.414672851562500,25379.613715861607488,2.771,124.910317343306,4.569
"2311",2248376.969726562500000,23615.514926959935110,2.610,142.220671446679,4.443
"51381",478924.375854492187500,5057.292501149311647,1.474,109.983622076988,2.061
"2314",398041.682983398437500,4174.444127050817769,1.153,112.068329671362,1.867
"2313",890270.825439453125000,9234.526008665514382,2.415,113.691305630686,2.761
"2340",322058.721862792968750,3312.029297351784408,1.407,106.354883395261,1.646
"2339",4048154.126831054687500,41432.034492086822866,3.084,150.150256944498,5.809
"2342",462321.271972656250000,4763.915923569705228,1.783,108.136848991958,1.976
"2341",1666487.641967773437500,17911.489322481080308,1.887,137.201381647747,3.914
"2336",786142.016845703125000,8146.031639541721233,1.761,114.848148615148,2.592
"2335",1868940.817871093750000,19280.467543118880712,2.319,122.213601495699,3.978
"2338",2813775.336669921875000,30303.404408232054266,1.492,129.638171990073,5.096
"67721",619361.781494140625000,6371.051627850805744,1.464,110.029185994673,2.284
"2337",2118000.968933105468750,22788.557768326889345,1.621,120.305291763888,4.417
"2332",496778.604248046875000,5172.669506347161587,1.174,107.398690540955,2.070
"2331",1245919.922424316406250,12711.375272536959528,1.338,105.523108819275,3.212
"2334",351643.814941406250000,3768.969683433839236,1.377,105.420313071302,1.793
"2328",585663.516967773437500,6006.049836949432574,1.342,107.32019978691,2.214
"2327",4939157.269287109375000,52892.659951113826537,2.905,137.823121721014,6.714
"2330",1182474.842391967773438,12123.819147968508332,2.977,108.523396925268,3.145
"2329",1647576.423034667968750,18487.257921105003334,1.692,137.344612333727,4.063
"2420",283088.847595214843750,2909.659452676877663,1.130,99.6657353428423,1.543
"2422",1146336.400756835937500,11961.204199297946616,1.382,111.327633573641,3.151
"2421",3685808.536132812500000,40453.095588852840592,3.119,149.546380586951,5.944
"2416",2617319.975128173828125,26409.728930638506426,2.062,153.334198289675,4.605
"2415",653746.010025024414063,6670.860817036297703,1.596,110.238324442429,2.327
"2418",641671.695678710937500,6596.758568490499783,1.175,112.993360820146,2.323
"2412",844900.213012695312500,8718.854963502728424,1.314,111.907024081365,2.676
"2411",1197180.309326171875000,13635.911938928815289,2.174,122.912609120142,3.516
"2414",664316.564697265625000,6999.123332344539449,1.836,116.956998799829,2.422
"2413",343682.846191406250000,4219.615728967210089,1.169,107.98268000827,2.030
"2408",296440.839965820312500,3051.557025505345337,1.168,107.305957301688,1.581
"2407",324319.109863281250000,3401.291677524566694,1.267,107.780298507394,1.685
"2410",656499.136352539062500,6699.456644282518027,1.031,116.511126796136,2.332
"2409",284348.162841796875000,2928.299641690203771,1.046,102.816895942915,1.549
"2435",2530407.039794921875000,26206.421934299381974,3.983,131.930821832556,4.647
"34991",1096093.865173339843750,11180.390499627324971,1.408,108.024532958741,3.013
"2438",1063156.553222656250000,11399.640790067551279,1.158,104.682216264428,3.119
"2437",1459284.702697753906250,16260.523014399852400,1.181,130.805353816074,3.797
"2432",437677.361328125000000,4521.794774482608773,1.712,109.455653839299,1.928
"2431",2331559.772308349609375,24957.109224437561352,1.852,120.361917175237,4.611
"2434",3680069.054931640625000,37806.740257125551580,3.497,118.262399871244,5.560
"2433",971303.957275390625000,10026.800741702951200,1.982,112.926558748263,2.870
"2428",891322.964721679687500,9330.372707069192984,1.054,110.342372280739,2.788
"2427",592671.223144531250000,6415.067538643079388,1.185,124.436098264736,2.351
"2430",315178.783935546875000,3291.798848445435851,1.134,104.415827542388,1.654
"2429",1651502.572479248046875,17643.044242514159123,1.097,142.95173143927,3.873
"2424",467798.189025878906250,4786.722899573343057,1.476,104.577985603934,1.974
"141336",506255.874023437500000,5215.044069735717130,2.031,101.226506083417,2.068
"2423",587879.028076171875000,6081.688885967696478,2.473,106.536224449727,2.238
"2388",1252497.274444580078125,12880.754782687234183,1.481,113.398482881362,3.247
"2387",487864.605346679687500,5029.791220925403650,1.179,106.158129636882,2.031
"2390",591612.752441406250000,6116.818203450233341,1.445,112.926467461967,2.243
"35010",615518.438964843750000,6440.869530917532757,1.648,118.145262311701,2.316
"100422",1548824.134841918945313,16984.519981179120805,1.377,118.764240902129,3.850
"2385",337078.787841796875000,3475.001452029605844,1.142,101.358786877088,1.688
"35005",1412212.768310546875000,14466.477259097056958,1.548,116.416144880081,3.434
"2380",4936131.804931640625000,52641.030930318796891,4.163,151.747943847802,6.684
"35000",926914.647491455078125,9497.305198292484420,1.586,109.22628183235,2.783
"2379",419306.223632812500000,4436.261397197171391,1.478,108.652768834673,1.933
"43176",559136.940307617187500,5802.336162261381105,1.182,109.513776267167,2.189
"2381",641950.558593750000000,7133.935298364251139,1.741,113.492051812775,2.512
"2376",1454453.908935546875000,15000.661163682349070,1.485,123.188270388354,3.509
"2375",522489.382080078125000,5510.496609638079462,2.256,108.103659758056,2.151
"2378",858281.476440429687500,8834.648702491340373,1.616,118.31761876454,2.690
"2377",2379786.065612792968750,24391.163493066007504,1.843,115.669091962957,4.460
"2404",551277.262817382812500,5688.685122791575850,1.062,106.078915977432,2.161
"2403",433548.572265625000000,4549.070700978150853,1.056,106.965087337727,1.949
"2406",1735845.766784667968750,18956.143808479850122,2.514,123.580487427262,4.059
"2405",2165107.895931243896484,25539.725544716871809,1.633,135.561789387356,4.896
"2400",1288436.332427978515625,13236.598973066316830,1.848,119.438130650487,3.290
"43201",713035.439941406250000,7293.770900866895317,1.122,117.968915848597,2.437
"2399",345474.604248046875000,3879.657745383689416,1.160,108.895933589956,1.862
"2402",3464780.333587646484375,36402.067830957748811,1.303,168.823541227249,5.517
"43198",2151896.554985046386719,22189.584505117709341,2.515,119.577868231375,4.267
"2401",1167509.641845703125000,11987.186596339848620,1.886,125.751551302691,3.130
"2395",655408.396362304687500,6749.195243383944216,1.639,117.125931319617,2.352
"2398",442296.485473632812500,4563.415266371063808,1.210,107.894014690882,1.936
"2397",1598508.084594726562500,17111.363482450688025,2.573,113.05208807281,3.818
"51459",1767904.978302001953125,18226.028736159991240,2.824,114.925366491333,3.867
"2392",2428609.374877929687500,25342.161755451335921,1.333,117.677085426011,4.587
"34980",1182468.043258666992188,12528.687839486256053,1.281,121.281370493622,3.250
"2391",1763849.323242187500000,18693.848366959799023,1.558,141.386781458225,3.971
"2394",634114.329956054687500,6511.323044680681051,1.287,107.949692480327,2.307
"2393",345354.996093750000000,3553.693355178785623,1.457,105.083436933933,1.706
"2484",667697.949951171875000,6788.349705373791949,1.472,119.723637886238,2.344
"2483",1619796.319061279296875,16653.235328389982897,1.760,126.684734151818,3.691
"2486",496675.191162109375000,5119.762454923496989,1.351,110.17684029555,2.049
"2485",1088110.865722656250000,11362.333898831526312,1.372,138.589625274377,3.073
"2480",586333.860473632812500,6072.339400696538178,1.664,109.965143868893,2.237
"2479",537210.637084960937500,5501.581501084174306,1.320,106.453081706385,2.117
"2482",1062893.604980468750000,11540.575680122616177,1.133,122.093792367644,3.158
"34974",1724926.765136718750000,17680.008966776469606,1.579,131.436514320196,3.797
"2476",339624.363281250000000,3502.581384918711592,1.244,106.963532166759,1.695
"2475",559698.689208984375000,6556.370345333756632,1.294,113.540717387612,2.472
"92485",1296330.003417968750000,13363.795090962976246,1.234,119.361255580666,3.311
"2478",514292.017272949218750,5456.161120044820564,1.168,108.626434848644,2.146
"125036",1020385.245605468750000,10663.082356266961142,1.244,126.479334777377,2.978
"2477",326052.819702148437500,3787.403323131230081,1.383,102.827941027419,1.871
"2471",3358987.433837890625000,38364.178002106265922,2.308,134.352306483948,5.905
"2474",460876.796752929687500,4767.839474419602993,1.529,114.131745393515,1.981
"27065",1276882.312194824218750,13065.926707403606997,2.926,105.153237424248,3.262
"2473",437511.044311523437500,4535.959092278633761,1.306,105.643690498189,1.935
"2499",450599.215576171875000,5317.006340241347971,1.327,112.63809487026,2.234
"2502",1129046.628662109375000,12865.533023670122930,1.037,120.1181137385,3.416
"2501",445129.071411132812500,5291.784218704685372,1.871,108.245487346425,2.237
"2495",423530.047851562500000,4332.232385171255373,1.559,108.772615278261,1.878
"10674",1112102.382171630859375,11753.729383035060891,1.742,121.023599445619,3.144
"2497",273847.740356445312500,2982.820004270437039,1.101,104.396994634311,1.608
"2492",337527.459716796875000,3519.185673262948967,1.237,110.791329701389,1.709
"2491",802781.976684570312500,9162.108609460843581,1.303,111.047175122848,2.885
"2494",1043410.112182617187500,10774.416400749476452,1.265,154.750600262145,2.976
"51428",1656023.204040527343750,17579.747942594265623,3.392,116.36328077742,3.854
"2493",360180.903015136718750,3793.810162695573581,1.254,110.132154808436,1.783
"2488",441664.280029296875000,5664.901666500782085,1.073,107.779326386103,2.405
"2487",357726.822265625000000,3779.946233417848362,1.205,106.610343690816,1.783
"2490",984566.284606933593750,10184.781887699307845,1.821,110.41532298069,2.896
"100462",584733.157501220703125,6104.158360575840561,1.295,107.558394702707,2.252
"2489",771181.919799804687500,7883.900962584178160,1.642,119.614434547368,2.533
"2452",963546.541442871093750,10100.708865508924646,1.229,118.88775414068,2.903
"2451",456675.533996582031250,5056.436373280079351,1.400,108.640781566428,2.111
"10691",1969817.337066650390625,21505.788561700042919,1.333,122.070783012935,4.323
"125049",634708.403717041015625,6565.803646209164071,1.226,106.111611031457,2.325
"2454",611517.237243652343750,6478.293975699367365,1.513,112.117046035969,2.337
"2453",4659827.090148925781250,49072.054339851354598,2.172,176.736977374363,6.413
"2448",933135.339843750000000,10211.202202686978126,1.475,116.99259521889,2.982
"133312",948911.084777832031250,9794.595536258018910,2.192,112.069380912413,2.836
"2447",800537.753540039062500,7713.522028251793927,1.742,188.025001181198,2.432
"2449",491955.687866210937500,5153.659734751068754,1.101,104.814999589731,2.073
"2444",501673.313964843750000,5158.323201038081606,1.338,119.230824355935,2.054
"133308",1097133.653625488281250,12060.497403927518462,2.183,112.441837187245,3.248
"2443",850068.458007812500000,8866.135663055703844,2.025,116.255968702664,2.713
"2446",876146.543426513671875,9316.603803602831249,1.175,117.515782943622,2.808
"2445",825151.292358398437500,9389.382348940353040,1.285,108.930961820776,2.916
"2440",505293.483764648437500,5442.500029105864087,1.701,107.598039769924,2.160
"2442",304590.343872070312500,3147.682288684308332,1.095,99.4696952343782,1.609
"133306",503026.033935546875000,5291.869914332883127,1.086,110.730475997071,2.105
"2441",945330.788940429687500,11499.623668208580057,1.002,116.08093567629,3.336
"133305",5968375.201477050781250,66347.566789383519790,1.026,182.848864972537,7.661
"27126",310820.660766601562500,3208.774297414815919,1.146,99.9995969797515,1.624
"2467",551756.886871337890625,5707.267678646222521,1.430,108.000040477373,2.167
"2470",483730.986633300781250,4994.124184637701546,1.448,106.877516905673,2.026
"2469",687386.414855957031250,8031.133150410347298,1.509,109.920866533306,2.733
"2464",1001553.971557617187500,10395.833502046942158,1.303,132.790758212837,2.930
"2463",1667083.484985351562500,17042.659049327172397,1.742,118.247474195588,3.724
"2466",2010421.619506835937500,20986.784085850973497,4.451,123.669419907532,4.175
"2465",3951015.854675292968750,43971.439026708132587,1.419,149.863550384087,6.240
"2460",373990.326599121093750,3879.188402585657968,1.234,114.773948571664,1.789
"2459",454864.272949218750000,4674.334957550285253,1.202,105.404102039184,1.955
"35015",721657.068847656250000,7873.181161056464589,1.690,122.333172219561,2.614
"2462",792488.664184570312500,8458.586871387713472,1.410,125.357667162805,2.680
"2461",1076406.220214843750000,11645.348274610347289,1.031,113.798975738815,3.166
"2456",633456.380737304687500,6664.221332113816970,1.376,105.302693073784,2.362
"43220",1504902.905838012695313,15677.388721506844377,1.784,122.719678122672,3.605
"2455",298276.240356445312500,3062.560474488821001,1.172,108.235629711543,1.582
"2458",546973.022583007812500,5609.772917010567653,1.930,107.864448632192,2.140
"2457",1813502.788696289062500,19560.329411016267841,1.244,120.46161299444,4.097
"2548",1062134.690795898437500,11898.906772358586750,1.210,134.712791188225,3.257
"2547",363065.699951171875000,3815.227008213376394,1.180,104.373044447266,1.786
"2550",665032.847717285156250,6862.006781907553886,1.259,109.83606831083,2.374
"2549",1050967.035060882568359,10812.807115861189232,2.274,112.360939591682,2.975
"10661",605866.845092773437500,6218.128622967171395,1.195,107.64453826019,2.254
"2543",643694.345458984375000,6923.013196974636230,2.085,110.949625474929,2.434
"2546",788628.293609619140625,8650.442826175374648,1.295,133.000103929998,2.748
"2545",2504527.382629394531250,26242.032678663450497,1.753,138.091823583752,4.678
"100453",923101.133972167968750,9815.865672709584032,1.386,130.012096777211,2.882
"2540",1197600.889526367187500,13469.358283246074279,1.155,121.952918344588,3.472
"2539",650950.991638183593750,6975.619107897723552,1.872,108.595789200687,2.439
"2542",1424839.248901367187500,16532.229021934817865,2.298,114.798621264777,3.907
"100450",330361.792663574218750,3433.250475511232253,1.227,106.08174743287,1.685
"2541",366013.127929687500000,3794.229377270859914,1.442,107.603072524252,1.769
"43210",986622.928588867187500,9902.425652192137932,1.650,163.9225314251,2.812
"2536",406907.190063476562500,4181.085305543867435,1.067,108.207346889284,1.849
"2535",550179.936157226562500,5772.903949530454156,1.610,113.436612739351,2.196
"2538",1390965.023559570312500,14983.496945800790854,1.356,138.499820872082,3.584
"100446",855922.260009765625000,8916.091978080672561,1.515,114.56928427194,2.719
"2537",642353.291992187500000,6781.426642940665261,1.358,114.732878437786,2.387
"2564",717623.505249023437500,7526.847753262663900,1.521,112.574975787685,2.506
"2563",341646.953125000000000,3516.713134197399086,1.190,100.27833438542,1.697
"2566",781986.349365234375000,8559.218884086445541,2.612,119.397743247729,2.730
"116884",682833.670543670654297,6982.670541094767941,1.339,105.192546238454,2.384
"59708",1975045.974578857421875,20347.934142773963686,1.534,115.245761341619,4.084
"2560",302540.177856445312500,3322.405923663665362,1.405,106.31730251811,1.704
"18913",605273.211181640625000,6346.861624582666082,2.242,114.253582007055,2.301
"2559",1750697.259948730468750,18247.091807588214579,1.387,112.014816699162,3.890
"2562",697946.094116210937500,7609.703444270903674,1.358,124.671791899287,2.570
"2561",1521329.947021484375000,15518.158684122998238,4.929,103.277533222774,3.549
"10732",599763.574249267578125,6529.782149804566870,1.392,103.271713488338,2.379
"2555",631375.447021484375000,6429.736893649849662,1.544,106.786943842788,2.283
"2558",608576.729370117187500,6257.923470799040842,1.871,108.332513272509,2.263
"2557",448410.520996093750000,4624.026702414384090,1.023,106.41344207485,1.948
"2552",2296700.865478515625000,24780.333547216265288,2.445,147.244077570095,4.613
"2551",1535610.530151367187500,15937.757479329768103,3.313,123.62099863769,3.628
"116877",2409509.851013183593750,24580.994145294618647,1.096,158.181398103893,4.467
"35142",658934.498535156250000,6901.091748119066324,1.273,128.807522763777,2.398
"2516",788292.498413085937500,8624.817918942497272,1.993,114.895065867525,2.740
"2515",1356339.368774414062500,13833.883421508679021,1.526,135.72224645792,3.351
"2518",459390.343200683593750,4724.698427087596428,1.476,104.433778210991,1.966
"2517",1666573.211181640625000,17065.706202686498727,1.235,155.970410555845,3.729
"2512",323560.488647460937500,3410.957478365760835,1.254,107.859520259682,1.692
"51486",1485102.124282836914063,15168.487597345902032,1.704,113.454055329919,3.511
"2511",1392563.061126708984375,14127.684768904686280,1.368,107.027662849769,3.377
"2514",407183.536666870117188,4336.184662361496521,1.157,99.5024391467869,1.917
"18988",2356415.013732910156250,24574.565932011351833,1.925,133.937051966125,4.516
"2513",593058.751464843750000,6289.993755042160046,1.015,106.175922454241,2.304
"2508",843023.325378417968750,10143.573511268165021,1.326,142.137081070348,3.116
"2510",1146890.973632812500000,12526.174290330933218,2.250,129.347061843415,3.300
"2503",1035182.356933593750000,11462.339104600057908,1.861,125.950841050105,3.178
"2506",919467.202728271484375,9426.410826399327561,2.086,107.639982345897,2.773
"2505",1912102.375915527343750,19868.926253446246847,3.614,117.210361535338,4.053
"2532",1002997.832641601562500,10640.310029087748262,2.520,106.40214811023,2.997
"2531",305836.869995117187500,3168.217319187861904,1.269,101.261228928457,1.616
"19013",1508364.553100585937500,16013.784127869823351,1.442,138.931946745574,3.678
"2533",307471.019775390625000,3729.813843563520095,1.241,106.030114797593,1.897
"2528",663852.467041015625000,6815.104180064785396,2.151,109.560211246084,2.360
"125091",734060.121185302734375,8717.973252496383793,1.111,109.741380015595,2.870
"133327",2090524.646606445312500,21745.953037310813670,2.763,126.407498712409,4.243
"2530",676595.885253906250000,7362.533521400955578,1.574,121.904207592209,2.525
"67913",379018.151245117187500,3905.898840887959523,1.369,105.162745641481,1.790
"2529",1131449.653442382812500,11970.364344808902388,1.529,121.32702713613,3.175
"19005",559589.414855957031250,5725.011885637969499,1.122,120.849428831059,2.159
"2523",628075.380432128906250,6813.954994499425084,1.117,114.502307437823,2.425
"2526",2201565.913085937500000,22863.714616920224216,1.930,145.57626794666,4.347
"2525",1588611.492065429687500,16914.045943509176141,1.493,121.504622323046,3.786
"2520",1716596.820922851562500,18589.958177960150351,1.850,125.396664618209,4.003
"19002",1405556.215972900390625,14305.041496658508549,1.406,138.058024608767,3.404
"133320",522719.430114746093750,6427.420839341960345,1.557,119.144258047952,2.508
"2519",471624.864501953125000,4885.491572017404906,1.251,109.942343251766,2.007
"10696",765808.786437988281250,7870.784747664592032,1.277,110.811911474032,2.537
"2521",1830300.927490234375000,18778.882105375865649,1.724,132.25821030664,3.916
"2612",773682.265258789062500,8676.953067442809697,1.546,115.623214242002,2.783
"125079",1055757.543853759765625,10849.502111586647516,2.212,124.883171670517,2.979
"2611",429214.279907226562500,4419.108029209591223,1.875,101.579225057128,1.903
"2614",1292811.971435546875000,13837.704830467064312,1.219,125.556998326277,3.433
"43282",408602.529479980468750,4188.147307516565888,1.210,105.187231889477,1.848
"2613",2937713.761779785156250,31034.660472011728416,1.854,157.876895988907,5.108
"2608",774406.933105468750000,7975.202494008894064,1.741,107.330918263554,2.557
"2610",601755.710083007812500,6189.114334311454513,1.145,102.074208266737,2.251
"2609",586261.899780273437500,6025.751812669050196,1.607,106.680935071133,2.220
"2604",413476.840911865234375,4269.222463754965247,1.275,106.771829864819,1.873
"2603",932899.981567382812500,9754.380887812745641,2.061,111.792170999337,2.849
"2606",1145892.218536376953125,11989.765490780184336,1.400,146.408990063667,3.160
"2605",2892937.201416015625000,29920.048579013084236,2.493,139.118908843456,4.962
"92607",1039042.739379882812500,10678.477823290562810,1.491,111.594912230113,2.955
"2600",1139978.764709472656250,11688.906303275716709,1.542,111.668757998138,3.088
"2599",480914.535156250000000,5015.477556173629637,1.760,111.351880343686,2.040
"2602",710888.633544921875000,7571.921386861742576,1.532,111.05097299995,2.533
"2601",1106803.729248046875000,11289.777641620443319,1.418,138.97883237245,3.027
"2628",960397.948364257812500,9896.955679645860073,2.539,114.3860890469,2.849
"2627",418588.407714843750000,4331.780118399510684,1.131,108.414253078819,1.889
"2630",490840.209594726562500,5070.127593193747998,1.654,121.498010638452,2.041
"2629",772872.715087890625000,8146.627843442007361,1.192,127.078981398738,2.614
"2624",331180.598144531250000,3468.684067183853585,1.248,107.474367329471,1.700
"2623",3044166.238159179687500,36135.885613965139783,1.059,147.680232422174,5.843
"2626",272144.846679687500000,3160.003363403327967,1.321,99.4878097849304,1.709
"2625",1453705.510986328125000,15501.424262407756032,2.033,112.215617474509,3.627
"2620",733493.016845703125000,7918.248183267374770,2.231,110.085778239141,2.608
"2619",555745.175292968750000,5898.878318937586300,1.136,108.698281864807,2.232
"100594",312700.020507812500000,3206.718392525423042,1.096,109.785316333748,1.618
"2622",593048.356445312500000,6659.467998930114845,1.140,112.97094685855,2.439
"2621",708517.285339355468750,7288.864308589934808,1.773,110.617237454109,2.443
"2616",486879.657409667968750,5236.954751199042221,1.197,111.477902822798,2.117
"2615",416155.443725585937500,4272.484326520376271,1.593,106.204047819471,1.868
"2618",1340139.812011718750000,14537.831272392872052,3.090,117.261427979847,3.543
"2617",551496.261352539062500,6081.624621631109221,1.006,110.105244247669,2.310
"100584",297306.932617187500000,3056.847470656457972,1.200,99.8127998272629,1.581
"2580",481466.371948242187500,5239.272266628118814,2.189,101.822316440441,2.130
"2582",1383500.343261718750000,14805.875752922107495,1.299,117.746884871608,3.551
"2581",2141859.850219726562500,23109.215535351831932,1.148,145.916586029525,4.454
"2576",1584895.541015625000000,16163.111146178565832,1.583,116.139043394668,3.622
"2575",5888598.463378906250000,60865.502411841836874,4.033,163.923914332326,7.076
"2577",533868.205322265625000,5455.484098040478784,1.763,111.437952882677,2.106
"2571",1629203.293212890625000,16643.970331606862601,1.283,133.622959319778,3.678
"2574",495827.934448242187500,5320.981652291089631,1.329,107.936308912561,2.132
"2573",515932.435424804687500,5325.981019322338398,1.136,104.707272719334,2.092
"2568",493031.246948242187500,5334.732686900498265,1.388,113.414925793888,2.143
"2567",479066.744140625000000,4980.056232612598251,1.250,108.032762789917,2.030
"2570",1306752.570861816406250,13823.679410831038695,1.299,117.339413956333,3.411
"2569",764145.155761718750000,7907.346707925710689,1.382,112.450628585587,2.552
"67985",529952.505676269531250,5466.687235245690317,1.325,109.881809615772,2.118
"2596",1364405.477142333984375,13918.781148791304076,2.393,106.654955376873,3.361
"2595",437615.398742675781250,4464.939143625400902,1.695,103.221872464484,1.904
"2598",374539.572875976562500,3906.525915667864865,1.193,111.753307701971,1.801
"2597",2190745.911682128906250,24509.001800773836294,1.072,161.561198116624,4.671
"2592",558761.662597656250000,5715.425692841985438,1.171,104.055690320342,2.157
"2591",332199.949218750000000,3410.567734765270870,1.254,100.459566954313,1.669
"67977",890954.889282226562500,9155.283358524075084,1.949,117.369365514378,2.736
"2593",991154.190490722656250,10133.310827731111203,3.421,110.859971545211,2.871
"2588",974437.064849853515625,10139.183356594836368,1.199,108.297750267442,2.897
"10769",450774.837768554687500,4879.201777085306276,1.789,109.326507794866,2.050
