NLAID,deviation_100_max,deviation_100_median,deviation_100_min,deviation_100_p70,deviation_100_p80,deviation_100_p90,deviation_1000_max,deviation_1000_median,deviation_1000_min,deviation_1000_p70,deviation_1000_p80,deviation_1000_p90,deviation_500_max,deviation_500_median,deviation_500_min,deviation_500_p70,deviation_500_p80,deviation_500_p90,relief_100_max,relief_100_median,relief_100_min,relief_100_p70,relief_100_p80,relief_100_p90,relief_1000_max,relief_1000_median,relief_1000_min,relief_1000_p70,relief_1000_p80,relief_1000_p90,relief_500_max,relief_500_median,relief_500_min,relief_500_p70,relief_500_p80,relief_500_p90,slope_max,slope_median,slope_min,slope_p70,slope_p80,slope_p90,vcurv_max,vcurv_median,vcurv_min,vcurv_p70,vcurv_p80,vcurv_p90,maxdepth,dist_pole
NLA06608-0860,43,10,0,12.999999999999995,14.999999999999996,18.999999999999986,58,34,11,38.00000000000001,41.000000000000014,45.00000000000001,55,28,6,32.99999999999999,35.99999999999998,39.999999999999986,43,10,0,12.999999999999995,14.999999999999996,18.999999999999986,58,34,11,38.00000000000001,41.000000000000014,45.00000000000001,55,28,6,32.99999999999999,35.99999999999998,39.999999999999986,0.8563882104953273,0.09211353762181208,0,0.13536106098835587,0.16267108467033653,0.21187901574872703,0.0032485365685750193,-3.517128296754791e-4,-0.004166218298425267,-1.5088861431347424e-5,2.2727845500006478e-4,5.939074023592761e-4,9.3,559.6849838704813
NLA12_MO-106,55,15.00000000000001,0,18.99999999999999,20.999999999999996,24.99999999999999,93,49.99999999999992,23,56.00000000000005,60.00000000000009,66.00000000000003,93,39.99999999999999,5,45.99999999999994,50.000000000000036,56.00000000000002,55,15.00000000000001,0,18.99999999999999,20.999999999999996,24.99999999999999,93,49.99999999999992,23,56.00000000000005,60.00000000000009,66.00000000000003,93,39.99999999999999,5,45.99999999999994,50.000000000000036,56.00000000000002,1.085345218691994,0.13828513315377444,0,0.1911058291212408,0.23003558608265412,0.2776709563722202,0.0036606896557367995,-5.171887180836565e-4,-0.004842676267392864,-3.1356265388419115e-5,2.1443786129434937e-4,7.596448095251173e-4,4.6,702.5457289734971
NLA06608-0403,24,4,0,5.999999999999994,6.999999999999999,9,39,17.000000000000014,8,20.00000000000003,21,24.000000000000004,37,13.000000000000002,0,16,18.000000000000025,20.00000000000001,24,4,0,5.999999999999994,6.999999999999999,9,39,17.000000000000014,8,20.00000000000003,21,24.000000000000004,37,13.000000000000002,0,16,18.000000000000025,20.00000000000001,0.4655421037653819,0.048184607843452514,0,0.057772656435329035,0.07873906656240656,0.10057554258639334,0.00195854196880238,-7.746211665333674e-5,-0.0025616236489371855,1.073886048863729e-4,2.2768561945191382e-4,4.120445886284164e-4,34.1,2149.5380753761096
NLA06608-1153,83,19.000000000000007,0,26,30.99999999999999,40,682,221.41560219989793,12,257.46647544930806,285.4430007820356,409.539454968278,353,96.52613202229601,10,134.4970672084412,150.48941211176975,204.54820945308074,83,19.000000000000007,0,26,30.99999999999999,40,682,221.41560219989793,12,257.46647544930806,285.4430007820356,409.539454968278,353,96.52613202229601,10,134.4970672084412,150.48941211176975,204.54820945308074,1.046224726060508,0.22406637327192147,0,0.3093164050706335,0.37111513071133906,0.4795915400951185,0.0033979308468155126,-2.1163455802404712e-4,-0.004439777048757033,1.512992305951645e-4,4.576372095729374e-4,8.278957519541316e-4,49.3,1133.3121021365778
NLA06608-2807,53,6.000000000000004,0,8,9,11.999999999999995,73,24.99999999999999,0,30.999999999999993,36.000000000000014,42.99999999999999,70,17.000000000000004,0,22.000000000000014,25.000000000000004,31.000000000000004,53,6.000000000000004,0,8,9,11.999999999999995,73,24.99999999999999,0,30.999999999999993,36.000000000000014,42.99999999999999,70,17.000000000000004,0,22.000000000000014,25.000000000000004,31.000000000000004,0.9799164709384096,0.05217592862401294,0,0.07614559950155148,0.09644341127166534,0.13089192856886034,0.0025768041506155294,-1.0555983794311484e-4,-0.003186519602070538,5.650340231419389e-6,1.352494964988325e-4,2.9019451978339896e-4,21.5,1511.0426790385104
NLA12_GA-104,70,10.999999999999988,0,14.000000000000023,17.000000000000007,19.999999999999993,205,39.00000000000001,17,45.00000000000002,50,60.00000000000001,204,30.048073404348454,8,35.01915796035068,39.00000000000002,45.99999999999992,70,10.999999999999988,0,14.000000000000023,17.000000000000007,19.999999999999993,205,39.00000000000001,17,45.00000000000002,50,60.00000000000001,204,30.048073404348454,8,35.01915796035068,39.00000000000002,45.99999999999992,0.8105170797751292,0.09951055014040973,0,0.1418572500025999,0.174127234711257,0.22503196002317724,0.004653012425477594,9.099908606660096e-5,-0.005017139211228478,3.966028959655751e-4,6.398653882459713e-4,9.453309562450148e-4,13,609.1252196007109
NLA12_OK-106,30,4.999999999999997,0,6.999999999999992,8,9.000000000000007,45,16.999999999999996,8,18.99999999999999,21,23,34,12.000000000000007,5,13.999999999999996,15.000000000000014,17.000000000000014,30,4.999999999999997,0,6.999999999999992,8,9.000000000000007,45,16.999999999999996,8,18.99999999999999,21,23,34,12.000000000000007,5,13.999999999999996,15.000000000000014,17.000000000000014,0.49986084802592784,0.05200956893296792,0,0.06804610366790927,0.08646148235995442,0.1052120107744176,0.001582389800271018,7.915421284557818e-6,-0.001458733204820227,1.744796411140895e-4,2.9651078496310764e-4,5.101889978473435e-4,3.5,1762.460303453479
NLA12_MN-123,12,8,5,8,9,9.999999999999998,28,22,18,23,24,25.000000000000004,24,17,13,19,19,19.999999999999996,12,8,5,8,9,9.999999999999998,28,22,18,23,24,25.000000000000004,24,17,13,19,19,19.999999999999996,0.15052718158778114,0.09340663276083648,0.0161872933341078,0.10746552754872202,0.11946821623116906,0.1389452859860341,5.063937674101396e-4,-2.6800874367226757e-4,-0.0015364571955890577,1.1194470547352181e-5,1.3465548743006483e-4,2.846586963457266e-4,4.85,39.03164923052656
NLA12_UT-400,73,46,5,51,55,60,350,320,263,330,336,341.99999999999994,286,181.00000000000003,131,191,228.00000000000003,256,73,46,5,51,55,60,350,320,263,330,336,341.99999999999994,286,181.00000000000003,131,191,228.00000000000003,256,0.9118628476750467,0.5062930857127176,0,0.5927766379573243,0.6578030887002672,0.7125903009329546,0.0013239934925159832,-0.0015194386377825738,-0.004021155513257014,-2.6393604785673115e-4,2.670737913849494e-4,6.044631767905372e-4,11,112.36116677917869
NLA06608-0468,105,32,9,44,64,79.99999999999999,518,478,408,494,500.00000000000006,504,391,271,228,311.00000000000006,340,369,105,32,9,44,64,79.99999999999999,518,478,408,494,500.00000000000006,504,391,271,228,311.00000000000006,340,369,1.0716248949104656,0.22956655653710425,0.020958192338449633,0.33005525599343305,0.4382678824667689,0.668840917413907,5.128919533232477e-4,-0.0015080060409612664,-0.004115515601229117,-0.0012123955528930007,-0.0010845831921711048,-7.280047491561204e-4,13.9,83.81759454886611
NLA06608-2354,21,7.000000000000001,2,9.000000000000002,11,13.000000000000002,35,22.999999999999993,16,24.99999999999999,26,26.999999999999996,31,19,12,21.999999999999996,23,25,21,7.000000000000001,2,9.000000000000002,11,13.000000000000002,35,22.999999999999993,16,24.99999999999999,26,26.999999999999996,31,19,12,21.999999999999996,23,25,0.3038046303202269,0.07265677706704138,0,0.10636461272861099,0.1303226163423384,0.15939236930603704,0.00114682567730193,-1.9203580561793249e-4,-0.002359370150312421,7.60225898080788e-5,2.0025769533294215e-4,5.193811414631844e-4,14.5,208.8427433102677
NLA12_CO-108,41,19,4,25,27.000000000000004,30,251,147,126,155,208,233.99999999999997,139,89.00000000000001,53,109,118,128,41,19,4,25,27.000000000000004,30,251,147,126,155,208,233.99999999999997,139,89.00000000000001,53,109,118,128,0.46562862133015653,0.17831334827900078,0,0.26924358020271194,0.29436045384816567,0.32619266681058307,6.662559452623645e-4,-7.41704024999406e-4,-0.002818565670235795,-3.0715533445952576e-4,-5.408892004321156e-5,2.23190681779456e-4,4.9,92.99226982890636
NLA06608-1455,30,16,5,18,18.999999999999996,20,120,102,72,108,110.99999999999999,113.99999999999999,93,54.00000000000001,26,64,74,86,30,16,5,18,18.999999999999996,20,120,102,72,108,110.99999999999999,113.99999999999999,93,54.00000000000001,26,64,74,86,0.3375137289284101,0.18835794514074095,0.02638940276742465,0.2098486853597861,0.22979646384351762,0.2522011494026748,0.0017478026821580953,-6.531043200314058e-4,-0.0018951181932921428,2.0592580216310756e-4,4.944901838697634e-4,9.521486752429455e-4,3,102.42782688654036
NLA12_SD-133,9,4,2,5.000000000000002,6,6.999999999999999,24,16,13,17,18.000000000000004,21,16,11.999999999999998,8,11.999999999999998,13.000000000000005,13.000000000000005,9,4,2,5.000000000000002,6,6.999999999999999,24,16,13,17,18.000000000000004,21,16,11.999999999999998,8,11.999999999999998,13.000000000000005,13.000000000000005,0.12338669075940019,0.04817348678624311,0,0.055738302197953636,0.0680591792509003,0.08093645563269468,5.643639378010116e-4,-3.3707128968828036e-5,-6.586055208636665e-4,8.892590405352562e-5,2.2769731238507442e-4,3.1194067285281033e-4,1.4,62.483291977355506
NLA12_MN-131,8,3.0000000000000004,1,4,5.000000000000001,5.000000000000001,16,12.999999999999998,7,13.999999999999996,13.999999999999996,14.999999999999995,13,8,5,8,9,9,8,3.0000000000000004,1,4,5.000000000000001,5.000000000000001,16,12.999999999999998,7,13.999999999999996,13.999999999999996,14.999999999999995,13,8,5,8,9,9,0.12013454025429651,0.032374584893496997,0,0.05070538269102777,0.057940356860744426,0.0738736879417356,7.971699671427996e-4,-3.2874038040112636e-5,-4.586561881954718e-4,6.376349784396052e-5,1.551183688594147e-4,2.9283365992233503e-4,1.1,116.98514655096274
NLA06608-0402,66,10,2,34,42.99999999999999,53.99999999999999,364,273,188,311,323,343,219,136,16,164.99999999999997,181,201,66,10,2,34,42.99999999999999,53.99999999999999,364,273,188,311,323,343,219,136,16,164.99999999999997,181,201,0.959199575730581,0.09411806355588599,0,0.2483044966011459,0.4625328216601571,0.6485563033180536,9.113718364408962e-4,-4.170859329416695e-4,-0.004837509162705743,-1.3189779205589362e-4,-1.853508126057754e-5,4.765521705177899e-5,2.2,108.41543438709841
NLA06608-0558,16,7.000000000000002,1,9.000000000000004,10.000000000000002,11.000000000000002,38,25.999999999999996,17,28.000000000000004,29,31.000000000000004,30,18.999999999999996,12,21,23,25.000000000000004,16,7.000000000000002,1,9.000000000000004,10.000000000000002,11.000000000000002,38,25.999999999999996,17,28.000000000000004,29,31.000000000000004,30,18.999999999999996,12,21,23,25.000000000000004,0.2273581294242903,0.07271720484942389,0,0.09593232111221318,0.11925593351954274,0.1430909934499625,0.0012749225554889144,-1.7173555773303858e-4,-0.0013852615336071362,1.0333666821781337e-4,2.687938412860567e-4,4.1289586282021267e-4,3.7,153.49761488378547
NLA12_CA-172,39,20.999999999999996,4,24,25.999999999999996,28.000000000000007,148,116.00000000000003,92,121.00000000000001,125,128.99999999999997,135,72.99999999999997,44,83,88.99999999999999,96.99999999999999,39,20.999999999999996,4,24,25.999999999999996,28.000000000000007,148,116.00000000000003,92,121.00000000000001,125,128.99999999999997,135,72.99999999999997,44,83,88.99999999999999,96.99999999999999,0.456620095374577,0.20973787322475862,0,0.2546940771041711,0.2760937346294698,0.31344065493720913,0.00378375754382936,-4.4781193916952253e-4,-0.002469753452130952,5.974480850665636e-4,9.235946463936655e-4,0.0014170465721956979,12.8,147.3081004006115
NLA12_OR-163,59,19,8,24,26.000000000000004,38,217,170.99999999999997,154,175,182,188.99999999999997,170,142,89,153,155,159,59,19,8,24,26.000000000000004,38,217,170.99999999999997,154,175,182,188.99999999999997,170,142,89,153,155,159,0.4904546131184162,0.17249341717950012,0.0161872933341078,0.23126670171812386,0.2645803497543664,0.3109513320854855,0.001951408262607515,-0.0010853961579137205,-0.0031395123697573178,-9.616127625327745e-4,-7.474535638673948e-4,-8.293026691824373e-5,2.1,61.84188486752805
NLA12_OH-112,14,3.0000000000000018,1,5,5,7,25,16.999999999999996,9,18.999999999999996,20,21,21,9.000000000000002,5,10.999999999999998,12,14,14,3.0000000000000018,1,5,5,7,25,16.999999999999996,9,18.999999999999996,20,21,21,9.000000000000002,5,10.999999999999998,12,14,0.17935647091015863,0.032374584893497045,0,0.0459950551350382,0.05386666553526163,0.0808810260780268,5.353781227319812e-4,2.6508194781902993e-5,-8.796004184834506e-4,1.3915641569681e-4,2.4806703721795336e-4,2.785408174185982e-4,7.9,336.21421619394727
NLA06608-2267,19,5.999999999999999,2,9,10,11,28,20.999999999999996,12,23.000000000000004,24,24.999999999999996,27,16.999999999999996,10,18.999999999999996,21.000000000000004,24,19,5.999999999999999,2,9,10,11,28,20.999999999999996,12,23.000000000000004,24,24.999999999999996,27,16.999999999999996,10,18.999999999999996,21.000000000000004,24,0.2637531267686497,0.05362299072813679,0,0.08647116109172316,0.10832858512033726,0.14516224650481943,0.0011699110449702249,-8.546245740378256e-5,-0.0011015220128208346,7.099701560225e-5,2.526920672974703e-4,5.693345746804489e-4,7.6,179.06612027685827
NLA06608-MN:03-0029,28,6.000000000000002,0,8,8.999999999999998,12.999999999999998,35,26.999999999999996,11,31,32,34.99999999999999,34,17,6,20.000000000000007,23.999999999999996,30.000000000000004,28,6.000000000000002,0,8,8.999999999999998,12.999999999999998,35,26.999999999999996,11,31,32,34.99999999999999,34,17,6,20.000000000000007,23.999999999999996,30.000000000000004,0.3745441773009613,0.05020775508487512,0,0.08064881512570383,0.10017705632532174,0.14364830027757436,0.0028226710210971866,-1.7054156187389677e-4,-0.0018412780561746765,3.9191686310143466e-5,2.2447946838096648e-4,4.7490918865758557e-4,6.7,230.1820449419122
NLA12_CA-167,24,11.999999999999998,3,15,16,18.000000000000004,114,98.99999999999999,63,103,104.99999999999999,107.00000000000001,86,61,32,78,80,82.99999999999999,24,11.999999999999998,3,15,16,18.000000000000004,114,98.99999999999999,63,103,104.99999999999999,107.00000000000001,86,61,32,78,80,82.99999999999999,0.29463757413122105,0.1230216340612684,0.0161872933341078,0.15422948447576387,0.17939214250115879,0.19910909190046677,0.0011516051544945402,-2.7853535921381354e-4,-0.001752711555879589,1.0040415977243272e-4,3.7668812430231315e-4,7.541121767063413e-4,8.3,116.41399208080044
NLA06608-0565,32,10.999999999999998,2,13.999999999999998,16,21,43,30.999999999999996,21,34.99999999999999,37,38.00000000000001,38,25.000000000000004,14,29,32,35.00000000000001,32,10.999999999999998,2,13.999999999999998,16,21,43,30.999999999999996,21,34.99999999999999,37,38.00000000000001,38,25.000000000000004,14,29,32,35.00000000000001,0.46783051048360186,0.08753916124588336,0,0.14060219225772316,0.1885062267211862,0.2524517492920659,0.002235879645145023,-7.145494211560707e-5,-0.002302244200248799,1.4026913149106863e-4,4.136750264471256e-4,8.731955243445298e-4,3.9,139.36395057018004
NLA06608-0345,31,10.999999999999998,3,15.000000000000002,18.999999999999996,23.999999999999996,78,49.99999999999999,35,57.00000000000001,61,69,49,37.00000000000001,18,42.00000000000001,44.00000000000001,47,31,10.999999999999998,3,15.000000000000002,18.999999999999996,23.999999999999996,78,49.99999999999999,35,57.00000000000001,61,69,49,37.00000000000001,18,42.00000000000001,44.00000000000001,47,0.42272285531830306,0.12567992110261697,0,0.17720930963392703,0.21532046620781645,0.2701945309823834,0.0017626257246729368,-3.180755945738902e-4,-0.002500336489867608,1.4375741859279197e-4,2.974454560206055e-4,5.728978794964077e-4,5.3,89.04493591223896
NLA06608-0802,20,9.999999999999998,0,12.000000000000002,13,15.000000000000002,62,42.00000000000001,26,46.999999999999986,47.99999999999999,51,38,26.000000000000004,15,30.000000000000004,33,38,20,9.999999999999998,0,12.000000000000002,13,15.000000000000002,62,42.00000000000001,26,46.999999999999986,47.99999999999999,51,38,26.000000000000004,15,30.000000000000004,33,38,0.3233113471663414,0.09229472620297403,0,0.13622184543783394,0.15997409473617824,0.20950554975050725,0.001710482390210477,-4.96701066894819e-4,-0.0013288583460840185,-6.624683457387355e-6,2.2343584083431097e-4,3.74841148744561e-4,2.4,130.62602242214803
NLA12_MO-101,10,5,2,5,6,6.999999999999998,25,17,12,18.000000000000004,19.000000000000007,21,18,12,6,13.000000000000002,13.999999999999998,14.999999999999998,10,5,2,5,6,6.999999999999998,25,17,12,18.000000000000004,19.000000000000007,21,18,12,6,13.000000000000002,13.999999999999998,14.999999999999998,0.17321146908952634,0.044058630024766655,0,0.06355282930470883,0.07662605611756099,0.09526133754880155,6.04552204324643e-4,-2.1921480954938198e-5,-6.27483138531351e-4,8.698595093682841e-5,1.455378845917157e-4,2.2715829075184687e-4,3.1500000000000004,117.5346512979155
NLA06608-1556,12,4.999999999999999,0,6,6,8.999999999999998,26,23,13,24,24,24.999999999999996,21,16,7,19,19,20.000000000000004,12,4.999999999999999,0,6,6,8.999999999999998,26,23,13,24,24,24.999999999999996,21,16,7,19,19,20.000000000000004,0.2278435664660133,0.02638014709886362,0,0.06398312957562814,0.08332021389416154,0.11491383557895485,0.001210671343833786,-8.374733292516051e-5,-9.574625009771458e-4,5.3925911772780286e-5,1.6401250858222595e-4,4.922303325901165e-4,6.1,118.77761993588561
NLA12_TX-159,16,5.000000000000003,2,5.999999999999998,7,8,31,23.999999999999996,21,26.000000000000004,27,27.999999999999993,28,19,9,21,22.000000000000004,23.000000000000004,16,5.000000000000003,2,5.999999999999998,7,8,31,23.999999999999996,21,26.000000000000004,27,27.999999999999993,28,19,9,21,22.000000000000004,23.000000000000004,0.17004212606734218,0.04945508787645446,0,0.06475139584601411,0.07650457484104313,0.09712374255629408,5.850978349704457e-4,-4.9448886734535197e-005,-6.20766772774898e-4,7.95059417669112e-5,1.6303286437594373e-4,2.539618501133969e-4,3,149.40645984798846
NLA12_NY-0110,54,28.000000000000004,10,39,43,46.99999999999999,165,149,119,151.99999999999997,154.99999999999997,157,143,98,64,114.00000000000001,121.99999999999999,127.00000000000001,54,28.000000000000004,10,39,43,46.99999999999999,165,149,119,151.99999999999997,154.99999999999997,157,143,98,64,114.00000000000001,121.99999999999999,127.00000000000001,0.7801548163050865,0.2588774739223847,0.03939504344192458,0.4262877414722116,0.4989135462528401,0.5879202674996261,0.0013913211972255773,-8.066791921626547e-4,-0.0036837211834075674,2.0983196614271502e-4,3.7036507204403973e-4,7.176057064568529e-4,4.6,66.59177355895497
NLA06608-2891,13,4,0,5.999999999999999,7.000000000000001,9,22,14,7,15.000000000000002,16,18,20,9.999999999999998,5,12.000000000000004,13.000000000000002,14.000000000000007,13,4,0,5.999999999999999,7.000000000000001,9,22,14,7,15.000000000000002,16,18,20,9.999999999999998,5,12.000000000000004,13.000000000000002,14.000000000000007,0.26932236253768177,0.038874619573683364,0,0.05349728085794948,0.06728668845751178,0.0919665636224378,0.001173905761471372,-5.55625699228004e-5,-8.276475440447258e-4,5.2107574712551564e-5,1.1356798153905596e-4,2.541856585424383e-4,11.9,221.6266451697722
NLA12_MI-141,27,10.000000000000002,3,12.999999999999995,14,16.999999999999996,37,23.999999999999996,15,26.99999999999999,29.999999999999993,32,35,19,13,22,23.000000000000007,26,27,10.000000000000002,3,12.999999999999995,14,16.999999999999996,37,23.999999999999996,15,26.99999999999999,29.999999999999993,32,35,19,13,22,23.000000000000007,26,0.4108573087337795,0.09620879426346333,0,0.12949830186615333,0.1634521369474039,0.21552113553875313,0.0023430240043081914,-2.6382415922322235e-4,-0.001700672524828893,3.382264702413502e-4,5.960539176913007e-4,0.0010886794435577458,15.2,163.32150354075685
NLA12_TX-176,6,4,2,4.999999999999999,4.999999999999999,6,21,17.000000000000004,14,17.000000000000004,18,18.999999999999996,17,10.000000000000004,8,11.000000000000002,11.999999999999998,12.999999999999998,6,4,2,4.999999999999999,4.999999999999999,6,21,17.000000000000004,14,17.000000000000004,18,18.999999999999996,17,10.000000000000004,8,11.000000000000002,11.999999999999998,12.999999999999998,0.08663402370583084,0.03763255352137999,0,0.05020452793086987,0.05221449304239324,0.059790465382132695,5.568210873858715e-4,8.733171698906635e-5,-5.37708668319316e-4,1.3135603681407494e-4,2.0050064802887022e-4,3.2980369765273494e-4,2.3,70.91483893804475
NLA06608-NV:3,64,28.000000000000004,6,37,47.00000000000001,53.00000000000001,443,363,291,388,407.00000000000006,423,295,223,150,257,273.00000000000006,282.00000000000006,64,28.000000000000004,6,37,47.00000000000001,53.00000000000001,443,363,291,388,407.00000000000006,423,295,223,150,257,273.00000000000006,282.00000000000006,0.787135324490091,0.2133517398980966,0.0161872933341078,0.3464784133727762,0.4370553404094859,0.517438359738011,1.0535604841406079e-4,-0.001560903028886727,-0.003381126053834057,-7.988438326428722e-4,-6.421072148933667e-4,-1.7423952599867894e-4,6.5,101.21551055534171
NLA12_MI-144,16,8,4,10,10.999999999999998,13.999999999999998,36,30,21,31,32,32.99999999999999,32,17,11,21,27,31.000000000000004,16,8,4,10,10.999999999999998,13.999999999999998,36,30,21,31,32,32.99999999999999,32,17,11,21,27,31.000000000000004,0.23809443077391917,0.08380494104007766,0.0161872933341078,0.13131016190896708,0.17235530211183228,0.19911312751961252,0.001526093329844254,-1.7842734117086905e-4,-0.0015117322524656907,1.1108258138857115e-4,3.124946625655784e-4,6.683876797595159e-4,2.7,60.5832354036035
NLA12_OK-286,12,4,2,6.000000000000002,6.000000000000002,8,15,11.000000000000002,9,11.999999999999998,11.999999999999998,13,14,9.000000000000002,8,10.000000000000002,11.000000000000002,12,12,4,2,6.000000000000002,6.000000000000002,8,15,11.000000000000002,9,11.999999999999998,11.999999999999998,13,14,9.000000000000002,8,10.000000000000002,11.000000000000002,12,0.11508180345240224,0.04335617696861226,0,0.06246431547594527,0.06780024246329525,0.07622413520045668,6.204948108368787e-4,-4.011032595582358e-5,-6.40026697481111e-4,1.1224683363615335e-4,2.8677641538648284e-4,3.6542855649926475e-4,1,91.44656209236783
NLA12_ND-187,14,5.0000000000000036,0,6.000000000000002,6.999999999999998,8,23,15,10,16.999999999999996,19.000000000000007,20.999999999999993,21,11.999999999999996,5,13.999999999999998,14.999999999999996,17,14,5.0000000000000036,0,6.000000000000002,6.999999999999998,8,23,15,10,16.999999999999996,19.000000000000007,20.999999999999993,21,11.999999999999996,5,13.999999999999998,14.999999999999996,17,0.2422664357804491,0.04847923128324261,0,0.06882476912121517,0.08087940390174662,0.10009183680744059,0.0010549871964340375,-3.721635220965891e-5,-0.0013462029022536673,2.0399708612293263e-4,3.419127487229104e-4,4.971953199332293e-4,10.7,270.05431885413327
NLA06608-1396,30,14.999999999999995,7,18.000000000000004,19,20.999999999999996,57,37,22,41.00000000000001,43,46,48,28,17,30.999999999999996,34,37,30,14.999999999999995,7,18.000000000000004,19,20.999999999999996,57,37,22,41.00000000000001,43,46,48,28,17,30.999999999999996,34,37,0.5429732553557081,0.16185036365944563,0,0.20510377319068257,0.24019608329772374,0.2845766843292946,0.0021904812322301737,-4.542396510402844e-4,-0.0025414054195419867,3.767641474844401e-4,6.632255019219238e-4,0.0011940903996399503,3.4,124.95090433574939
NLA12_TX-136,13,6.999999999999999,4,8.999999999999998,8.999999999999998,10.000000000000002,33,22,14,23,24.000000000000004,25,29,18.000000000000004,12,20.000000000000007,21,21.999999999999996,13,6.999999999999999,4,8.999999999999998,8.999999999999998,10.000000000000002,33,22,14,23,24.000000000000004,25,29,18.000000000000004,12,20.000000000000007,21,21.999999999999996,0.17272070455438177,0.07529775446285643,0,0.0972243955380264,0.11155035969900014,0.12553195854422336,7.145859876348954e-4,-2.3745711177566658e-4,-0.0012448825226613067,-2.1710341020858877e-5,1.7712392486537214e-4,3.279217946958338e-4,1.3,83.74824321653509
NLA12_ME-129,20,8,2,9.999999999999996,12.000000000000004,13,32,22.999999999999996,16,25,25.999999999999996,28.000000000000004,31,19.000000000000004,7,20.999999999999996,22,24.000000000000004,20,8,2,9.999999999999996,12.000000000000004,13,32,22.999999999999996,16,25,25.999999999999996,28.000000000000004,31,19.000000000000004,7,20.999999999999996,22,24.000000000000004,0.39524560408931136,0.07108653828223485,0,0.1197301727950684,0.14670703653524694,0.18740012853799543,0.0016135462934818987,-6.774400567104173e-5,-0.001977893606367448,3.0196881506674213e-4,6.193523549161404e-4,0.001134610164073565,2.9,101.12443970660709
NLA12_MO-123,14,8,4,10,11,11,29,18.999999999999996,16,20,20.999999999999996,23,25,14,11,16,18,19,14,8,4,10,11,11,29,18.999999999999996,16,20,20.999999999999996,23,25,14,11,16,18,19,0.19640593876374082,0.08093645563269468,0,0.10517731065044959,0.12065167337643155,0.1459461919067983,6.715602588509794e-4,-3.110400535156494e-5,-9.770008536314385e-4,1.2021971515246726e-4,2.677692912801337e-4,3.882196232476961e-4,3.3,63.30021051142375
NLA06608-NELP-2155,61,17,3,23.000000000000004,25.999999999999996,36,195,121.99999999999999,56,144,156,181,141,63,30,77,90.99999999999999,124,61,17,3,23.000000000000004,25.999999999999996,36,195,121.99999999999999,56,144,156,181,141,63,30,77,90.99999999999999,124,0.6706889492818204,0.16280565617119666,0,0.21295905655815447,0.24955759417042417,0.3217489066328877,0.003550607862719078,1.0676886095515034e-4,-0.003416241596591945,5.3114638394212e-4,8.715259541374781e-4,0.0010811322518102962,15,175.54682892792104
NLA06608-1316,28,9.999999999999996,2,12.999999999999998,14.999999999999998,17,67,30,17,34.99999999999999,39.00000000000001,44.00000000000001,50,21.000000000000004,12,24.000000000000004,26.00000000000001,31,28,9.999999999999996,2,12.999999999999998,14.999999999999998,17,67,30,17,34.99999999999999,39.00000000000001,44.00000000000001,50,21.000000000000004,12,24.000000000000004,26.00000000000001,31,0.44068898135534507,0.08878679189776226,0,0.12996268190417215,0.16192709067581743,0.20797703013531924,0.001230053493025454,-2.81388785346238e-4,-0.002392575931122501,7.197511781719852e-5,2.3339173733749426e-4,5.314049073362472e-4,1.5,197.17826531719024
NLA12_MN-109,27,4,1,6.999999999999999,10.999999999999998,16,62,44,10,53,55.99999999999999,57.99999999999999,61,19.999999999999996,5,32,41.00000000000001,45.99999999999999,27,4,1,6.999999999999999,10.999999999999998,16,62,44,10,53,55.99999999999999,57.99999999999999,61,19.999999999999996,5,32,41.00000000000001,45.99999999999999,0.3876428214503558,0.04820378762085077,0,0.08071103661750971,0.1081218746286576,0.16292162666325033,0.0015858562182651502,-8.3183846085677e-5,-0.0019217931207820495,2.497413570598706e-5,1.3833846786497593e-4,4.961526634994837e-4,1.6,200.61947515401772
NLA12_NE-158,10,4.999999999999997,2,5.999999999999998,5.999999999999998,7,25,16.999999999999996,13,19.000000000000004,19.000000000000004,20.000000000000004,21,13.999999999999998,10,15.000000000000005,15.000000000000005,16,10,4.999999999999997,2,5.999999999999998,5.999999999999998,7,25,16.999999999999996,13,19.000000000000004,19.000000000000004,20.000000000000004,21,13.999999999999998,10,15.000000000000005,15.000000000000005,16,0.1762744445662037,0.04856187646638933,0,0.06558085536059617,0.07132140916655898,0.09071594016604581,0.0010601125847525704,-6.47749247681681e-5,-8.11325222583854e-4,7.294942168258915e-5,1.4097725087051184e-4,2.3509215337856251e-4,2.9,185.59985123436715
NLA06608-0313,13,7.000000000000003,2,8,8,9.000000000000002,35,27.000000000000004,20,28,28.999999999999993,31.000000000000004,27,18.000000000000004,10,20.000000000000004,21.000000000000004,23.000000000000004,13,7.000000000000003,2,8,8,9.000000000000002,35,27.000000000000004,20,28,28.999999999999993,31.000000000000004,27,18.000000000000004,10,20.000000000000004,21.000000000000004,23.000000000000004,0.19432599968195094,0.06257686538923384,0,0.08330750605153843,0.0926763033156732,0.11362690397705436,7.552607850387532e-4,-1.1678430453084208e-4,-8.901764037060951e-4,6.465034058953951e-5,2.0416727275969908e-4,3.602838331582374e-4,2,114.12991303173182
