lagoslakei,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
1701,-0.001858934,0.002201125,4.61e-5,-0.002744835,0.002678351,7.64e-5,259,294,274.3174768,0,33.63557853,5.104222486,13,55,32,10,52,21,0,26,9,0,25,4,-1.391700674,2.423453522,0.053648115,-1.574835949,2.944389726,0.199380141,-1.721718479,1.836399891,0.148048385,-1.833333333,1.885618083,0.070322043
1752,-0.001197332,0.002263835,5.26e-5,-0.001183267,0.0020268,5.28e-5,232,253,243,0,19.60850148,2.532056648,8,28,18,6,26,11,0,14,4,0,13,2,-1.823089423,2.867675363,-0.046689872,-2.123202962,3.772273177,0.140449648,-2.464278836,2.502424815,0.109485391,-2,2.666666667,1.15e-4
1864,-0.001324674,0.001617242,9.98e-5,-0.001279951,0.001267199,9.89e-5,551,576,558,0,16.24288374,2.913743319,17,56,36,7,31,16,0,22,6,0,12,2,-1.393394508,2.039428629,-0.178305858,-1.635260205,2.780751844,0.202592336,-2.044280869,2.084664006,0.108562441,-1.849000654,1.833333333,0.041876243
1881,-0.00142305,0.001290434,5.42e-5,-0.001608069,0.001746961,9.82e-5,265,287,274,0,17.66390122,2.784056851,10,26,17,6,25,13,1,15,5,0,13,2,-1.50130066,1.787286586,0.006547074,-1.370078628,2.366130932,0.225599542,-1.948677769,2.177509386,0.111023683,-2.666666667,2.002775851,0.050628766
1970,-4.44e-4,7.31e-4,2.62e-5,-6.27e-4,6.95e-4,-2.58e-5,503,512,506,0,4.88176652,1.630806432,13,28,19,5,22,11,1,7,3,0,3,1,-1.540682097,0.564092204,-0.666028733,-1.704154767,1.655973145,-0.368237749,-2.477039095,2.477302369,0.043699527,-1.414213562,1.849000654,0
1957,-8.71e-4,9.91e-4,1.97e-5,-0.001158597,7.67e-4,-6.48e-5,291,312,297,0,10.86592032,2.780288516,22,45,39,14,41,26,2,13,5,1,8,2,-1.434784166,0.777399832,-0.788693402,-1.57267378,0.944684123,-0.460434453,-1.687669861,2.076618787,-0.034647788,-1.829318242,1.833333333,0
1950,-0.001150535,0.001391162,3.74e-5,-9.94e-4,0.001641643,1.63e-4,223,246,233,0,17.88996691,3.150121688,15,30,20,8,28,15,2,19,6,0,14,3,-1.740748399,1.427211422,0.035778004,-1.443060197,2.020949031,0.260309756,-2.131717138,2.324687051,0.175910029,-2.666666667,1.763834207,0.107073215
1994,-0.001325828,0.001409902,1.3e-4,-0.001554673,0.001415735,6.68e-6,324,343,331,0,13.71703493,2.788068969,10,40,18,6,25,12,2,15,5,0,10,2,-1.272715243,3.065406802,-0.236281602,-1.401160549,2.984553487,0.112118369,-2.391861813,2.197877019,0.138397096,-2.666666667,2.666666667,0.0779619
2063,-9.23e-4,0.001782721,8.42e-5,-0.001067998,0.001593337,8.49e-5,370,391,378,0,15.96767578,2.294008801,9,23,15,4,21,11,1,17,5,0,11,2,-1.35553365,2.467275417,0.111719473,-1.468421464,2.561683535,0.233381388,-2.134271987,2.24210326,0.107001744,-2.666666667,2,0
2140,-0.002465374,0.003424832,1.68e-4,-0.003031814,0.003940386,-1.08e-4,510,578,523,0,29.67839719,4.974566382,28,84,59,9,70,38,1,29,9,0,21,4,-1.282090294,3.4125859099999998,-0.328006496,-1.235180022,2.194641644,-0.149417895,-1.527537704,1.755160274,0.056387812,-2,2,0.002943316
2183,-0.002714597,0.002497088,2.01e-4,-0.002820909,0.002162996,7.48e-5,80,144,101,0,27.26184242,7.143268365,42,137,71,22,79,44,2,31,13,0,17,5,-1.295940565,1.283304888,-0.39760867,-1.339119453,1.460513251,-0.084483008,-2.022973089,1.801922355,0.071900247,-1.885618083,1.414213562,0.038658669
2354,-8.73e-4,5.8e-4,1.23e-5,-9.04e-4,7.77e-4,9.54e-5,23,38,32,0,9.15280297,2.212325532,9,21,12,5,16,10,1,12,4,0,6,2,-4.577149686,2.024012075,-0.203235371,-4.362770179,1.966021076,0.046204223,-2.28603358,2.140007413,0.141502572,-1.763834207,2,0.069583513
2388,-8.15e-4,0.001190956,3.87e-5,-6.53e-4,0.001125112,1.86e-5,451,469,457,0,14.81504286,1.854334169,6,18,11,4,15,8,1,12,3,0,11,2,-2.22906608,2.637511614,0.048158365,-2.177855979,3.820662458,0.204126474,-2.956931676,2.832325608,0.045110794,-2.666666667,2.666666667,0
2376,-0.001258365,0.001823085,9.84e-5,-0.001404947,0.001871711,9.81e-5,318,336,326,0,23.70630259,2.774667065,8,21,12,5,21,11,1,17,5,0,17,2,-1.543317924,3.887639258,0.766800817,-1.55504941,2.914685123,0.545004038,-2.495401176,2.049503861,0.202931786,-2,2,0.110400979
2451,-0.001380908,0.001437102,9.91e-5,-0.001790191,0.00166877,-6.83e-5,531,560,539,0,12.76374067,3.91585397,18,36,25,13,33,22,1,18,6,0,8,3,-1.26748586,3.276810709,-0.110663994,-1.461712805,2.130062659,-0.164557226,-1.610965191,1.711911646,0.023454399,-1.763834207,1.763834207,0
2559,-0.002692617,0.002248446,1.4e-4,-0.002733942,0.001994058,7.44e-5,369,409,383,0,22.67295777,5.579279834,16,61,30,5,48,25,0,26,10,0,16,4,-1.664689021,2.41968721,0.049132041,-1.442018054,2.495540596,0.133000788,-1.387532598,1.686138323,0.069543252,-1.666666667,1.988269694,0.038777168
2583,-8.4e-4,0.001347715,6.81e-5,-9.34e-4,0.001398681,8.37e-5,263,277,270,0,12.85909714,2.27269631,8,20,12,5,20,9,1,13,4,0,9,2,-1.457456137,2.708430044,0.356977517,-2.215490202,2.731688825,0.4204655,-2.328468138,2.229444607,0.144429514,-1.885618083,2,0
2771,-0.002159283,0.001597846,1.46e-4,-0.002424772,0.001666927,1.58e-5,397,438,408,0,19.35631664,4.570639177,20,53,34,12,45,22,2,17,8,0,13,3,-1.627192986,1.318600201,-0.305182011,-1.782576668,1.586561863,-0.086247179,-1.769594775,2.138284196,0.071409629,-2,2,0.047694799
2768,-0.001537073,0.001521515,1.6e-4,-0.001511057,0.001327382,1.92e-4,486,515,495,0,18.29749034,3.237165591,17,33,23,9,30,18,2,18,6,0,13,3,-1.291405958,3.836142635,0.268344298,-1.599366962,2.516350637,0.237132661,-1.793740008,1.768932914,0.180235716,-2.141213516,2,0.079201354
2832,-0.001322698,0.001274327,6.91e-5,-0.001294814,0.00117724,3.7e-5,545,571,554,0,16.20291637,2.914027382,12,55,26,4,35,16,0,17,6,0,10,2,-1.575149595,2.005626326,-0.257627785,-1.769779256,2.871708406,-0.04669052,-3.056812097,2.365053873,0.14273706,-2.666666667,1.924500897,0.051024447
2831,-0.001015063,0.001068356,2.41e-5,-9.42e-4,0.001077371,-6.93e-5,495,514,501,0,9.99800851,2.682200681,13,31,24,9,26,14,1,12,5,0,6,2,-1.934831812,1.559556697,-0.51161918,-1.795029181,2.1976391,-0.321898882,-1.974500994,2.501493754,-0.019918581,-1.833333333,1.885618083,0
2823,-0.001763485,0.002167877,4.76e-5,-0.001759832,0.002372741,7.92e-5,474,503,483,0,29.56305625,3.704791834,11,40,19,8,31,16,1,24,7,0,20,3,-1.562091683,1.95897601,-0.009098482,-1.199633422,2.80928742,0.202187537,-2.198953631,2.338245924,0.078243088,-2.666666667,2.666666667,9.35e-4
2840,-0.001973065,0.002959978,7.5e-5,-0.002215487,0.003345942,3.2e-4,350,378,368,0,30.272395,4.074711456,15,38,22,13,36,19,0,25,9,0,22,3,-1.837111618,1.285272418,0.226658929,-1.339723549,1.999449812,0.445113569,-1.665573697,2.020351838,0.243194591,-1.988269694,1.988269694,0.100943693
3008,-0.001370884,0.001440341,3.82e-5,-0.001336201,0.001655393,1e-4,248,268,256,0,25.49357536,3.704791834,10,54,20,7,49,14,0,17,7,0,17,3,-2.069103354,1.840394127,-0.33632978,-1.857543715,2.063349495,0.070901292,-2.027574152,3.492880099,0.080547645,-2,1.885618083,0
3000,-7.75e-4,0.001426761,5.51e-5,-0.001051043,0.001384222,8.33e-5,198,212,203,0,11.89899287,2.543047724,8,29,20,5,18,9,0,12,4,0,10,2,-1.671667296,2.360686965,-0.298336063,-1.633447423,2.655202607,0.20631172,-2.11697248,2.054378166,0.142358543,-1.988269694,2,0.076329534
3052,-0.002710503,0.00256534,7.55e-5,-0.003100638,0.003116296,-4.24e-5,370,410,381.3221696,0,25.13703415,4.564783912,17,65,37,13,41,26,0,25,8,0,15,3,-1.422543912,1.842813914,-0.367483671,-1.311836611,2.21585106,-0.117130041,-1.673014914,1.740954025,0.023544312,-1.833333333,1.763834207,0
3063,-0.001645657,0.00127496,-7e-6,-0.001772809,0.001414458,-2.23e-4,345,390,361,0,22.25640861,6.721660906,43,132,77,30,63,47,4,24,11,0,14,5,-1.567663874,0.30932649,-0.706886443,-1.339365081,0.59717276,-0.339036533,-2.115801317,1.819017188,-0.037135542,-1.6932834,1.992047682,0
3128,-5.93e-4,0.001054546,8.05e-5,-6.85e-4,0.001164793,8.76e-5,251,265,256,0,13.21050125,2.233702332,5,27,10,4,14,7,1,12,4,0,9,2,-1.26840012,3.047479876,0.51671396,-1.511018632,3.308710152,0.639529539,-2.144190603,2.302028392,0.172598759,-2.666666667,2.666666667,0.076787336
3183,-0.001512707,0.002984188,1.68e-4,-0.001975605,0.002337701,-1.43e-5,282,314,293,0,20.91695306,4.199872431,14,38,22,8,30,19,0,28,9,0,16,4,-1.384317195,3.210317987,0.015417938,-1.47276289,2.981524526,0.080024546,-1.816839302,2.385522152,0.04708712,-2,1.988269694,0
3258,-8.78e-4,0.001746581,8.4e-5,-0.001111224,0.001681368,1.3e-4,334,350,340,0,22.19133395,2.287972928,6,25,11,4,17,9,0,16,4,0,15,2,-1.411925329,3.256212582,0.420321953,-1.311716231,2.551170423,0.57103498,-2.048476945,2.145258568,0.20566822,-2.666666667,2.666666667,0.076847209
3226,-0.001595839,0.002123903,1e-4,-0.001521408,0.001727861,1.46e-4,590,623,602,0,16.15366394,3.704791834,16,42,26,6,35,19,1,18,7,0,12,3,-1.305647312,2.482935202,0.177619856,-1.468853401,1.947826978,0.274781501,-2.528428131,2.487632881,0.175440499,-1.885618083,2.286647802,0.075105613
3315,-0.002233217,0.001665591,2.85e-4,-0.001550715,0.001874141,3.84e-5,452,477,463,0,15.5125823,4.069099253,17,35,24,13,31,19,2,17,8,0,8,3,-1.261917981,2.285657965,0.19375119,-1.645033093,2.732712648,0.326198493,-1.380546636,1.63223183,0.118041507,-1.166666667,1.539600718,0
3327,-0.001322945,0.002342546,1.29e-4,-0.00136067,0.001724043,-6.24e-6,414,437,423,0,30.01248024,3.926864221,12,26,18,8,26,15,0,22,7,0,20,3,-1.587876803,2.591165271,-0.012994239,-1.441590639,1.743715648,0.225257234,-1.799403578,1.992855105,0.104404885,-1.849000654,1.924500897,0.054673946
3326,-0.00132811,0.001485387,2.27e-5,-0.001301603,0.001672509,-2.2e-5,381,411,388,0,11.77795381,3.228653716,16,34,25,6,28,16,2,15,6,0,9,3,-1.248731128,1.495358082,-0.290533982,-1.922697531,4.263209766,-0.111872044,-1.948677769,2.589159536,0.048898191,-2.666666667,1.849000654,0
3284,-0.001152934,0.001081137,2.21e-5,-0.0015201,0.001105924,6.9e-5,365,389,377,0,15.53265006,2.296633319,9,49,20,5,39,12,1,15,5,0,10,2,-1.907001309,1.817201083,-0.116813332,-1.677988524,2.791889281,0.076559496,-2.236766113,2.1808209,0.079086601,-1.885618083,2.141213516,0
3336,-0.001468892,0.002408779,1.3e-4,-0.001543314,0.002657882,4.44e-4,463,485,476,0,22.15961407,4.02926295,12,27,17,10,25,14,2,18,8,0,16,3,-1.296463182,2.871701833,0.985218271,-1.387934134,2.484735295,0.897335108,-2.548965614,2.14514659,0.262238491,-1.924500897,1.619662382,0.10183087
3444,-0.001258105,0.001954364,9.87e-5,-0.001367588,0.001329024,2.33e-5,335,351,341,0,13.87184785,2.675140445,10,23,15,5,22,12,1,15,5,0,9,2,-1.150592003,2.402126958,0.041218664,-1.311653727,4.227189185,0.171897769,-1.935092835,2.325941906,0.078882261,-2.666666667,1.988269694,2.16e-4
3477,-0.001575187,0.00152504,1.15e-4,-0.001637903,0.001799982,1.14e-4,388,405,396,0,17.48504722,2.834828776,7,20,12,6,20,10,1,15,5,0,11,2,-1.448137726,2.948512164,0.389348135,-1.391762475,2.263416336,0.460950025,-2.012929115,2.069375792,0.174604157,-2.666666667,2,0.077338069
3563,-0.001575054,0.001621956,9.76e-5,-0.001869545,0.001680206,2.53e-4,474,496,486,0,24.42513232,3.945427129,14,35,21,9,27,15,3,19,9,1,18,4,-1.792569479,1.687849039,0.379839323,-1.595941314,2.244650167,0.47571751,-1.524001524,1.688634107,0.195396913,-1.763834207,1.80952381,0.100737817
3580,-0.001745853,0.001134193,5.17e-5,-0.001650837,0.001311525,5.37e-5,262,282,273,0,13.83605272,3.245684562,12,28,17,9,22,13,2,15,6,1,10,3,-3.203790776,1.625783388,0.011146424,-2.640966244,2.083280498,0.04449533,-1.973464735,2.088147591,0.046814143,-1.885618083,2,0
3533,-0.001265954,0.002697872,1.68e-4,-0.001621613,0.002606123,-1.99e-5,310,331,315,0,15.2042065,3.202178148,11,21,16,6,21,14,0,17,6,0,11,3,-1.470126876,3.244105697,-0.015186586,-1.328636964,3.824290939,0.109534627,-2.271457493,2.05187251,0.0109311,-2,1.833333333,0
3549,-0.001384498,0.002806376,2.01e-4,-0.001509131,0.002327064,2.21e-5,393,427,407,0,19.38249059,3.959126808,15,35,22,9,31,18,1,23,7,1,12,3,-1.437547786,3.653419378,0.393153916,-1.651372048,2.982452899,0.394370292,-1.800284816,1.980982291,0.135012134,-1.763834207,2,0.055729911
3646,-0.001921361,0.002036041,1.06e-4,-0.001696175,0.002206428,1.38e-4,378,406,388,0,24.64167775,3.908412147,11,34,18,6,30,16,1,24,7,0,18,3,-1.212129443,2.934357237,0.328544041,-1.442694558,2.920519528,0.358701523,-1.878038079,2.313987455,0.139472753,-1.849000654,2.035526756,0.071022652
3597,-0.001332907,0.001348461,7.04e-5,-0.001691997,0.002128546,-2.29e-5,257,284,267,0,25.06328641,3.267193827,11,34,21,8,29,16,0,22,6,0,17,3,-1.962020902,2.690772816,-0.236117914,-2.020193089,3.824033973,-0.076262795,-2.186807963,2.763281144,0.013157575,-2.666666667,2,5.1e-4
3609,-0.001327076,0.001247339,2.35e-5,-0.002080127,0.00195475,-1.46e-5,514,555,525,0,20.4943558,5.335535994,26,59,43,8,52,33,2,21,9,1,13,4,-1.363833528,1.200310481,-0.634532702,-1.205329821,1.105009499,-0.210639282,-1.717905016,2.010660927,0.024221627,-1.833333333,2.666666667,0.002764389
3706,-0.002042194,0.002118427,1.97e-4,-0.002078093,0.002544878,1.98e-4,512,542,527,0,26.20774958,4.418532678,15,35,21,10,29,17,0,24,9,0,17,4,-1.78361235,2.094293813,0.193202575,-1.729497905,2.160232473,0.35198904600000003,-2.100679366,1.916417021,0.171744453,-1.902144412,1.849000654,0.070258784
3705,-0.001596766,0.002024795,1.45e-4,-0.001316244,0.001914153,1.47e-4,258,282,266,0,18.14379656,3.212345825,9,37,17,7,26,12,0,16,6,0,12,3,-1.784792672,2.721442799,0.420874085,-1.724878889,2.499171744,0.5759457,-2.249389762,2.020013477,0.20431729,-1.849000654,2,0.102644617
3843,-7.79e-4,0.001142685,-3.42e-5,-8.61e-4,0.001234239,5.44e-5,498,517,504,0,14.83264529,2.822884706,11,22,15,7,20,11,2,15,5,0,10,2,-1.927370402,2.190776942,-0.262616912,-1.588139477,2.697212474,-0.045064587,-2.116502249,1.805218853,0.040708711,-2,1.885618083,0
3810,-0.001514639,0.001647584,1.16e-4,-0.001692719,0.001749143,2.4e-5,264,286,272,0,20.17120788,3.930831342,13,38,24,9,32,16,2,16,7,0,14,3,-1.822237943,1.261349138,-0.52282736,-1.54879925,1.600017966,-0.117956422,-1.618878055,2.016952108,0.05297401,-2,1.833333333,0
3974,-0.001875328,0.002768465,4.57e-5,-0.001855169,0.002689,2.58e-4,251,274,263,0,23.00768365,3.167523527,8,32,14,7,22,12,0,19,7,0,17,3,-2.59752956,2.244276273,0.515720346,-2.296761966,2.37502208,0.576633785,-2.225825634,2.426269384,0.234833538,-2,2.141213516,0.110656297
3932,-0.002914775,0.002260932,1.34e-4,-0.002821312,0.002646789,-1.98e-4,380,442,411,0,23.27000488,9.280251272,46,172,90,31,88,48,4,28,17,2,14,7,-1.255131814,1.715560911,0.209054964,-1.643733141,2.258305362,-0.178787309,-1.384517536,1.596606063,-0.008856359,-1.360827635,1.626651417,8.3e-4
3933,-0.00216865,0.001682607,5.29e-5,-0.002856826,0.002160144,-2.89e-4,105,188,122,0,28.94149834,6.570187153,60,239,180,11,162,47,0,43,11,0,25,6,-1.283842298,0.079604588,-0.535614247,-2.247373036,2.477359891,-0.388807088,-2.177525434,1.987900341,-0.044566609,-1.988269694,1.811017893,-0.040361234
4081,-7.96e-4,0.001498561,3.78e-5,-0.001170826,0.001610795,-3.77e-5,375,403,381,0,14.34348096,2.780288516,12,40,22,4,30,15,0,18,5,0,12,2,-2.148881604,2.395367928,-0.390806727,-1.579075092,3.620439027,-0.170634567,-2.346063613,2.139951942,0.011353752,-2.666666667,2.666666667,1.25e-4
4128,-0.00136285,0.001631359,8.36e-5,-0.001538707,0.002241465,1.28e-4,408,431,417,0,26.59825693,2.886445837,9,29,17,5,25,13,0,21,5,0,20,2,-1.536919294,2.933928788,0.29736642,-1.525564264,3.522706151,0.420427345,-2.548649331,2.628706398,0.170920689,-2,2.666666667,0.047639401
4335,-0.001562668,0.001709259,8.03e-6,-0.003336171,0.00326015,1.67e-4,241,281,251,0,34.63432793,3.149831719,20,40,31,6,36,26,0,33,5,0,25,3,-1.69865905,1.391594552,-0.413498221,-2.492759395,1.701690359,0.112457236,-2.42872021,2.470917794,0.17262132,-2.416274785,2.002775851,0.076267566
4346,-0.001101043,0.002207665,1.15e-4,-0.001310551,0.001926979,1.3e-4,351,372,362,0,17.59210795,3.199300231,10,23,13,6,23,11,2,16,6,1,12,3,-2.450679252,4.995085265,0.764857693,-2.460077976,4.133056784,0.67078021,-2.1,2.50645274,0.173125856,-1.849000654,1.880063968,0.069821733
4364,-0.001627994,0.001658474,9.88e-5,-0.001302463,0.00212161,9.91e-5,494,515,504,0,17.84811913,3.237951412,10,27,16,6,26,13,0,18,6,0,13,3,-1.355884172,2.259164702,0.287514409,-1.509754051,2.413348567,0.413559068,-1.875988998,1.765125969,0.133350347,-2.666666667,1.833333333,0.07955038
4385,-0.001912502,0.002997374,1.07e-4,-0.002313563,0.002965617,1.06e-4,297,326,307,0,28.4099934,3.957534159,10,32,19,6,30,15,0,26,8,0,20,3,-1.661231589,2.178050423,0.258530913,-1.688074382,3.584028235,0.360514234,-2.048476945,2.305969647,0.172056683,-1.849000654,2,0.069209338
4375,-0.001438611,0.001557064,1.6e-4,-0.001409774,0.001841718,5.31e-5,362,383,371,0,23.31518955,3.088272501,10,28,17,9,21,13,0,17,6,0,16,3,-1.34113449,2.270561301,0.244956514,-1.125342827,2.596273144,0.304099117,-1.757845031,2.087048292,0.08729812,-1.791957341,1.924500897,0.036135986
4472,-0.002924289,0.002207803,1.37e-4,-0.002953522,0.001858692,1.44e-5,291,326,302,0,22.96249194,3.948932472,13,36,23,11,35,19,1,23,8,0,15,3,-1.595695934,2.212054789,-0.102225407,-1.573682976,2.321398195,0.069593653,-2.117974023,1.837563992,0.055767541,-2,1.539600718,0.026115437
4438,-0.00129161,0.001941247,7.36e-6,-0.001770473,0.001157585,-1.15e-4,147,208,155,0,21.0101315,4.78669091,33,128,86,12,98,40,1,26,8,0,14,4,-1.03750319,1.536111304,-0.382950706,-1.07433595,2.062816244,-0.242685016,-1.727222801,2.088532209,-0.039133376,-2.666666667,1.763834207,0.004112536
4440,-0.001409406,0.001404806,2.22e-4,-0.001450539,0.001085765,2.26e-5,312,341,327,0,15.06893599,4.121717329,20,35,25,14,30,20,3,23,8,1,12,3,-1.793290232,0.999420871,-0.461199875,-1.869271799,1.528235759,-0.171904893,-1.740545227,1.805197912,0.038865603,-1.720156155,1.829318242,0.03011693
4497,-0.001436561,0.001396173,8.37e-5,-0.001520295,0.001404831,-8.2e-6,472,500,483,0,21.88786175,4.627367506,21,48,32,15,39,24,2,19,8,0,18,4,-1.614715465,2.131746462,-0.351451062,-1.413387601,1.932333038,-0.114965703,-1.606601119,1.784382073,0.042053759,-1.924500897,1.619662382,0
4594,-0.001539712,0.001556503,5.42e-5,-0.001510011,0.001561384,9.9e-5,356,378,368,0,19.16288188,2.780288516,7,23,12,4,23,9,1,15,5,0,14,3,-3.655871794,3.693316702,0.485645538,-3.389639512,3.833229376,0.578611631,-2.219308927,2.46334916,0.14033747,-2.357022604,2,1.57e-4
4567,-0.001388952,0.00116084,2.46e-5,-0.00150129,0.001054432,1e-4,273,296,285,0,16.62505202,3.067929659,12,25,16,9,23,14,2,19,6,0,13,3,-3.059166114,2.375821778,-0.367941542,-2.508467284,1.819789931,-0.049975651,-1.899515492,2.003190058,0.100567142,-1.763834207,2,0
4668,-0.001537163,0.002901817,1.07e-4,-0.001619338,0.00272554,1.39e-4,500,526,512,0,24.91347224,3.857386606,10,34,19,8,30,16,0,20,7,0,17,3,-1.444685461,2.921286037,0.327852193,-1.418284489,3.121785409,0.358994815,-2.134271987,2.030979827,0.171404155,-2.141213516,1.885618083,0.079667985
4645,-0.001470082,0.001853635,6.93e-5,-0.001782402,0.001489078,-2.07e-4,497,558,506,0,24.4328075,4.525834061,59,127,112,13,125,52,1,43,8,0,18,3,-1.057244798,0.564941529,-0.644148436,-1.190845474,0.55003738,-0.378304006,-1.943533608,1.93867367,-0.054595596,-2.666666667,1.833333333,0.00129058
4781,-0.00209472,0.001647572,9.02e-6,-0.002153284,0.001466322,-1.9e-4,464,532,478,0,26.58010017,8.282476701,68,204,116,19,117,71,3,36,13,0,20,6,-1.426428429,0.563118327,-0.668011159,-1.255400905,0.943945127,-0.335934425,-1.954033232,1.878038079,0.00617773,-1.97765293,1.09238404,0.001360628
4916,-0.001321048,0.001555073,6.8e-5,-0.001250425,0.001639156,1.01e-4,321,339,329,0,17.49675335,2.826443438,16,54,34,5,39,17,0,17,5,0,12,2,-1.126421399,2.119308688,-0.008321748,-1.818644882,2.253309223,0.20447951,-2.088147591,2.095420105,0.140834883,-2,1.833333333,0.055090529
4921,-0.001296935,0.001367769,6.83e-5,-0.001477989,0.001407136,5.52e-5,259,285,267,0,15.75866902,3.734852636,9,28,16,7,28,14,2,17,6,0,11,3,-1.509426943,3.22383216,0.048880058,-1.639450896,3.261498714,0.077193909,-2.653955211,1.995361053,0.012084388,-1.763834207,2,0
4971,-0.001508498,0.001260978,9.88e-5,-0.001664148,0.001286541,1.44e-4,266,286,279,0,12.10163341,3.196432613,13,29,18,11,22,16,2,14,7,1,9,3,-3.148172299,1.17412936,-0.081323508,-2.863954863,1.713653773,0.262745315,-1.722372647,2.45372717,0.109181399,-1.829318242,1.988269694,0.038814361
34,-0.001353201,0.002470632,1.9e-4,-0.001173505,0.002481307,1.15e-4,16,44,26,0,21.68477968,4.171423006,12,35,18,7,27,15,0,22,8,0,16,4,-1.908581132,3.12424115,0.389195795,-1.743736727,4.098623984,0.389906054,-2.197877019,2.078736317,0.141059828,-2.067546245,1.913987962,0.041623881
436,-0.00169718,0.002209812,2.32e-4,-0.001572208,0.002083181,8.23e-5,352,405,377,0,18.70619795,5.701438177,26,56,32,16,39,28,2,25,12,1,13,5,-1.183486378,2.247027971,0.225255668,-1.222887774,1.951726149,0.150195005,-1.512864005,1.971819402,0.087015105,-1.293523334,2,0.038518867
545,-0.00109763,0.001741021,3.89e-5,-9.65e-4,0.001813744,5.28e-5,258,280,266,0,15.61192366,3.044180106,8,26,14,7,22,12,1,17,6,0,11,3,-1.729116085,2.101377881,-0.009249539,-1.405681311,2.295119175,0.164069665,-2.21076732,2.298443165,0.046202616,-2.666666667,2.035526756,0
642,-0.001768768,0.00199353,6.78e-5,-0.001690973,0.001842574,2.45e-5,285,313,292,0,15.43691617,3.704791834,22,49,34,10,39,20,2,17,6,0,15,3,-1.343904476,1.34945859,-0.192649668,-1.617747017,3.312012307,0.014918676,-2.15685582,1.998567121,0.048611103,-2,1.924500897,0
693,-0.001036222,0.001129157,2.5e-5,-0.001082061,0.001540479,1.29e-4,246,263,254,0,19.02526011,2.780288516,9,27,13,7,17,11,1,16,6,0,15,2,-1.954182641,2.408530038,0.201871331,-1.742861583,2.744550836,0.420512979,-1.930462569,2.214736963,0.107919349,-2.666666667,1.833333333,0
707,-0.001030415,0.002528075,9.88e-5,-0.001431691,0.002077813,3.64e-5,283,310,290,0,20.43618471,3.730907325,12,30,21,7,28,15,0,18,6,0,15,3,-1.506209367,2.083850411,-0.133563902,-1.63468149,2.374985971,0.173204059,-1.649299197,1.957714902,0.070118324,-1.833333333,2.666666667,0.048050204
