NLAID,area,perimeter,SDI,bbox_lw_rat,dist_pole
NLA06608-0031,242494.556884766,5281.61454462114,3.026,2.271,98.45626920937485
NLA06608-0863,6040495.55078125,33751.2499090694,3.874,3.284,418.4705456398494
NLA06608-0893,3862781.76635742,41910.092690813,6.015,1.188,254.40403413627814
NLA06608-R328,737033.867919922,12612.3980947111,4.144,2.659,130.6437496170575
NLA06608-R336,69665.1418457031,1738.37196525543,1.858,2.74,67.45903784468693
NLA06608-0537,358692.598876953,5458.78491514446,2.571,2.593,150.97832833874915
NLA06608-1561,373897.970947266,6587.87591769538,3.039,3.23,124.77144037722731
NLA06608-0793,885851.693359375,11002.8638735579,3.298,1.204,172.36684036650212
NLA06608-0041,10715098.6245117,100984.850904451,8.703,1.522,351.41195061741684
NLA06608-1375,1737153.38647461,13428.931007249501,2.874,6.4,233.4982893933814
NLA06608-1103,3679789.15563965,36657.7257307428,5.391,13.734,235.47173300198008
NLA06608-0580,4763419.32995605,68468.1299109494,8.85,1.838,185.45757922482906
NLA06608-0783,3271191.97485352,38097.719656797,5.942,2.859,276.14937349465663
NLA06608-1359,1526622.47741699,7649.12217805191,1.746,4.242,285.98602171912324
NLA06608-0271,20105696.1087646,72849.1343366091,4.583,1.256,1313.3384019491698
NLA06608-0175,824825.459716797,11414.97216317,3.546,2.935,183.2275922048158
NLA06608-1199,727514.395874023,6371.9842864669,2.107,2.948,209.22684751766923
NLA06608-0447,704560.101074219,10589.8881892319,3.559,1.091,133.32303263627864
NLA06608-1007,1265763.80126953,24728.865475617,6.2,2.212,151.67464892374048
NLA06608-1492,763081.62487793,13324.43103474,4.303,1.348,145.96390478440082
NLA06608-2644,794842.402709961,11685.2906901221,3.697,1.558,164.34805950212464
NLA06608-1775,889879.337036133,16038.029869235,4.796,1.962,110.53793479952363
NLA06608-1263,543146.04675293,10639.9711267259,4.073,1.468,97.23750074651834
NLA06608-1332,202215.107055664,6022.26182445494,3.778,3.209,58.991890997146
NLA06608-1499,528222.805175781,3043.86611681753,1.181,2.194,266.88078723438986
NLA06608-0235,4334586.90270996,19547.6883668353,2.649,2.847,417.1106154685938
NLA06608-2283,1940341.89599609,7859.00978128565,1.592,1.491,477.85156551250213
NLA06608-2779,1195816.46740723,6221.16213740134,1.605,1.521,370.85197390819627
NLA06608-1755,225899.423706055,2483.22121236373,1.474,2.319,160.31879070754593
NLA06608-0139,946878.860839844,9357.36084875967,2.713,1.401,253.2894221375898
NLA06608-1355,7449768.47351074,11645.748405811,1.204,1.759,1027.3357255844912
NLA06608-3147,968169.296875,5635.04291668705,1.616,2.138,371.92664361273637
NLA06608-1867,222175.680175781,2221.23118351647,1.329,2.157,166.6705899842874
NLA06608-0020,2961999.14758301,36789.8202912118,6.03,1.347,226.8021364672911
NLA06608-1108,3632717.33227539,29709.4146981658,4.397,3.268,303.417063291848
NLA06608-0196,522621.641113281,8298.88030831246,3.238,1.739,137.45324693506296
NLA06608-0900,2338842.44622803,27521.3579233488,5.077,1.957,241.2714195695798
NLA06608-0971,4872832.42590332,20359.2901410203,2.602,2.55,459.1067044422729
NLA06608-1684,1241814.75646973,14019.5951210142,3.549,2.251,268.02533243274314
NLA06608-0148,289666.692138672,4842.93082551519,2.538,1.882,112.76020064916023
NLA06608-0212,27617948.2120361,91187.6523967264,4.895,2.092,1155.9747642370728
NLA06608-0388,905570.187744141,10457.1009969128,3.1,2.217,200.6372730330078
NLA06608-0820,302184.802612305,6802.00975711024,3.491,2.067,95.85967415865716
NLA06608-0255,275796.230834961,3912.71597505063,2.102,1.382,159.0570457392209
NLA06608-1396,194817.031982422,3231.5066570959402,2.065,1.354,126.19483961650671
NLA06608-1652,13783827.5107422,210765.129506794,16.014,4.442,209.46470074019774
NLA06608-2916,109151.454589844,1973.62742810018,1.685,1.635,96.91051628274461
NLA06608-1908,151943.484741211,2535.23618204645,1.835,1.288,101.12136478505349
NLA06608-0868,347654.714477539,4142.88143720159,1.982,1.414,158.49740007062297
NLA06608-0036,120276.111755371,1782.97520891487,1.45,1.24,111.52364998782376
NLA06608-0980,279478.885314941,3275.10845294076,1.748,2.776,140.21442704283248
NLA06608-1060,51543.5471191406,1516.99272334003,1.885,1.112,65.03244623628127
NLA06608-1572,579451.850585938,4400.73392413132,1.631,1.817,232.0743932748022
NLA06608-0804,204157.562011719,3273.21374739855,2.044,2.852,112.54289553230102
NLA06608-0847,51144433.2247314,61484.1878316265,2.425,2.134,2044.5316620856422
NLA06608-0957,120803.374755859,2231.52345019733,1.811,1.977,122.93540056749858
NLA06608-0066,10945890.9145508,59925.5043804506,5.11,2.966,552.7223072172535
NLA06608-1316,690336.624633789,8087.8432864662,2.746,1.929,198.1309723528313
NLA06608-1055,103229.573974609,1341.94892720423,1.178,1.544,134.2485866096728
NLA06608-OH:22,130439.005615234,1639.85095849638,1.281,3.073,111.82903652400239
NLA06608-0479,182755.044555664,1992.21621890607,1.315,3.053,131.86058968875992
NLA06608-2891,253291.140991211,2274.0824302024,1.275,1.101,222.5415037775145
NLA06608-1163,167452.93359375,1931.98977504563,1.332,2.626,143.21136329227159
NLA06608-1227,127423.119750977,1436.19785150358,1.135,1.317,159.0377638069569
NLA06608-0660,189602.055297852,1854.49196202254,1.201,1.177,186.43919235012422
NLA06608-2708,108833.354125977,2163.38031933885,1.85,3.654,92.47467418181537
NLA06608-1172,63155.7830810547,1308.23505685678,1.469,1.793,90.63931829574565
NLA06608-2196,69282.4174804688,1430.79228140134,1.533,1.564,79.5076711278074
NLA06608-1556,103415.932128906,1711.86670243188,1.502,1.219,120.57581412773445
NLA06608-0724,500728.684814453,9248.15740948802,3.687,2.027,119.12786181312684
NLA06608-OH:19,17247.2768554688,543.623240956487,1.168,1.667,53.033013160744375
NLA06608-0681,3343315.625,51746.3807473905,7.983,1.283,213.93016818008755
NLA06608-2507,5906272.88806152,55352.3039640742,6.425,2.587,320.54456166612715
NLA06608-1348,31215667.3704834,260746.413591728,13.165,4.066,707.6499247434219
NLA06608-0191,6400310.91772461,45145.202800833,5.034,1.393,413.3975693887209
NLA06608-1791,167851.970214844,2733.02182296237,1.882,2.086,111.3098716023151
NLA06608-0239,31770070.5482178,146381.852006307,7.326,3.009,766.1419191476078
NLA06608-0751,7446114.9263916,63263.8878464795,6.54,2.136,413.17961599363736
NLA06608-0943,13412559.9755859,100347.673860228,7.729,1.447,642.2222590064143
NLA06608-1220,567236.492431641,5791.87755297235,2.169,2.441,180.98477113003912
NLA06608-1364,124237.515991211,1940.90159224035,1.553,2.193,115.30868186969793
NLA06608-0324,296826.81262207,3491.11557113306,1.808,2.13,122.20072081898886
NLA06608-1044,168005117.341125,504081.283648984,10.971,2.374,1111.435830822548
NLA06608-1812,575878673.986511,2027657.21383863,23.836,5.148,1763.174248217688
NLA06608-MN:15-0010,1130401.89877319,4630.22746482908,1.229,1.649,432.4771254716509
NLA06608-0403,66051341.1157532,75909.7514568628,2.635,1.133,2150.280792273614
NLA06608-0958,1457553.55273438,12391.4018512477,2.895,5.602,224.88656570618522
NLA06608-0990,1440472.25927734,5954.35178979992,1.4,2.426,456.9686179987474
NLA06608-0494,6310208.08508301,13978.166269967,1.57,2.11,821.5178404586383
NLA06608-0238,33758713.7241211,38393.7894412581,1.864,1.065,1935.907702488703
NLA06608-0366,2091806.87806702,17226.463485151,3.36,3.998,253.12818189395315
NLA06608-1262,2523001.30371094,18615.4859615195,3.306,5.006,280.80508167203783
NLA06608-0878,2805231.97846985,10016.1261218513,1.687,3.061,450.1710615294855
NLA06608-1390,4677618.60857391,13713.744544504,1.789,1.597,758.4756718437251
NLA06608-0622,1687392.3690033,10165.4323683536,2.208,1.451,293.7584126362434
NLA06608-0743,353640.1065979,4288.45445289513,2.034,2.742,121.32287290860302
NLA06608-0215,3853671.97128296,13997.31226129,2.011,1.637,693.3235610725711
NLA06608-0551,2196509.87716675,7211.49454367731,1.373,1.682,499.0145650647606
NLA06608-0167,701958.064697266,3994.63512352526,1.345,2.163,252.09912929895216
NLA06608-0567,2326381.63006592,10330.3104857923,1.911,2.197,584.3245522967788
NLA06608-0679,806716.264068604,4278.80944126059,1.344,2.269,270.6114721597332
NLA06608-0359,48215881.6514969,102774.296492651,4.175,5.544,815.0171180716575
NLA06608-1367,551926.173721313,4943.86189137769,1.877,3.069,200.20760742844035
NLA06608-2135,1454546.65169525,5867.29654622179,1.372,2.251,391.3390396920149
NLA06608-1111,340538.483268738,2496.04440419978,1.207,1.597,216.96518020106035
NLA06608-1383,9070459.57669067,26993.0318720205,2.528,1.825,682.2099425620813
NLA06608-1143,50872.7191772461,1038.10482897319,1.298,2.975,74.23581542771483
NLA06608-0414,195757.105529785,1805.80260444945,1.151,1.918,175.82616156233038
NLA06608-0183,5775641.32403564,22086.9185997032,2.593,3.415,638.3027492342919
NLA06608-1207,261330.955749512,2187.96168888876,1.207,1.082,200.11677042198247
NLA06608-0350,352867.648254395,2249.21228087673,1.068,1.28,282.2314689410985
NLA06608-0435,3686975.69677734,15013.2011912578,2.206,1.145,475.33531622848574
NLA06608-0654,218965.185424805,2049.81432289531,1.236,2.32,174.94536907848166
NLA06608-0590,368697.17956543,3377.84019939331,1.569,2.099,191.2351900472919
NLA06608-0846,17801185.5380859,110402.472257279,7.382,1.014,730.6252959013626
NLA06608-0142,1308235.63928223,8157.6845232457,2.012,2.928,275.5649589231969
NLA06608-0547,1238117.89501953,9789.2223743151,2.482,3.675,244.03628361080322
NLA06608-1532,426438.368530273,7406.65608654315,3.2,3.589,130.75823011358403
NLA06608-1268,501709.58380127,7186.49398619616,2.862,1.799,155.31069366721437
NLA06608-1223,150631.618743896,3656.6056677075,2.658,2.915,83.80859360525466
NLA06608-0860,12414544.4962158,81603.2160463978,6.533,1.71,560.6389517938369
NLA06608-1884,399966.98840332,5512.18655736271,2.459,2.288,178.8720679095144
NLA06608-WI:Lowes,96894.8129882813,1300.22742820027,1.178,1.162,141.39238642040146
NLA06608-0099,3147522.09069824,11020.8409028836,1.752,1.598,575.141564205694
NLA06608-0611,12933601.1026611,15597.8327838502,1.223,1.303,1455.9392955856615
NLA06608-1527,669247.115722656,4128.62569606109,1.424,1.238,324.50721032991737
NLA06608-1015,3626212.73045349,23451.2806036489,3.474,5.979,351.8650822158245
NLA06608-0759,8883374.54898071,19191.7013988254,1.816,2.518,722.7743051861706
NLA06608-2056,932823.629547119,10260.7019630659,2.997,1.682,179.85371461511176
NLA06608-0008,487369.599700928,5711.38550614183,2.308,1.747,148.61388275894856
NLA06608-1936,1749010.90325928,15591.2014311676,3.326,2.227,275.5754196184073
NLA06608-2987,309278.015625,6878.24596468488,3.489,2.716,127.85244802241183
NLA06608-2219,312586.834838867,4490.72728602429,2.266,1.628,153.4295842553001
NLA06608-0091,3055680.00927734,9227.93641581513,1.489,2.331,511.42015784046635
NLA06608-0859,4893774.60656738,36111.2668278592,4.605,2.319,412.7147805004568
NLA06608-1179,347828.56628418,4631.95470539135,2.216,2.727,159.16517412686036
NLA06608-1724,190985.958496094,3812.95413859579,2.461,3.021,85.69273495456817
NLA06608-1056,1149875.5536499,11185.682788813,2.943,3.535,213.12049556944484
NLA06608-1376,713252.32232666,6491.76374667481,2.168,2.942,171.7772807126909
NLA06608-0480,162435.522644043,3343.72802835166,2.34,2.024,93.39145713309982
NLA06608-0624,318213.903259277,5446.70384281029,2.724,2.588,99.7949735279148
NLA06608-1840,193193.025085449,2236.4017153661,1.435,1.984,137.49947790559122
NLA06608-0155,1548024.12744141,8802.20558132414,1.996,1.555,375.9355851055326
NLA06608-R767,1243663.18432617,10673.5747114135,2.7,1.108,241.41885142467743
NLA06608-0112,2763794.21685791,30397.7193433376,5.158,1.343,243.21522480669998
NLA06608-0942,1053592.37451172,6059.42712650315,1.665,3.353,289.95461978891245
NLA06608-0771,916387.288574219,5895.52037730437,1.737,1.415,304.43026162209105
NLA06608-MN:11-0102,1400371.33337402,8140.07885203901,1.94,2.951,323.15678573777683
NLA06608-MN:03-0029,361054.477859497,3189.99711086132,1.498,1.043,232.0853778699019
NLA06608-MN:49-0140,927264.576461792,4907.69675905032,1.438,1.687,344.04054838609494
NLA06608-1239,726804.017456055,6987.63534942434,2.312,2.348,239.39936447353878
NLA06608-1175,4283024.59429932,9177.58279804293,1.251,1.282,858.27323513533
NLA06608-1447,637459.588745117,3791.39370334513,1.34,1.899,272.6271342293723
NLA06608-2007,541150.387359619,5318.67933371684,2.04,1.465,215.9530478456543
NLA06608-MN:56-0306,766727.73084259,5017.09383242828,1.616,2.445,301.1521859152126
NLA06608-0343,4272450.58855438,11534.2019169977,1.574,1.803,683.4351113350109
NLA06608-0686,152656.489181519,1541.08294161302,1.113,1.727,163.3002546752268
NLA06608-1454,3001951.87334061,14860.4860441742,2.42,1.563,537.4398726995797
NLA06608-MN:61-0037,699489.593193054,3161.00736941063,1.066,1.091,414.66749810659496
NLA06608-MN:22-0074,793894.056488037,3360.83359703625,1.064,1.447,414.99965580251205
NLA06608-0935,701298.968963623,3304.88932442878,1.113,1.042,388.45276122951725
NLA06608-0926,708648.008117676,3585.96558536329,1.202,1.262,352.1016971999453
NLA06608-1283,71423.9556884766,1337.42062429956,1.412,2.536,96.16105943583544
NLA06608-MN:74-0023,385265.199493408,2675.85428489784,1.216,2.071,257.9145548079166
NLA06608-0158,1212289.93041992,5638.93739158038,1.445,1.987,407.5854633752204
NLA06608-ELS:2C3-018,483739.05847168,3356.73729541612,1.361,1.661,217.69782140799327
NLA06608-0862,174603.637939453,1757.35261458991,1.186,1.585,161.57639728437917
NLA06608-0606,621090.792602539,3456.51480713197,1.237,2.022,293.8667888419924
NLA06608-0007,254746.652099609,3022.97755038131,1.69,3.484,127.94260033747857
NLA06608-0462,1497867.75158691,6903.46868001495,1.591,2.106,489.5663807103681
NLA06608-1075,229750.678710938,1930.86243062489,1.136,1.097,213.80664929698622
NLA06608-1544,987351.491149902,4221.46792138443,1.198,1.128,426.4374209135799
NLA06608-R715,178606.438049316,1800.88471289693,1.202,1.751,152.49212960834862
NLA06608-R716,74086.5383300781,1133.4905758577,1.175,1.688,112.00939000263803
NLA06608-1035,928149.190109253,8441.8187337098,2.472,2.197,170.37723251088943
NLA06608-0968,638824.365692139,4239.42454637757,1.496,2.135,233.25149889083448
NLA06608-1736,1763474.22743225,8899.26062411357,1.89,5.052,282.43155064723834
NLA06608-2036,66183.235748291,1609.87082157405,1.765,1.023,72.40030381097776
NLA06608-1232,136471.380493164,1900.70505204713,1.451,1.294,133.32653232816406
NLA06608-1195,1291172.62536621,8541.17290965761,2.12,1.943,368.3623967801598
NLA06608-0587,5540614.11523438,12884.6858567981,1.544,2.214,786.5612008268911
NLA06608-1435,885044.605712891,3989.71810408658,1.196,1.493,403.37826747700336
NLA06608-0672,8076804.48144531,31701.0289367017,3.147,1.046,619.4120787195419
NLA06608-1312,205301.006958008,2798.1914400309,1.742,2.257,139.32073964276103
NLA06608-MN:51-0063,4748156.76796722,12608.3105974671,1.632,1.947,707.1826288203113
NLA06608-R775,391651.085327148,4907.52606854797,2.212,1.93,166.78001264726623
NLA06608-ELS:2D3-008,321351.862640381,2563.38548383318,1.276,2.055,192.24310309535625
NLA06608-MN:77-0019,492455.270324707,6933.57274535233,2.787,6.613,141.66332102847784
NLA06608-MN:75-0200,1789523.20066452,7541.15429375245,1.59,1.832,436.2124288950958
NLA06608-MN:06-0002,7802113.96162605,31371.1276019789,3.168,4.321,498.0168566732792
NLA06608-MN:87-0030,1900635.53665161,7915.19480424785,1.62,2.431,458.51566635840913
NLA06608-0823,2203465.37121582,8670.6025981602,1.648,2.122,397.96412372911266
NLA06608-1166,358804.598999023,2201.79970070081,1.037,1.386,281.3231065777627
NLA06608-0484,373148.442626953,3796.00163238172,1.753,3.745,170.02233340109976
NLA06608-0224,706472.630859375,6050.13393150675,2.031,2.535,243.21641397274828
NLA06608-0176,448817.346923828,10228.9814974433,4.307,4.184,75.00107981820581
NLA06608-2492,124590316.5224,240274.678583754,6.072,2.136,2089.020725937072
NLA06608-0432,39078409.406860404,102363.221581031,4.619,2.223,1194.9884548778823
NLA06608-0436,5001141.65899658,43569.908501774,5.496,2.241,345.74712946992446
NLA06608-4650,53511930.9600525,176942.113289958,6.823,1.432,1034.2218599683902
NLA06608-0071,4602091.32000732,30108.4413113307,3.959,2.256,227.48404062683895
NLA06608-2524,11151778.4328918,39975.4197859359,3.377,1.006,451.2026194568551
NLA06608-0812,354988.125701904,3218.61285591124,1.524,1.522,217.9103619345182
NLA06608-1863,6983692.87365723,59634.6667635863,6.366,1.854,415.5686723094233
NLA06608-0711,6240121.00279236,24499.5633255453,2.767,2.957,719.1391301495738
NLA06608-0048,56179.5198974609,1079.80999849496,1.285,1.599,87.98993356555107
NLA06608-0608,308372.575073242,5081.83960808152,2.582,8.9,81.0716509924603
NLA06608-0208,958927.548828125,3883.14542739253,1.119,1.072,458.23379920200136
NLA06608-0080,797975.622344971,6378.66037579363,2.014,2.423,194.86834122497493
NLA06608-0444,43989.7961425781,1119.5541479324,1.506,3.295,68.68819673750613
NLA06608-0508,153735.763122559,1526.29380429425,1.098,1.184,184.6652367371131
NLA06608-2092,501153.171203613,6928.65038355839,2.761,1.141,111.61413504441533
NLA06608-0583,244058.141723633,3542.97296230191,2.023,3.432,158.0880186509289
NLA06608-0327,413189.806976318,8245.87831359675,3.619,7.509,74.94121867636049
NLA06608-3911,369705.014678955,3436.47531407057,1.594,1.904,187.60558739342088
NLA06608-0828,774848.588317871,6023.19607996238,1.93,5.141,168.18640892918637
NLA06608-1204,25068679.5904236,186551.065784596,10.511,2.139,540.2505865300378
NLA06608-1504,28440713.3641968,191848.102620407,10.148,2.115,703.6806076780272
NLA06608-0334,5012988.82513428,14236.1650905349,1.794,2.389,800.7626861310576
NLA06608-0211,579621.136425018,3003.50271331716,1.113,1.108,365.18790093969704
NLA06608-0659,372637.737854004,5259.36921546278,2.43,5.923,95.37541014711837
NLA06608-1150,277981.61932373,2457.8038189821,1.315,1.257,205.3079624229597
NLA06608-1038,751844.960021973,5480.74607710913,1.783,2.171,301.6275437827713
NLA06608-1342,309200.434875488,3202.59539522418,1.625,1.257,193.7118928740112
NLA06608-0634,127863.440063477,1661.73471991438,1.311,2.365,112.69492822444805
NLA06608-0014,128095.05267334,1383.81197243558,1.091,1.724,151.6771234313893
NLA06608-0512,351129.010131836,4204.09122449559,2.001,2.122,172.0993594950278
NLA06608-1024,47155.174621582,1011.58449700224,1.314,1.207,84.64625310406086
NLA06608-0302,126514.67791748,1326.40270037887,1.052,1.271,176.21314099316197
NLA06608-1134,7429580.04511261,13787.310918998,1.427,1.578,1206.5072360100494
NLA06608-0110,1390505.9847641,10509.703591337,2.514,5.343,280.8271343185923
